Cutoff,Gamma,Selfish Profit, Selfish Hash Rate, Honest Hash Rate
0.125, 0, 0.0234988, 0.025, 0.976501
0.125, 0, 0.0247318, 0.025, 0.975268
0.125, 0, 0.023242, 0.025, 0.976758
0.125, 0, 0.0210612, 0.025, 0.978939
0.125, 0, 0.0227657, 0.025, 0.977234
0.125, 0, 0.0256519, 0.025, 0.974348
0.125, 0, 0.024212, 0.025, 0.975788
0.125, 0, 0.0246635, 0.025, 0.975337
0.125, 0, 0.0250042, 0.025, 0.974996
0.125, 0, 0.0226999, 0.025, 0.9773
0.125, 0, 0.0244141, 0.025, 0.975586
0.125, 0, 0.0253277, 0.025, 0.974672
0.125, 0, 0.027307, 0.025, 0.972693
0.125, 0, 0.0244504, 0.025, 0.97555
0.125, 0, 0.0247486, 0.025, 0.975251
0.125, 0, 0.0217233, 0.025, 0.978277
0.125, 0, 0.0230887, 0.025, 0.976911
0.125, 0, 0.0239881, 0.025, 0.976012
0.125, 0, 0.0230538, 0.025, 0.976946
0.125, 0, 0.0226229, 0.025, 0.977377
0.125, 0, 0.0286801, 0.025, 0.97132
0.125, 0, 0.0209863, 0.025, 0.979014
0.125, 0, 0.0275351, 0.025, 0.972465
0.125, 0, 0.027833, 0.025, 0.972167
0.125, 0, 0.024682, 0.025, 0.975318
0.125, 0, 0.0253362, 0.025, 0.974664
0.125, 0, 0.0267227, 0.025, 0.973277
0.125, 0, 0.0220894, 0.025, 0.977911
0.125, 0, 0.025336, 0.025, 0.974664
0.125, 0, 0.0242623, 0.025, 0.975738
0.125, 0, 0.0275465, 0.025, 0.972453
0.125, 0, 0.0242177, 0.025, 0.975782
0.125, 0, 0.0240123, 0.025, 0.975988
0.125, 0, 0.0243649, 0.025, 0.975635
0.125, 0, 0.0217332, 0.025, 0.978267
0.125, 0, 0.025653, 0.025, 0.974347
0.125, 0, 0.0229057, 0.025, 0.977094
0.125, 0, 0.0253546, 0.025, 0.974645
0.125, 0, 0.0254779, 0.025, 0.974522
0.125, 0, 0.0209156, 0.025, 0.979084
0.125, 0, 0.0247502, 0.025, 0.97525
0.125, 0, 0.0223171, 0.025, 0.977683
0.125, 0, 0.0275617, 0.025, 0.972438
0.125, 0, 0.0225616, 0.025, 0.977438
0.125, 0, 0.0261826, 0.025, 0.973817
0.125, 0, 0.025293, 0.025, 0.974707
0.125, 0, 0.0252994, 0.025, 0.974701
0.125, 0, 0.0263216, 0.025, 0.973678
0.125, 0, 0.0225056, 0.025, 0.977494
0.125, 0, 0.0223914, 0.025, 0.977609
0.125, 0, 0.0257927, 0.025, 0.974207
0.125, 0, 0.0238552, 0.025, 0.976145
0.125, 0, 0.0249247, 0.025, 0.975075
0.125, 0, 0.0278492, 0.025, 0.972151
0.125, 0, 0.024549, 0.025, 0.975451
0.125, 0, 0.0238146, 0.025, 0.976185
0.125, 0, 0.0253964, 0.025, 0.974604
0.125, 0, 0.0239904, 0.025, 0.97601
0.125, 0, 0.0267171, 0.025, 0.973283
0.125, 0, 0.0274325, 0.025, 0.972567
0.125, 0, 0.0243683, 0.025, 0.975632
0.125, 0, 0.0249068, 0.025, 0.975093
