Cutoff,Gamma,Selfish Profit, Selfish Hash Rate, Honest Hash Rate
0.125, 0, 0.0254616, 0.025, 0.974538
0.125, 0, 0.0259079, 0.025, 0.974092
0.125, 0, 0.0257222, 0.025, 0.974278
0.125, 0, 0.0243229, 0.025, 0.975677
0.125, 0, 0.0303881, 0.025, 0.969612
0.125, 0, 0.0256496, 0.025, 0.97435
0.125, 0, 0.0238781, 0.025, 0.976122
0.125, 0, 0.0257888, 0.025, 0.974211
0.125, 0, 0.023586, 0.025, 0.976414
0.125, 0, 0.0248617, 0.025, 0.975138
0.125, 0, 0.0223314, 0.025, 0.977669
0.125, 0, 0.024668, 0.025, 0.975332
0.125, 0, 0.0279488, 0.025, 0.972051
0.125, 0, 0.0179659, 0.025, 0.982034
0.125, 0, 0.0294996, 0.025, 0.9705
0.125, 0, 0.0245709, 0.025, 0.975429
0.125, 0, 0.0305565, 0.025, 0.969444
0.125, 0, 0.0261951, 0.025, 0.973805
0.125, 0, 0.0259895, 0.025, 0.97401
0.125, 0, 0.0273726, 0.025, 0.972627
0.125, 0, 0.0255333, 0.025, 0.974467
0.125, 0, 0.0247258, 0.025, 0.975274
0.125, 0, 0.0219383, 0.025, 0.978062
0.125, 0, 0.0237044, 0.025, 0.976296
0.125, 0, 0.0240628, 0.025, 0.975937
0.125, 0, 0.0247701, 0.025, 0.97523
0.125, 0, 0.0235839, 0.025, 0.976416
0.125, 0, 0.028637, 0.025, 0.971363
0.125, 0, 0.0228398, 0.025, 0.97716
0.125, 0, 0.025549, 0.025, 0.974451
0.125, 0, 0.0241988, 0.025, 0.975801
0.125, 0, 0.0263157, 0.025, 0.973684
0.125, 0, 0.0233261, 0.025, 0.976674
0.125, 0, 0.0263488, 0.025, 0.973651
0.125, 0, 0.0266294, 0.025, 0.973371
0.125, 0, 0.0307478, 0.025, 0.969252
0.125, 0, 0.0266525, 0.025, 0.973347
0.125, 0, 0.0234085, 0.025, 0.976591
0.125, 0, 0.0248945, 0.025, 0.975106
0.125, 0, 0.025937, 0.025, 0.974063
0.125, 0, 0.0246709, 0.025, 0.975329
0.125, 0, 0.0265384, 0.025, 0.973462
0.125, 0, 0.0280841, 0.025, 0.971916
0.125, 0, 0.0252949, 0.025, 0.974705
0.125, 0, 0.0267175, 0.025, 0.973282
0.125, 0, 0.0230052, 0.025, 0.976995
0.125, 0, 0.0250642, 0.025, 0.974936
0.125, 0, 0.0249838, 0.025, 0.975016
0.125, 0, 0.0283942, 0.025, 0.971606
0.125, 0, 0.0245833, 0.025, 0.975417
0.125, 0, 0.0296248, 0.025, 0.970375
0.125, 0, 0.0302275, 0.025, 0.969773
0.125, 0, 0.0260792, 0.025, 0.973921
0.125, 0, 0.0237857, 0.025, 0.976214
0.125, 0, 0.0249862, 0.025, 0.975014
0.125, 0, 0.0255081, 0.025, 0.974492
0.125, 0, 0.0229165, 0.025, 0.977083
0.125, 0, 0.029274, 0.025, 0.970726
0.125, 0, 0.0267457, 0.025, 0.973254
0.125, 0, 0.025079, 0.025, 0.974921
0.125, 0, 0.0265208, 0.025, 0.973479
0.125, 0, 0.0264967, 0.025, 0.973503
0.125, 0, 0.0240105, 0.025, 0.97599
0.125, 0, 0.0230254, 0.025, 0.976975
0.125, 0, 0.0258794, 0.025, 0.974121
0.125, 0, 0.0271623, 0.025, 0.972838
0.125, 0, 0.0264106, 0.025, 0.973589
0.125, 0, 0.0237277, 0.025, 0.976272
0.125, 0, 0.0248404, 0.025, 0.97516
0.125, 0, 0.0265236, 0.025, 0.973476
0.125, 0, 0.0242141, 0.025, 0.975786
0.125, 0, 0.0265016, 0.025, 0.973498
0.125, 0, 0.0234069, 0.025, 0.976593
