Gamma, Selfish Profit 1, Rational Profit 2,  Individual Miner Hash Rate, Honest Profit
0.25, 0, 0.0111412, 0.242663, 0.02, 0.746196
0.25, 0, 0.0108427, 0.252526, 0.02, 0.736631
0.25, 0, 0.0103275, 0.254639, 0.02, 0.735034
0.25, 0, 0.00914697, 0.257424, 0.02, 0.733429
0.25, 0, 0.0117241, 0.250528, 0.02, 0.737748
0.25, 0, 0.00985316, 0.251065, 0.02, 0.739082
0.25, 0, 0.00945014, 0.249539, 0.02, 0.741011
0.25, 0, 0.0093537, 0.245598, 0.02, 0.745049
0.25, 0, 0.00844961, 0.259027, 0.02, 0.732524
0.25, 0, 0.011444, 0.248439, 0.02, 0.740117
0.25, 0, 0.00931607, 0.244604, 0.02, 0.74608
0.25, 0, 0.00979532, 0.249435, 0.02, 0.74077
0.25, 0, 0.010961, 0.244509, 0.02, 0.74453
0.25, 0, 0.0116717, 0.240739, 0.02, 0.747589
0.25, 0, 0.00731132, 0.253039, 0.02, 0.73965
0.25, 0, 0.00810202, 0.245311, 0.02, 0.746587
0.25, 0, 0.0127221, 0.255137, 0.02, 0.732141
0.25, 0, 0.0104652, 0.252882, 0.02, 0.736652
0.25, 0, 0.0113943, 0.242848, 0.02, 0.745758
0.25, 0, 0.0114443, 0.246093, 0.02, 0.742462
0.25, 0, 0.00926315, 0.254446, 0.02, 0.736291
0.25, 0, 0.0136551, 0.236544, 0.02, 0.749801
0.25, 0, 0.00832928, 0.240734, 0.02, 0.750937
0.25, 0, 0.00958518, 0.250946, 0.02, 0.739469
0.25, 0, 0.00991236, 0.249347, 0.02, 0.74074
0.25, 0, 0.0124055, 0.250747, 0.02, 0.736848
0.25, 0, 0.010677, 0.24861, 0.02, 0.740713
0.25, 0, 0.0108327, 0.245933, 0.02, 0.743234
0.25, 0, 0.0123992, 0.251385, 0.02, 0.736216
0.25, 0, 0.0115034, 0.243047, 0.02, 0.74545
0.25, 0, 0.0111613, 0.25682, 0.02, 0.732019
0.25, 0, 0.0101198, 0.240975, 0.02, 0.748905
0.25, 0, 0.00902652, 0.249546, 0.02, 0.741427
0.25, 0, 0.00943871, 0.254813, 0.02, 0.735748
0.25, 0, 0.0103332, 0.274373, 0.02, 0.715294
0.25, 0, 0.00853667, 0.247935, 0.02, 0.743528
0.25, 0, 0.0115702, 0.252435, 0.02, 0.735995
0.25, 0, 0.0131421, 0.241197, 0.02, 0.745661
0.25, 0, 0.0116861, 0.24369, 0.02, 0.744624
0.25, 0, 0.00938161, 0.247246, 0.02, 0.743373
0.25, 0, 0.00771213, 0.2595, 0.02, 0.732788
0.25, 0, 0.0116232, 0.258214, 0.02, 0.730163
0.25, 0, 0.00848293, 0.248965, 0.02, 0.742553
0.25, 0, 0.00954716, 0.247181, 0.02, 0.743272
0.25, 0, 0.0127141, 0.24468, 0.02, 0.742606
0.25, 0, 0.0102904, 0.251205, 0.02, 0.738504
0.25, 0, 0.0110074, 0.256947, 0.02, 0.732045
0.25, 0, 0.00888445, 0.250106, 0.02, 0.74101
0.25, 0, 0.0129691, 0.238059, 0.02, 0.748972
0.25, 0, 0.011589, 0.255121, 0.02, 0.73329
0.25, 0, 0.00906552, 0.25314, 0.02, 0.737794
0.25, 0, 0.0109343, 0.247254, 0.02, 0.741812
0.25, 0, 0.0101798, 0.260632, 0.02, 0.729188
0.25, 0, 0.0109549, 0.247116, 0.02, 0.741929
0.25, 0, 0.0109063, 0.249976, 0.02, 0.739118
0.25, 0, 0.00942884, 0.248963, 0.02, 0.741608
0.25, 0, 0.00956663, 0.24978, 0.02, 0.740653
0.25, 0, 0.0088309, 0.257029, 0.02, 0.73414
0.25, 0, 0.00905965, 0.256416, 0.02, 0.734525
0.25, 0, 0.0120077, 0.248618, 0.02, 0.739375
0.25, 0, 0.0105776, 0.253577, 0.02, 0.735846
0.25, 0, 0.0100061, 0.241046, 0.02, 0.748948
0.25, 0, 0.00979827, 0.23484, 0.02, 0.755362
0.25, 0, 0.0103479, 0.245215, 0.02, 0.744437
0.25, 0, 0.0109237, 0.255727, 0.02, 0.733349
0.25, 0, 0.0105074, 0.258718, 0.02, 0.730775
0.25, 0, 0.0094419, 0.258444, 0.02, 0.732114
0.25, 0, 0.00977067, 0.243663, 0.02, 0.746566
0.25, 0, 0.0088423, 0.253545, 0.02, 0.737613
0.25, 0, 0.00777641, 0.243191, 0.02, 0.749032
0.25, 0, 0.00807326, 0.251848, 0.02, 0.740079
0.25, 0, 0.0109014, 0.244356, 0.02, 0.744742
0.25, 0, 0.00828155, 0.245328, 0.02, 0.746391
0.25, 0, 0.00977387, 0.238684, 0.02, 0.751542
0.25, 0, 0.00968797, 0.249352, 0.02, 0.740961
0.25, 0, 0.00977576, 0.250832, 0.02, 0.739393
0.25, 0, 0.00936763, 0.244399, 0.02, 0.746234
0.25, 0, 0.0123483, 0.243463, 0.02, 0.744189
0.25, 0, 0.00863796, 0.243332, 0.02, 0.74803
0.25, 0, 0.00927592, 0.242603, 0.02, 0.748121
0.25, 0, 0.00768363, 0.238109, 0.02, 0.754207
0.25, 0, 0.0113824, 0.247295, 0.02, 0.741322
0.25, 0, 0.00892954, 0.262779, 0.02, 0.728292
0.25, 0, 0.0109687, 0.243591, 0.02, 0.74544
0.25, 0, 0.00658951, 0.24943, 0.02, 0.743981
0.25, 0, 0.0106268, 0.24662, 0.02, 0.742753
0.25, 0, 0.00927784, 0.256873, 0.02, 0.733849
0.25, 0, 0.0088745, 0.241912, 0.02, 0.749213
0.25, 0, 0.00808954, 0.251674, 0.02, 0.740237
0.25, 0, 0.00915293, 0.236565, 0.02, 0.754282
0.25, 0, 0.00967512, 0.241015, 0.02, 0.74931
0.25, 0, 0.0100017, 0.257864, 0.02, 0.732134
0.25, 0, 0.0100482, 0.259314, 0.02, 0.730638
0.25, 0, 0.0100495, 0.252049, 0.02, 0.737902
0.25, 0, 0.00866497, 0.252905, 0.02, 0.73843
0.25, 0, 0.0118, 0.252725, 0.02, 0.735475
0.25, 0, 0.0103112, 0.256392, 0.02, 0.733297
0.25, 0, 0.0109483, 0.244677, 0.02, 0.744375
0.25, 0, 0.00994255, 0.241712, 0.02, 0.748345
0.25, 0, 0.013069, 0.249254, 0.025, 0.737677
0.25, 0, 0.0150184, 0.243377, 0.025, 0.741605
0.25, 0, 0.0143162, 0.248801, 0.025, 0.736882
0.25, 0, 0.0116172, 0.248987, 0.025, 0.739396
0.25, 0, 0.0149459, 0.254039, 0.025, 0.731015
0.25, 0, 0.00841221, 0.249045, 0.025, 0.742543
0.25, 0, 0.014918, 0.241955, 0.025, 0.743127
0.25, 0, 0.0161341, 0.239633, 0.025, 0.744233
0.25, 0, 0.0120311, 0.257356, 0.025, 0.730613
0.25, 0, 0.0108339, 0.244003, 0.025, 0.745163
0.25, 0, 0.0136063, 0.249181, 0.025, 0.737212
0.25, 0, 0.0119763, 0.239394, 0.025, 0.74863
0.25, 0, 0.0134072, 0.241639, 0.025, 0.744954
0.25, 0, 0.0144815, 0.251934, 0.025, 0.733584
0.25, 0, 0.0106778, 0.247187, 0.025, 0.742136
0.25, 0, 0.0140346, 0.24479, 0.025, 0.741175
