Gamma, Selfish Profit 1, Rational Profit 2,  Individual Miner Hash Rate, Honest Profit
0.25, 0, 0.00827232, 0.249951, 0.015, 0.741777
0.25, 0, 0.00810631, 0.242117, 0.015, 0.749777
0.25, 0, 0.00649615, 0.250656, 0.015, 0.742848
0.25, 0, 0.00795137, 0.244102, 0.015, 0.747947
0.25, 0, 0.00635353, 0.25317, 0.015, 0.740476
0.25, 0, 0.00706891, 0.24893, 0.015, 0.744001
0.25, 0, 0.00440617, 0.250951, 0.015, 0.744643
0.25, 0, 0.00620552, 0.255252, 0.015, 0.738543
0.25, 0, 0.00675639, 0.257438, 0.015, 0.735806
0.25, 0, 0.0084465, 0.252276, 0.015, 0.739278
0.25, 0, 0.0051253, 0.255227, 0.015, 0.739648
0.25, 0, 0.00635306, 0.242351, 0.015, 0.751296
0.25, 0, 0.00575893, 0.24469, 0.015, 0.749551
0.25, 0, 0.00608325, 0.247076, 0.015, 0.746841
0.25, 0, 0.00771585, 0.251945, 0.015, 0.740339
0.25, 0, 0.00711472, 0.236307, 0.015, 0.756579
0.25, 0, 0.00648286, 0.245011, 0.015, 0.748507
0.25, 0, 0.00660591, 0.24419, 0.015, 0.749204
0.25, 0, 0.00555244, 0.252007, 0.015, 0.742441
0.25, 0, 0.00401479, 0.238897, 0.015, 0.757088
0.25, 0, 0.00584145, 0.253038, 0.015, 0.74112
0.25, 0, 0.0071163, 0.245825, 0.015, 0.747059
0.25, 0, 0.00671151, 0.244332, 0.015, 0.748957
0.25, 0, 0.00723623, 0.257264, 0.015, 0.7355
0.25, 0, 0.00761484, 0.259224, 0.015, 0.733161
0.25, 0, 0.00798663, 0.254285, 0.015, 0.737728
0.25, 0, 0.00694219, 0.255368, 0.015, 0.73769
0.25, 0, 0.00649063, 0.252011, 0.015, 0.741498
0.25, 0, 0.0069467, 0.25309, 0.015, 0.739963
0.25, 0, 0.00896531, 0.251144, 0.015, 0.739891
0.25, 0, 0.0065593, 0.251046, 0.015, 0.742395
0.25, 0, 0.00781724, 0.249985, 0.015, 0.742198
0.25, 0, 0.00835744, 0.260587, 0.015, 0.731056
0.25, 0, 0.00686984, 0.255258, 0.015, 0.737872
0.25, 0, 0.00762795, 0.256086, 0.015, 0.736286
0.25, 0, 0.00763338, 0.251126, 0.015, 0.741241
0.25, 0, 0.00595994, 0.250504, 0.015, 0.743536
0.25, 0, 0.0100042, 0.259103, 0.015, 0.730893
0.25, 0, 0.00689172, 0.244766, 0.015, 0.748342
0.25, 0, 0.00530452, 0.258247, 0.015, 0.736448
0.25, 0, 0.00862607, 0.247725, 0.015, 0.743649
0.25, 0, 0.00633187, 0.256196, 0.015, 0.737472
0.25, 0, 0.00688777, 0.245143, 0.015, 0.747969
0.25, 0, 0.00669214, 0.248427, 0.015, 0.744881
0.25, 0, 0.00636437, 0.25401, 0.015, 0.739626
0.25, 0, 0.00783222, 0.242738, 0.015, 0.74943
0.25, 0, 0.00542072, 0.245292, 0.015, 0.749288
0.25, 0, 0.00609735, 0.246917, 0.015, 0.746985
0.25, 0, 0.00699096, 0.25486, 0.015, 0.738149
0.25, 0, 0.00777053, 0.242819, 0.015, 0.749411
0.25, 0, 0.0069984, 0.257054, 0.015, 0.735948
0.25, 0, 0.00793335, 0.242404, 0.015, 0.749662
0.25, 0, 0.00859865, 0.247592, 0.015, 0.743809
0.25, 0, 0.00833681, 0.261265, 0.015, 0.730398
0.25, 0, 0.00762703, 0.251501, 0.015, 0.740872
0.25, 0, 0.00756798, 0.243377, 0.015, 0.749055
0.25, 0, 0.00445478, 0.240736, 0.015, 0.754809
0.25, 0, 0.00730032, 0.252502, 0.015, 0.740198
0.25, 0, 0.00624129, 0.248851, 0.015, 0.744908
0.25, 0, 0.00558625, 0.241511, 0.015, 0.752903
0.25, 0, 0.00769065, 0.242496, 0.015, 0.749813
0.25, 0, 0.0052232, 0.256839, 0.015, 0.737938
0.25, 0, 0.00834906, 0.248546, 0.015, 0.743105
0.25, 0, 0.00622692, 0.24562, 0.015, 0.748154
0.25, 0, 0.00487265, 0.247941, 0.015, 0.747187
0.25, 0, 0.00629849, 0.251085, 0.015, 0.742617
0.25, 0, 0.00771926, 0.251842, 0.015, 0.740439
0.25, 0, 0.0062492, 0.241676, 0.015, 0.752075
0.25, 0, 0.00866293, 0.248857, 0.015, 0.74248
0.25, 0, 0.00748962, 0.243883, 0.015, 0.748628
0.25, 0, 0.006415, 0.244248, 0.015, 0.749337
0.25, 0, 0.00723127, 0.234387, 0.015, 0.758381
0.25, 0, 0.00564738, 0.258722, 0.015, 0.735631
0.25, 0, 0.00515475, 0.258167, 0.015, 0.736678
0.25, 0, 0.00520345, 0.262389, 0.015, 0.732408
0.25, 0, 0.00568531, 0.25271, 0.015, 0.741605
0.25, 0, 0.00938377, 0.260772, 0.015, 0.729844
0.25, 0, 0.00846258, 0.246958, 0.015, 0.744579
0.25, 0, 0.00604341, 0.245179, 0.015, 0.748778
0.25, 0, 0.00580126, 0.2509, 0.015, 0.743298
0.25, 0, 0.00587452, 0.252212, 0.015, 0.741913
0.25, 0, 0.00745871, 0.260191, 0.015, 0.73235
0.25, 0, 0.00750309, 0.261544, 0.015, 0.730953
0.25, 0, 0.00447926, 0.239696, 0.015, 0.755825
0.25, 0, 0.00476276, 0.242857, 0.015, 0.75238
0.25, 0, 0.00631473, 0.248658, 0.015, 0.745027
0.25, 0, 0.00859234, 0.250543, 0.015, 0.740865
0.25, 0, 0.00602826, 0.246678, 0.015, 0.747294
0.25, 0, 0.00693368, 0.259808, 0.015, 0.733258
0.25, 0, 0.00645196, 0.246522, 0.015, 0.747026
0.25, 0, 0.0057868, 0.260526, 0.015, 0.733687
0.25, 0, 0.00506027, 0.254699, 0.015, 0.74024
0.25, 0, 0.00710043, 0.254787, 0.015, 0.738112
0.25, 0, 0.00785496, 0.255463, 0.015, 0.736682
0.25, 0, 0.00579693, 0.252011, 0.015, 0.742192
0.25, 0, 0.00569399, 0.256989, 0.015, 0.737318
0.25, 0, 0.00646484, 0.254636, 0.015, 0.738899
0.25, 0, 0.00612344, 0.24306, 0.015, 0.750817
0.25, 0, 0.00512574, 0.257484, 0.015, 0.737391
0.25, 0, 0.00683481, 0.249463, 0.015, 0.743702
0.25, 0, 0.00953418, 0.254351, 0.02, 0.736115
0.25, 0, 0.00731118, 0.244674, 0.02, 0.748015
0.25, 0, 0.0120688, 0.239722, 0.02, 0.748209
0.25, 0, 0.00902762, 0.239371, 0.02, 0.751601
0.25, 0, 0.00939026, 0.243298, 0.02, 0.747311
0.25, 0, 0.00982604, 0.251236, 0.02, 0.738938
0.25, 0, 0.00834794, 0.243703, 0.02, 0.747949
0.25, 0, 0.00924313, 0.248214, 0.02, 0.742543
0.25, 0, 0.00976568, 0.241922, 0.02, 0.748312
0.25, 0, 0.0109864, 0.256477, 0.02, 0.732537
0.25, 0, 0.0092772, 0.239263, 0.02, 0.75146
0.25, 0, 0.00685728, 0.251917, 0.02, 0.741226
0.25, 0, 0.0103472, 0.248657, 0.02, 0.740996
0.25, 0, 0.00677539, 0.253335, 0.02, 0.73989
0.25, 0, 0.00837208, 0.251617, 0.02, 0.740011
0.25, 0, 0.00806897, 0.249171, 0.02, 0.74276
0.25, 0, 0.00740815, 0.251904, 0.02, 0.740688
0.25, 0, 0.00724383, 0.246054, 0.02, 0.746703
0.25, 0, 0.0104365, 0.252108, 0.02, 0.737456
0.25, 0, 0.0071009, 0.250193, 0.02, 0.742706
0.25, 0, 0.011128, 0.237804, 0.02, 0.751068
0.25, 0, 0.0113354, 0.258908, 0.02, 0.729756
0.25, 0, 0.00816444, 0.242705, 0.02, 0.749131
0.25, 0, 0.00996388, 0.250447, 0.02, 0.739589
0.25, 0, 0.00776354, 0.260747, 0.02, 0.731489
0.25, 0, 0.00836756, 0.252387, 0.02, 0.739246
0.25, 0, 0.00895598, 0.252064, 0.02, 0.73898
0.25, 0, 0.0047722, 0.255015, 0.02, 0.740213
0.25, 0, 0.0073481, 0.255929, 0.02, 0.736723
0.25, 0, 0.00964855, 0.252703, 0.02, 0.737648
0.25, 0, 0.00936582, 0.244041, 0.02, 0.746593
0.25, 0, 0.0096612, 0.244024, 0.02, 0.746315
0.25, 0, 0.00855327, 0.257676, 0.02, 0.733771
0.25, 0, 0.00880254, 0.245593, 0.02, 0.745604
0.25, 0, 0.0101784, 0.252476, 0.02, 0.737346
0.25, 0, 0.00951701, 0.25077, 0.02, 0.739713
0.25, 0, 0.00814699, 0.254512, 0.02, 0.737341
0.25, 0, 0.00937858, 0.254253, 0.02, 0.736368
0.25, 0, 0.0104286, 0.252556, 0.02, 0.737015
0.25, 0, 0.00852664, 0.241417, 0.02, 0.750056
0.25, 0, 0.00697164, 0.243392, 0.02, 0.749637
0.25, 0, 0.0112714, 0.24273, 0.02, 0.745999
0.25, 0, 0.0077515, 0.250543, 0.02, 0.741706
0.25, 0, 0.0100745, 0.245846, 0.02, 0.74408
0.25, 0, 0.00713236, 0.247146, 0.02, 0.745721
0.25, 0, 0.00726821, 0.257474, 0.02, 0.735258
0.25, 0, 0.00742478, 0.24013, 0.02, 0.752445
0.25, 0, 0.00801954, 0.244158, 0.02, 0.747823
0.25, 0, 0.00944456, 0.257942, 0.02, 0.732614
0.25, 0, 0.0100388, 0.258996, 0.02, 0.730965
0.25, 0, 0.010223, 0.239866, 0.02, 0.749911
0.25, 0, 0.0087389, 0.248959, 0.02, 0.742302
0.25, 0, 0.00997713, 0.246839, 0.02, 0.743183
0.25, 0, 0.00970658, 0.243331, 0.02, 0.746963
0.25, 0, 0.0101076, 0.247438, 0.02, 0.742455
0.25, 0, 0.00858949, 0.25646, 0.02, 0.734951
0.25, 0, 0.00942158, 0.250872, 0.02, 0.739706
0.25, 0, 0.00931598, 0.254405, 0.02, 0.736279
0.25, 0, 0.00968987, 0.255604, 0.02, 0.734706
0.25, 0, 0.00956513, 0.243884, 0.02, 0.746551
0.25, 0, 0.0108361, 0.256758, 0.02, 0.732406
0.25, 0, 0.0105157, 0.24915, 0.02, 0.740334
0.25, 0, 0.0104811, 0.246383, 0.02, 0.743136
0.25, 0, 0.0108123, 0.247825, 0.02, 0.741363
0.25, 0, 0.00862331, 0.251769, 0.02, 0.739608
0.25, 0, 0.00872484, 0.243427, 0.02, 0.747848
0.25, 0, 0.00965395, 0.237218, 0.02, 0.753128
0.25, 0, 0.0068849, 0.253003, 0.02, 0.740112
0.25, 0, 0.0075415, 0.256123, 0.02, 0.736336
0.25, 0, 0.0103084, 0.252073, 0.02, 0.737619
0.25, 0, 0.0137394, 0.247004, 0.02, 0.739256
0.25, 0, 0.00996577, 0.248134, 0.02, 0.7419
0.25, 0, 0.00870729, 0.257833, 0.02, 0.733459
0.25, 0, 0.00907228, 0.257572, 0.02, 0.733356
0.25, 0, 0.0102009, 0.250538, 0.02, 0.739261
0.25, 0, 0.00802859, 0.246364, 0.02, 0.745607
0.25, 0, 0.0114276, 0.258491, 0.02, 0.730081
0.25, 0, 0.0087033, 0.25788, 0.02, 0.733417
0.25, 0, 0.00888784, 0.23726, 0.02, 0.753852
0.25, 0, 0.00769709, 0.250988, 0.02, 0.741315
0.25, 0, 0.0105956, 0.258387, 0.02, 0.731017
0.25, 0, 0.00979179, 0.239051, 0.02, 0.751157
0.25, 0, 0.00999597, 0.25974, 0.02, 0.730264
0.25, 0, 0.00889213, 0.257563, 0.02, 0.733545
0.25, 0, 0.0117369, 0.233849, 0.02, 0.754414
0.25, 0, 0.00907842, 0.252138, 0.02, 0.738784
0.25, 0, 0.00899158, 0.245135, 0.02, 0.745873
0.25, 0, 0.0104658, 0.251071, 0.02, 0.738463
0.25, 0, 0.0102069, 0.243751, 0.02, 0.746042
0.25, 0, 0.00873708, 0.241919, 0.02, 0.749343
0.25, 0, 0.0116668, 0.248136, 0.02, 0.740197
0.25, 0, 0.00921204, 0.244489, 0.02, 0.746299
0.25, 0, 0.0116758, 0.242862, 0.02, 0.745463
0.25, 0, 0.0103092, 0.24699, 0.02, 0.742701
0.25, 0, 0.00936217, 0.239713, 0.02, 0.750925
0.25, 0, 0.00932451, 0.261073, 0.02, 0.729602
0.25, 0, 0.00789313, 0.251291, 0.02, 0.740816
0.25, 0, 0.00708956, 0.254481, 0.02, 0.738429
0.25, 0, 0.0105525, 0.245282, 0.02, 0.744166
0.25, 0, 0.00842828, 0.252531, 0.02, 0.739041
0.25, 0, 0.0147313, 0.241477, 0.025, 0.743791
0.25, 0, 0.01064, 0.248613, 0.025, 0.740747
0.25, 0, 0.0137834, 0.251858, 0.025, 0.734359
0.25, 0, 0.0123442, 0.262203, 0.025, 0.725453
0.25, 0, 0.0136131, 0.242482, 0.025, 0.743905
0.25, 0, 0.0153786, 0.251759, 0.025, 0.732862
0.25, 0, 0.0101378, 0.248261, 0.025, 0.741601
0.25, 0, 0.0133111, 0.25567, 0.025, 0.731019
0.25, 0, 0.0124943, 0.266355, 0.025, 0.72115
0.25, 0, 0.0123583, 0.248826, 0.025, 0.738815
0.25, 0, 0.0128496, 0.244172, 0.025, 0.742978
0.25, 0, 0.0126277, 0.253643, 0.025, 0.733729
0.25, 0, 0.010733, 0.254983, 0.025, 0.734284
0.25, 0, 0.0121756, 0.254387, 0.025, 0.733437
0.25, 0, 0.0115225, 0.248361, 0.025, 0.740116
0.25, 0, 0.0139405, 0.252927, 0.025, 0.733132
0.25, 0, 0.012549, 0.251519, 0.025, 0.735932
0.25, 0, 0.0125339, 0.259039, 0.025, 0.728427
0.25, 0, 0.0115069, 0.243395, 0.025, 0.745098
0.25, 0, 0.0108015, 0.238383, 0.025, 0.750816
0.25, 0, 0.0115872, 0.249386, 0.025, 0.739026
0.25, 0, 0.0100853, 0.242971, 0.025, 0.746943
0.25, 0, 0.0118403, 0.247997, 0.025, 0.740163
0.25, 0, 0.00991603, 0.247964, 0.025, 0.74212
0.25, 0, 0.0127385, 0.267563, 0.025, 0.719698
0.25, 0, 0.0104539, 0.260514, 0.025, 0.729032
0.25, 0, 0.01254, 0.251211, 0.025, 0.736249
0.25, 0, 0.0131976, 0.245882, 0.025, 0.740921
0.25, 0, 0.013205, 0.25804, 0.025, 0.728755
0.25, 0, 0.00899756, 0.243823, 0.025, 0.747179
0.25, 0, 0.012445, 0.254313, 0.025, 0.733242
0.25, 0, 0.0122739, 0.243373, 0.025, 0.744353
0.25, 0, 0.0111267, 0.244487, 0.025, 0.744387
0.25, 0, 0.0106837, 0.248986, 0.025, 0.740331
0.25, 0, 0.0122158, 0.250189, 0.025, 0.737595
0.25, 0, 0.0122776, 0.253595, 0.025, 0.734127
0.25, 0, 0.011418, 0.264574, 0.025, 0.724008
0.25, 0, 0.0108302, 0.252496, 0.025, 0.736674
0.25, 0, 0.00980714, 0.246296, 0.025, 0.743897
0.25, 0, 0.0120097, 0.255435, 0.025, 0.732555
0.25, 0, 0.0107187, 0.251893, 0.025, 0.737388
0.25, 0, 0.00991341, 0.251074, 0.025, 0.739012
0.25, 0, 0.0135958, 0.248832, 0.025, 0.737572
0.25, 0, 0.010716, 0.239881, 0.025, 0.749402
0.25, 0, 0.00997898, 0.254326, 0.025, 0.735695
0.25, 0, 0.00885612, 0.249424, 0.025, 0.74172
