Gamma, Selfish Profit 1, Rational Profit 2,  Individual Miner Hash Rate, Honest Profit
0.25, 0, 0.0080065, 0.246568, 0.02, 0.745426
0.25, 0, 0.00938358, 0.240751, 0.02, 0.749866
0.25, 0, 0.0129489, 0.250577, 0.02, 0.736474
0.25, 0, 0.0106899, 0.251587, 0.02, 0.737723
0.25, 0, 0.00981114, 0.241441, 0.02, 0.748747
0.25, 0, 0.00798545, 0.252451, 0.02, 0.739563
0.25, 0, 0.0074358, 0.248158, 0.02, 0.744406
0.25, 0, 0.00974162, 0.252015, 0.02, 0.738243
0.25, 0, 0.0119557, 0.261693, 0.02, 0.726351
0.25, 0, 0.0104248, 0.247913, 0.02, 0.741662
0.25, 0, 0.0116108, 0.258632, 0.02, 0.729757
0.25, 0, 0.00927742, 0.246496, 0.02, 0.744227
0.25, 0, 0.0112444, 0.244594, 0.02, 0.744162
0.25, 0, 0.00929483, 0.249545, 0.02, 0.74116
0.25, 0, 0.00958536, 0.244704, 0.02, 0.745711
0.25, 0, 0.0131706, 0.256819, 0.02, 0.730011
0.25, 0, 0.00943952, 0.240794, 0.02, 0.749767
0.25, 0, 0.0106825, 0.24741, 0.02, 0.741908
0.25, 0, 0.00897738, 0.252114, 0.02, 0.738908
0.25, 0, 0.0161739, 0.261296, 0.025, 0.72253
0.25, 0, 0.0111494, 0.242896, 0.025, 0.745955
0.25, 0, 0.0137192, 0.252987, 0.025, 0.733294
0.25, 0, 0.0161051, 0.246955, 0.025, 0.73694
0.25, 0, 0.0129472, 0.243842, 0.025, 0.74321
0.25, 0, 0.0149632, 0.247398, 0.025, 0.737639
0.25, 0, 0.0115505, 0.249707, 0.025, 0.738743
0.25, 0, 0.0133661, 0.247486, 0.025, 0.739148
0.25, 0, 0.0127896, 0.259058, 0.025, 0.728153
0.25, 0, 0.0124422, 0.248068, 0.025, 0.73949
0.25, 0, 0.0121087, 0.257141, 0.025, 0.73075
0.25, 0, 0.0142924, 0.255382, 0.025, 0.730326
0.25, 0, 0.0118229, 0.246679, 0.025, 0.741498
0.25, 0, 0.01265, 0.24587, 0.025, 0.74148
0.25, 0, 0.0146167, 0.256486, 0.025, 0.728897
0.25, 0, 0.0131679, 0.24858, 0.025, 0.738252
0.25, 0, 0.0122901, 0.243477, 0.025, 0.744232
0.25, 0, 0.0154902, 0.26094, 0.025, 0.72357
0.25, 0, 0.0135808, 0.249364, 0.025, 0.737056
0.25, 0, 0.0125446, 0.250342, 0.025, 0.737114
0.25, 0, 0.0127521, 0.249316, 0.025, 0.737931
0.25, 0, 0.0143608, 0.248289, 0.025, 0.73735
0.25, 0, 0.0145454, 0.251078, 0.025, 0.734377
0.25, 0, 0.0138575, 0.24439, 0.025, 0.741752
0.25, 0, 0.0141377, 0.243656, 0.025, 0.742206
0.25, 0, 0.0168353, 0.25517, 0.025, 0.727995
0.25, 0, 0.0112781, 0.245998, 0.025, 0.742724
0.25, 0, 0.0124439, 0.248396, 0.025, 0.73916
0.25, 0, 0.0106271, 0.255862, 0.025, 0.733511
0.25, 0, 0.0111236, 0.249974, 0.025, 0.738902
0.25, 0, 0.0129619, 0.245763, 0.025, 0.741275
0.25, 0, 0.0125713, 0.248638, 0.025, 0.738791
0.25, 0, 0.0132409, 0.253894, 0.025, 0.732865
0.25, 0, 0.0140436, 0.253076, 0.025, 0.732881
0.25, 0, 0.0127366, 0.261099, 0.025, 0.726164
0.25, 0, 0.0132373, 0.254409, 0.025, 0.732354
0.25, 0, 0.0149555, 0.255483, 0.025, 0.729562
