Gamma, Selfish Profit, Selfish Hash Rate, Honest Hash Rate
0.01, 0.0633616, 0.07, 0.936638
0.01, 0.0543024, 0.07, 0.945698
0.01, 0.0571803, 0.07, 0.94282
0.01, 0.0729089, 0.07, 0.927091
0.01, 0.0602499, 0.07, 0.93975
0.01, 0.0539497, 0.07, 0.94605
0.01, 0.0526819, 0.07, 0.947318
0.01, 0.0621211, 0.07, 0.937879
0.01, 0.0575008, 0.07, 0.942499
0.01, 0.0608201, 0.07, 0.93918
0.01, 0.0615767, 0.07, 0.938423
0.01, 0.058757, 0.07, 0.941243
0.01, 0.0601827, 0.07, 0.939817
0.01, 0.0547694, 0.07, 0.945231
0.01, 0.0604318, 0.07, 0.939568
0.01, 0.0589674, 0.07, 0.941033
0.01, 0.0523423, 0.07, 0.947658
0.01, 0.0560191, 0.07, 0.943981
0.01, 0.0539889, 0.07, 0.946011
0.01, 0.060381, 0.07, 0.939619
0.01, 0.0675763, 0.07, 0.932424
0.01, 0.0595329, 0.07, 0.940467
0.01, 0.0591757, 0.07, 0.940824
0.01, 0.0548183, 0.07, 0.945182
0.01, 0.0517607, 0.07, 0.948239
0.01, 0.0578509, 0.07, 0.942149
0.01, 0.0603233, 0.07, 0.939677
0.01, 0.0632716, 0.07, 0.936728
0.01, 0.0561924, 0.07, 0.943808
0.01, 0.0616994, 0.07, 0.938301
0.01, 0.0545316, 0.07, 0.945468
0.01, 0.0570363, 0.07, 0.942964
0.01, 0.0580895, 0.07, 0.94191
0.01, 0.0613134, 0.07, 0.938687
0.01, 0.0590909, 0.07, 0.940909
0.01, 0.0540438, 0.07, 0.945956
0.01, 0.0629814, 0.07, 0.937019
0.01, 0.0637967, 0.07, 0.936203
0.01, 0.0617758, 0.07, 0.938224
0.01, 0.0537536, 0.07, 0.946246
0.01, 0.0595442, 0.07, 0.940456
0.01, 0.0597866, 0.07, 0.940213
0.01, 0.0634128, 0.07, 0.936587
0.01, 0.0582026, 0.07, 0.941797
0.01, 0.0670638, 0.07, 0.932936
0.01, 0.0545192, 0.07, 0.945481
0.01, 0.0564651, 0.07, 0.943535
0.01, 0.0547573, 0.07, 0.945243
0.01, 0.0601834, 0.07, 0.939817
0.01, 0.0546859, 0.07, 0.945314
0.01, 0.0629214, 0.07, 0.937079
0.01, 0.0548916, 0.07, 0.945108
0.01, 0.0681873, 0.07, 0.931813
0.01, 0.0569305, 0.07, 0.94307
0.01, 0.0584918, 0.07, 0.941508
0.01, 0.0559012, 0.07, 0.944099
0.01, 0.0590699, 0.07, 0.94093
0.01, 0.0576766, 0.07, 0.942323
0.01, 0.0620185, 0.07, 0.937982
0.01, 0.0574815, 0.07, 0.942518
0.01, 0.0603953, 0.07, 0.939605
0.01, 0.0600451, 0.07, 0.939955
0.01, 0.0563903, 0.07, 0.94361
0.01, 0.0612685, 0.07, 0.938732
0.01, 0.0602898, 0.07, 0.93971
0.01, 0.0600208, 0.07, 0.939979
0.01, 0.0576, 0.07, 0.9424
0.01, 0.0535572, 0.07, 0.946443
0.01, 0.0639282, 0.07, 0.936072
0.01, 0.0608821, 0.07, 0.939118
0.01, 0.0576286, 0.07, 0.942371
0.01, 0.0701644, 0.08, 0.929836
0.01, 0.0721329, 0.08, 0.927867
0.01, 0.0726767, 0.08, 0.927323
0.01, 0.0719523, 0.08, 0.928048
0.01, 0.0675581, 0.08, 0.932442
0.01, 0.0720658, 0.08, 0.927934
0.01, 0.0821019, 0.08, 0.917898
0.01, 0.0724554, 0.08, 0.927545
0.01, 0.073753, 0.08, 0.926247
0.01, 0.076035, 0.08, 0.923965
0.01, 0.0796656, 0.08, 0.920334
0.01, 0.0625799, 0.08, 0.93742
0.01, 0.0691393, 0.08, 0.930861
0.01, 0.0819209, 0.08, 0.918079
0.01, 0.0761973, 0.08, 0.923803
0.01, 0.0721864, 0.08, 0.927814
0.01, 0.0716934, 0.08, 0.928307
0.01, 0.0726888, 0.08, 0.927311
0.01, 0.0746617, 0.08, 0.925338
0.01, 0.0685094, 0.08, 0.931491
0.01, 0.0751343, 0.08, 0.924866
0.01, 0.0798895, 0.08, 0.92011
0.01, 0.0711256, 0.08, 0.928874
0.01, 0.0680906, 0.08, 0.931909
0.01, 0.077054, 0.08, 0.922946
0.01, 0.0719019, 0.08, 0.928098
0.01, 0.0802053, 0.08, 0.919795
0.01, 0.0711536, 0.08, 0.928846
0.01, 0.0630703, 0.08, 0.93693
0.01, 0.0788073, 0.08, 0.921193
0.01, 0.0749234, 0.08, 0.925077
0.01, 0.0773821, 0.08, 0.922618
0.01, 0.0658351, 0.08, 0.934165
0.01, 0.0734625, 0.08, 0.926537
0.01, 0.0722813, 0.08, 0.927719
0.01, 0.0663455, 0.08, 0.933654
0.01, 0.0752978, 0.08, 0.924702
0.01, 0.069339, 0.08, 0.930661
0.01, 0.0711073, 0.08, 0.928893
0.01, 0.0722507, 0.08, 0.927749
0.01, 0.0762696, 0.08, 0.92373
0.01, 0.0700544, 0.08, 0.929946
0.01, 0.0706111, 0.08, 0.929389
0.01, 0.0695359, 0.08, 0.930464
0.01, 0.0734148, 0.08, 0.926585
0.01, 0.078856, 0.08, 0.921144
0.01, 0.0678108, 0.08, 0.932189
0.01, 0.0761522, 0.08, 0.923848
0.01, 0.066455, 0.08, 0.933545
0.01, 0.0711059, 0.08, 0.928894
0.01, 0.0749075, 0.08, 0.925092
0.01, 0.0671068, 0.08, 0.932893
0.01, 0.0737315, 0.08, 0.926268
0.01, 0.0750417, 0.08, 0.924958
0.01, 0.0719698, 0.08, 0.92803
0.01, 0.0847927, 0.08, 0.915207
0.01, 0.07328, 0.08, 0.92672
0.01, 0.079816, 0.08, 0.920184
0.01, 0.0806498, 0.08, 0.91935
0.01, 0.0794609, 0.08, 0.920539
0.01, 0.0716064, 0.08, 0.928394
0.01, 0.0773839, 0.08, 0.922616
0.01, 0.072814, 0.08, 0.927186
0.01, 0.0700901, 0.08, 0.92991
0.01, 0.0751784, 0.08, 0.924822
0.01, 0.0724939, 0.08, 0.927506
0.01, 0.0734204, 0.08, 0.92658
0.01, 0.0673284, 0.08, 0.932672
0.01, 0.0728723, 0.08, 0.927128
0.01, 0.0714452, 0.08, 0.928555
0.01, 0.0723537, 0.08, 0.927646
0.01, 0.0762925, 0.08, 0.923707
0.01, 0.0751569, 0.08, 0.924843
0.01, 0.0692763, 0.08, 0.930724
0.01, 0.0752236, 0.08, 0.924776
0.01, 0.0763807, 0.08, 0.923619
0.01, 0.0649531, 0.08, 0.935047
0.01, 0.0841462, 0.08, 0.915854
0.01, 0.0767522, 0.08, 0.923248
0.01, 0.0704179, 0.08, 0.929582
0.01, 0.0798062, 0.08, 0.920194
0.01, 0.0639972, 0.08, 0.936003
0.01, 0.0704411, 0.08, 0.929559
0.01, 0.0735189, 0.08, 0.926481
0.01, 0.0671051, 0.08, 0.932895
0.01, 0.081117, 0.08, 0.918883
0.01, 0.070391, 0.08, 0.929609
0.01, 0.073302, 0.08, 0.926698
0.01, 0.0789906, 0.08, 0.921009
0.01, 0.0754768, 0.08, 0.924523
0.01, 0.066237, 0.08, 0.933763
0.01, 0.0653208, 0.08, 0.934679
0.01, 0.0735695, 0.08, 0.926431
0.01, 0.0673775, 0.08, 0.932622
0.01, 0.0742266, 0.08, 0.925773
0.01, 0.0656748, 0.08, 0.934325
0.01, 0.0810525, 0.08, 0.918948
0.01, 0.0739852, 0.08, 0.926015
0.01, 0.0741628, 0.08, 0.925837
0.01, 0.070954, 0.08, 0.929046
0.01, 0.0843361, 0.09, 0.915664
0.01, 0.0894935, 0.09, 0.910506
0.01, 0.0799304, 0.09, 0.92007
0.01, 0.0896712, 0.09, 0.910329
0.01, 0.0918722, 0.09, 0.908128
0.01, 0.0835071, 0.09, 0.916493
0.01, 0.0890342, 0.09, 0.910966
0.01, 0.0870747, 0.09, 0.912925
0.01, 0.0872718, 0.09, 0.912728
0.01, 0.0891165, 0.09, 0.910883
0.01, 0.0801411, 0.09, 0.919859
0.01, 0.0808456, 0.09, 0.919154
0.01, 0.0807186, 0.09, 0.919281
0.01, 0.0874345, 0.09, 0.912566
0.01, 0.0786893, 0.09, 0.921311
0.01, 0.0839054, 0.09, 0.916095
0.01, 0.0907107, 0.09, 0.909289
0.01, 0.0872386, 0.09, 0.912761
0.01, 0.0855075, 0.09, 0.914493
0.01, 0.0863285, 0.09, 0.913671
0.01, 0.0906782, 0.09, 0.909322
0.01, 0.081807, 0.09, 0.918193
0.01, 0.0851462, 0.09, 0.914854
0.01, 0.0842644, 0.09, 0.915736
0.01, 0.0906946, 0.09, 0.909305
0.01, 0.0886516, 0.09, 0.911348
0.01, 0.0846549, 0.09, 0.915345
0.01, 0.0912485, 0.09, 0.908751
0.01, 0.0978872, 0.09, 0.902113
0.01, 0.0901421, 0.09, 0.909858
0.01, 0.0828973, 0.09, 0.917103
0.01, 0.0884361, 0.09, 0.911564
0.01, 0.0809876, 0.09, 0.919012
0.01, 0.0821622, 0.09, 0.917838
0.01, 0.0884456, 0.09, 0.911554
0.01, 0.0873638, 0.09, 0.912636
0.01, 0.0908382, 0.09, 0.909162
0.01, 0.0813446, 0.09, 0.918655
0.01, 0.0877406, 0.09, 0.912259
0.01, 0.0884156, 0.09, 0.911584
0.01, 0.0894449, 0.09, 0.910555
0.01, 0.0813613, 0.09, 0.918639
0.01, 0.0921316, 0.09, 0.907868
0.01, 0.0895846, 0.09, 0.910415
0.01, 0.0915607, 0.09, 0.908439
0.01, 0.0881621, 0.09, 0.911838
0.01, 0.0818832, 0.09, 0.918117
0.01, 0.0871649, 0.09, 0.912835
0.01, 0.0828678, 0.09, 0.917132
0.01, 0.082668, 0.09, 0.917332
0.01, 0.0847351, 0.09, 0.915265
0.01, 0.088532, 0.09, 0.911468
0.01, 0.0834335, 0.09, 0.916567
0.01, 0.0791144, 0.09, 0.920886
0.01, 0.084858, 0.09, 0.915142
0.01, 0.0849715, 0.09, 0.915029
0.01, 0.0947454, 0.09, 0.905255
0.01, 0.0873784, 0.09, 0.912622
0.01, 0.0963888, 0.09, 0.903611
0.01, 0.0879859, 0.09, 0.912014
0.01, 0.0783201, 0.09, 0.92168
0.01, 0.0871886, 0.09, 0.912811
0.01, 0.0916838, 0.09, 0.908316
0.01, 0.0831756, 0.09, 0.916824
0.01, 0.0915625, 0.09, 0.908438
0.01, 0.0897558, 0.09, 0.910244
0.01, 0.0878006, 0.09, 0.912199
0.01, 0.0917973, 0.09, 0.908203
0.01, 0.0872566, 0.09, 0.912743
0.01, 0.0844769, 0.09, 0.915523
0.01, 0.0824462, 0.09, 0.917554
0.01, 0.0923337, 0.09, 0.907666
0.01, 0.0895047, 0.09, 0.910495
0.01, 0.0861166, 0.09, 0.913883
0.01, 0.0877519, 0.09, 0.912248
0.01, 0.0794776, 0.09, 0.920522
0.01, 0.0980639, 0.09, 0.901936
0.01, 0.0916873, 0.09, 0.908313
0.01, 0.0789534, 0.09, 0.921047
0.01, 0.0895334, 0.09, 0.910467
0.01, 0.0832315, 0.09, 0.916769
0.01, 0.0880075, 0.09, 0.911993
0.01, 0.0896111, 0.09, 0.910389
0.01, 0.0875337, 0.09, 0.912466
0.01, 0.0891356, 0.09, 0.910864
0.01, 0.0775471, 0.09, 0.922453
0.01, 0.07766, 0.09, 0.92234
0.01, 0.0866154, 0.09, 0.913385
0.01, 0.0847157, 0.09, 0.915284
0.01, 0.0838338, 0.09, 0.916166
0.01, 0.0764484, 0.09, 0.923552
0.01, 0.0823995, 0.09, 0.9176
0.01, 0.0888006, 0.09, 0.911199
0.01, 0.0856535, 0.09, 0.914347
0.01, 0.0812846, 0.09, 0.918715
0.01, 0.0873282, 0.09, 0.912672
0.01, 0.0881938, 0.09, 0.911806
0.01, 0.0892089, 0.09, 0.910791
0.01, 0.0833441, 0.09, 0.916656
0.01, 0.0834041, 0.09, 0.916596
0.01, 0.0950404, 0.1, 0.90496
0.01, 0.0990812, 0.1, 0.900919
0.01, 0.0996131, 0.1, 0.900387
0.01, 0.0970513, 0.1, 0.902949
0.01, 0.0969619, 0.1, 0.903038
0.01, 0.102979, 0.1, 0.897021
0.01, 0.0972044, 0.1, 0.902796
0.01, 0.0949321, 0.1, 0.905068
0.01, 0.0964869, 0.1, 0.903513
0.01, 0.101383, 0.1, 0.898617
0.01, 0.0999194, 0.1, 0.900081
0.01, 0.100872, 0.1, 0.899128
0.01, 0.0944708, 0.1, 0.905529
0.01, 0.101901, 0.1, 0.898099
0.01, 0.0970887, 0.1, 0.902911
0.01, 0.104498, 0.1, 0.895502
0.01, 0.0984816, 0.1, 0.901518
0.01, 0.0976801, 0.1, 0.90232
0.01, 0.100967, 0.1, 0.899033
0.01, 0.0944561, 0.1, 0.905544
0.01, 0.100524, 0.1, 0.899476
0.01, 0.102099, 0.1, 0.897901
0.01, 0.0942979, 0.1, 0.905702
0.01, 0.0944689, 0.1, 0.905531
0.01, 0.10308, 0.1, 0.89692
0.01, 0.099421, 0.1, 0.900579
0.01, 0.104135, 0.1, 0.895865
0.01, 0.101594, 0.1, 0.898406
0.01, 0.0973623, 0.1, 0.902638
0.01, 0.105985, 0.1, 0.894015
0.01, 0.108817, 0.1, 0.891183
0.01, 0.109864, 0.1, 0.890136
0.01, 0.0911687, 0.1, 0.908831
0.01, 0.105287, 0.1, 0.894713
0.01, 0.0887711, 0.1, 0.911229
0.01, 0.100526, 0.1, 0.899474
0.01, 0.0957758, 0.1, 0.904224
0.01, 0.107213, 0.1, 0.892787
0.01, 0.102746, 0.1, 0.897254
0.01, 0.102565, 0.1, 0.897435
0.01, 0.0953227, 0.1, 0.904677
0.01, 0.097504, 0.1, 0.902496
0.01, 0.104999, 0.1, 0.895001
0.01, 0.0946841, 0.1, 0.905316
0.01, 0.0952917, 0.1, 0.904708
0.01, 0.106633, 0.1, 0.893367
0.01, 0.109492, 0.1, 0.890508
0.01, 0.0994287, 0.1, 0.900571
0.01, 0.106482, 0.1, 0.893518
0.01, 0.0936088, 0.1, 0.906391
0.01, 0.096086, 0.1, 0.903914
0.01, 0.0970116, 0.1, 0.902988
0.01, 0.102136, 0.1, 0.897864
0.01, 0.0963739, 0.1, 0.903626
0.01, 0.101835, 0.1, 0.898165
0.01, 0.109515, 0.1, 0.890485
0.01, 0.0969358, 0.1, 0.903064
0.01, 0.101171, 0.1, 0.898829
0.01, 0.101889, 0.1, 0.898111
0.01, 0.105094, 0.1, 0.894906
0.01, 0.0984808, 0.1, 0.901519
0.01, 0.086745, 0.1, 0.913255
0.01, 0.0995843, 0.1, 0.900416
0.01, 0.0956114, 0.1, 0.904389
0.01, 0.105769, 0.1, 0.894231
0.01, 0.102625, 0.1, 0.897375
0.01, 0.101273, 0.1, 0.898727
0.01, 0.0997273, 0.1, 0.900273
0.01, 0.103442, 0.1, 0.896558
0.01, 0.108416, 0.1, 0.891584
0.01, 0.1054, 0.1, 0.8946
0.01, 0.101308, 0.1, 0.898692
0.01, 0.100821, 0.1, 0.899179
0.01, 0.103726, 0.1, 0.896274
0.01, 0.0975993, 0.1, 0.902401
0.01, 0.0979688, 0.1, 0.902031
0.01, 0.0931279, 0.1, 0.906872
0.01, 0.0957515, 0.1, 0.904249
0.01, 0.102939, 0.1, 0.897061
0.01, 0.108603, 0.1, 0.891397
0.01, 0.0905891, 0.1, 0.909411
0.01, 0.0995164, 0.1, 0.900484
0.01, 0.0955097, 0.1, 0.90449
0.01, 0.0963622, 0.1, 0.903638
0.01, 0.0976769, 0.1, 0.902323
0.01, 0.0950838, 0.1, 0.904916
0.01, 0.102317, 0.1, 0.897683
0.01, 0.101865, 0.1, 0.898135
0.01, 0.102535, 0.1, 0.897465
0.01, 0.102767, 0.1, 0.897233
0.01, 0.106301, 0.1, 0.893699
0.01, 0.10747, 0.1, 0.89253
0.01, 0.105772, 0.1, 0.894228
0.01, 0.0973444, 0.1, 0.902656
0.01, 0.0957688, 0.1, 0.904231
0.01, 0.105597, 0.1, 0.894403
0.01, 0.0962007, 0.1, 0.903799
0.01, 0.0933091, 0.1, 0.906691
0.01, 0.100024, 0.1, 0.899976
0.01, 0.0979236, 0.1, 0.902076
0.01, 0.108784, 0.11, 0.891216
0.01, 0.124519, 0.11, 0.875481
0.01, 0.120863, 0.11, 0.879137
0.01, 0.11714, 0.11, 0.88286
0.01, 0.120095, 0.11, 0.879905
0.01, 0.110503, 0.11, 0.889497
0.01, 0.115866, 0.11, 0.884134
0.01, 0.114341, 0.11, 0.885659
0.01, 0.113156, 0.11, 0.886844
0.01, 0.133889, 0.11, 0.866111
0.01, 0.112174, 0.11, 0.887826
0.01, 0.114595, 0.11, 0.885405
0.01, 0.112333, 0.11, 0.887667
0.01, 0.109251, 0.11, 0.890749
0.01, 0.115758, 0.11, 0.884242
0.01, 0.113909, 0.11, 0.886091
0.01, 0.111458, 0.11, 0.888542
0.01, 0.117422, 0.11, 0.882578
0.01, 0.123639, 0.11, 0.876361
0.01, 0.12238, 0.11, 0.87762
0.01, 0.119309, 0.11, 0.880691
0.01, 0.111448, 0.11, 0.888552
0.01, 0.114071, 0.11, 0.885929
0.01, 0.117819, 0.11, 0.882181
0.01, 0.12259, 0.11, 0.87741
0.01, 0.11919, 0.11, 0.88081
0.01, 0.118237, 0.11, 0.881763
0.01, 0.110473, 0.11, 0.889527
0.01, 0.115125, 0.11, 0.884875
0.01, 0.118245, 0.11, 0.881755
0.01, 0.112374, 0.11, 0.887626
0.01, 0.117924, 0.11, 0.882076
0.01, 0.118217, 0.11, 0.881783
0.01, 0.115946, 0.11, 0.884054
0.01, 0.116748, 0.11, 0.883252
0.01, 0.10695, 0.11, 0.89305
0.01, 0.120791, 0.11, 0.879209
0.01, 0.112183, 0.11, 0.887817
0.01, 0.123379, 0.11, 0.876621
0.01, 0.12105, 0.11, 0.87895
0.01, 0.113934, 0.11, 0.886066
0.01, 0.114795, 0.11, 0.885205
0.01, 0.116255, 0.11, 0.883745
0.01, 0.111039, 0.11, 0.888961
0.01, 0.111484, 0.11, 0.888516
0.01, 0.121503, 0.11, 0.878497
0.01, 0.116603, 0.11, 0.883397
0.01, 0.114043, 0.11, 0.885957
0.01, 0.112677, 0.11, 0.887323
0.01, 0.108847, 0.11, 0.891153
0.01, 0.118452, 0.11, 0.881548
0.01, 0.122462, 0.11, 0.877538
0.01, 0.104609, 0.11, 0.895391
0.01, 0.115606, 0.11, 0.884394
0.01, 0.10677, 0.11, 0.89323
0.01, 0.116802, 0.11, 0.883198
0.01, 0.111381, 0.11, 0.888619
0.01, 0.115151, 0.11, 0.884849
0.01, 0.114206, 0.11, 0.885794
0.01, 0.124506, 0.11, 0.875494
0.01, 0.113902, 0.11, 0.886098
0.01, 0.112229, 0.11, 0.887771
0.01, 0.11887, 0.11, 0.88113
0.01, 0.119327, 0.11, 0.880673
0.01, 0.118177, 0.11, 0.881823
0.01, 0.0989578, 0.11, 0.901042
0.01, 0.120609, 0.11, 0.879391
0.01, 0.116148, 0.11, 0.883852
0.01, 0.114483, 0.11, 0.885517
0.01, 0.116143, 0.11, 0.883857
0.01, 0.10798, 0.11, 0.89202
0.01, 0.114768, 0.11, 0.885232
0.01, 0.115851, 0.11, 0.884149
0.01, 0.108908, 0.11, 0.891092
0.01, 0.114679, 0.11, 0.885321
0.01, 0.112919, 0.11, 0.887081
0.01, 0.111765, 0.11, 0.888235
0.01, 0.12216, 0.11, 0.87784
0.01, 0.112003, 0.11, 0.887997
0.01, 0.117547, 0.11, 0.882453
0.01, 0.125131, 0.11, 0.874869
0.01, 0.109757, 0.11, 0.890243
0.01, 0.111706, 0.11, 0.888294
0.01, 0.111261, 0.11, 0.888739
0.01, 0.11828, 0.11, 0.88172
0.01, 0.121885, 0.11, 0.878115
0.01, 0.121032, 0.11, 0.878968
0.01, 0.117038, 0.11, 0.882962
0.01, 0.121251, 0.11, 0.878749
0.01, 0.112103, 0.11, 0.887897
0.01, 0.12247, 0.11, 0.87753
0.01, 0.116684, 0.11, 0.883316
0.01, 0.114817, 0.11, 0.885183
0.01, 0.122785, 0.11, 0.877215
0.01, 0.123072, 0.11, 0.876928
0.01, 0.114612, 0.11, 0.885388
0.01, 0.114618, 0.11, 0.885382
0.01, 0.10988, 0.11, 0.89012
0.01, 0.109997, 0.11, 0.890003
0.01, 0.112327, 0.11, 0.887673
0.01, 0.129888, 0.12, 0.870112
0.01, 0.122805, 0.12, 0.877195
0.01, 0.132383, 0.12, 0.867617
0.01, 0.133451, 0.12, 0.866549
0.01, 0.128986, 0.12, 0.871014
0.01, 0.135227, 0.12, 0.864773
0.01, 0.134516, 0.12, 0.865484
0.01, 0.140039, 0.12, 0.859961
0.01, 0.138914, 0.12, 0.861086
0.01, 0.136429, 0.12, 0.863571
0.01, 0.120965, 0.12, 0.879035
0.01, 0.124976, 0.12, 0.875024
0.01, 0.141019, 0.12, 0.858981
0.01, 0.140682, 0.12, 0.859318
0.01, 0.132299, 0.12, 0.867701
0.01, 0.131204, 0.12, 0.868796
0.01, 0.126629, 0.12, 0.873371
0.01, 0.134506, 0.12, 0.865494
0.01, 0.130157, 0.12, 0.869843
0.01, 0.127438, 0.12, 0.872562
0.01, 0.139528, 0.12, 0.860472
0.01, 0.134107, 0.12, 0.865893
0.01, 0.123626, 0.12, 0.876374
0.01, 0.120472, 0.12, 0.879528
0.01, 0.130221, 0.12, 0.869779
0.01, 0.131517, 0.12, 0.868483
0.01, 0.12792, 0.12, 0.87208
0.01, 0.12134, 0.12, 0.87866
0.01, 0.138622, 0.12, 0.861378
0.01, 0.128007, 0.12, 0.871993
0.01, 0.124649, 0.12, 0.875351
0.01, 0.126385, 0.12, 0.873615
0.01, 0.13035, 0.12, 0.86965
0.01, 0.125986, 0.12, 0.874014
0.01, 0.132989, 0.12, 0.867011
0.01, 0.128418, 0.12, 0.871582
0.01, 0.127191, 0.12, 0.872809
0.01, 0.127226, 0.12, 0.872774
0.01, 0.126117, 0.12, 0.873883
0.01, 0.132458, 0.12, 0.867542
0.01, 0.127846, 0.12, 0.872154
0.01, 0.125735, 0.12, 0.874265
0.01, 0.142832, 0.12, 0.857168
0.01, 0.136222, 0.12, 0.863778
0.01, 0.134481, 0.12, 0.865519
0.01, 0.12265, 0.12, 0.87735
0.01, 0.137568, 0.12, 0.862432
0.01, 0.127216, 0.12, 0.872784
0.01, 0.13317, 0.12, 0.86683
0.01, 0.122249, 0.12, 0.877751
0.01, 0.130414, 0.12, 0.869586
0.01, 0.132298, 0.12, 0.867702
0.01, 0.129123, 0.12, 0.870877
0.01, 0.133638, 0.12, 0.866362
0.01, 0.136222, 0.12, 0.863778
0.01, 0.122275, 0.12, 0.877725
0.01, 0.137433, 0.12, 0.862567
0.01, 0.124551, 0.12, 0.875449
0.01, 0.118329, 0.12, 0.881671
0.01, 0.125512, 0.12, 0.874488
0.01, 0.135364, 0.12, 0.864636
0.01, 0.131707, 0.12, 0.868293
0.01, 0.133295, 0.12, 0.866705
0.01, 0.136803, 0.12, 0.863197
0.01, 0.121969, 0.12, 0.878031
0.01, 0.127078, 0.12, 0.872922
0.01, 0.128882, 0.12, 0.871118
0.01, 0.127405, 0.12, 0.872595
0.01, 0.115523, 0.12, 0.884477
0.01, 0.129727, 0.12, 0.870273
0.01, 0.126635, 0.12, 0.873365
0.01, 0.127409, 0.12, 0.872591
0.01, 0.135455, 0.12, 0.864545
0.01, 0.135923, 0.12, 0.864077
0.01, 0.130879, 0.12, 0.869121
0.01, 0.127998, 0.12, 0.872002
0.01, 0.124057, 0.12, 0.875943
0.01, 0.130717, 0.12, 0.869283
0.01, 0.13281, 0.12, 0.86719
0.01, 0.131576, 0.12, 0.868424
0.01, 0.128675, 0.12, 0.871325
0.01, 0.140739, 0.12, 0.859261
0.01, 0.129405, 0.12, 0.870595
0.01, 0.127784, 0.12, 0.872216
0.01, 0.137636, 0.12, 0.862364
0.01, 0.125513, 0.12, 0.874487
0.01, 0.134747, 0.12, 0.865253
0.01, 0.124322, 0.12, 0.875678
0.01, 0.132396, 0.12, 0.867604
0.01, 0.122722, 0.12, 0.877278
0.01, 0.131977, 0.12, 0.868023
0.01, 0.129229, 0.12, 0.870771
0.01, 0.134923, 0.12, 0.865077
0.01, 0.135574, 0.12, 0.864426
0.01, 0.132929, 0.12, 0.867071
0.01, 0.137162, 0.12, 0.862838
0.01, 0.144719, 0.12, 0.855281
0.01, 0.139049, 0.12, 0.860951
0.01, 0.130189, 0.12, 0.869811
0.01, 0.13744, 0.12, 0.86256
0.01, 0.142164, 0.13, 0.857836
0.01, 0.141142, 0.13, 0.858858
0.01, 0.148786, 0.13, 0.851214
0.01, 0.142173, 0.13, 0.857827
0.01, 0.152154, 0.13, 0.847846
0.01, 0.158237, 0.13, 0.841763
0.01, 0.151062, 0.13, 0.848938
0.01, 0.157568, 0.13, 0.842432
0.01, 0.142727, 0.13, 0.857273
0.01, 0.146136, 0.13, 0.853864
0.01, 0.149393, 0.13, 0.850607
0.01, 0.149593, 0.13, 0.850407
0.01, 0.154305, 0.13, 0.845695
0.01, 0.159649, 0.13, 0.840351
0.01, 0.150947, 0.13, 0.849053
0.01, 0.13905, 0.13, 0.86095
0.01, 0.144495, 0.13, 0.855505
0.01, 0.151609, 0.13, 0.848391
0.01, 0.141786, 0.13, 0.858214
0.01, 0.15681, 0.13, 0.84319
0.01, 0.138925, 0.13, 0.861075
0.01, 0.148523, 0.13, 0.851477
0.01, 0.151178, 0.13, 0.848822
0.01, 0.148846, 0.13, 0.851154
0.01, 0.15, 0.13, 0.85
0.01, 0.134134, 0.13, 0.865866
0.01, 0.138212, 0.13, 0.861788
0.01, 0.153263, 0.13, 0.846737
0.01, 0.138488, 0.13, 0.861512
0.01, 0.158769, 0.13, 0.841231
0.01, 0.140975, 0.13, 0.859025
0.01, 0.151834, 0.13, 0.848166
0.01, 0.149663, 0.13, 0.850337
0.01, 0.144692, 0.13, 0.855308
0.01, 0.137817, 0.13, 0.862183
0.01, 0.154011, 0.13, 0.845989
0.01, 0.144766, 0.13, 0.855234
0.01, 0.143525, 0.13, 0.856475
0.01, 0.139704, 0.13, 0.860296
0.01, 0.146596, 0.13, 0.853404
0.01, 0.147832, 0.13, 0.852168
0.01, 0.149102, 0.13, 0.850898
0.01, 0.147517, 0.13, 0.852483
0.01, 0.137318, 0.13, 0.862682
0.01, 0.145138, 0.13, 0.854862
0.01, 0.14806, 0.13, 0.85194
0.01, 0.1553, 0.13, 0.8447
0.01, 0.150388, 0.13, 0.849612
0.01, 0.148194, 0.13, 0.851806
0.01, 0.14501, 0.13, 0.85499
0.01, 0.153991, 0.13, 0.846009
0.01, 0.140261, 0.13, 0.859739
0.01, 0.139291, 0.13, 0.860709
0.01, 0.142464, 0.13, 0.857536
0.01, 0.147623, 0.13, 0.852377
0.01, 0.145397, 0.13, 0.854603
0.01, 0.140525, 0.13, 0.859475
0.01, 0.147541, 0.13, 0.852459
0.01, 0.141451, 0.13, 0.858549
0.01, 0.139389, 0.13, 0.860611
0.01, 0.153855, 0.13, 0.846145
0.01, 0.143519, 0.13, 0.856481
0.01, 0.14571, 0.13, 0.85429
0.01, 0.145757, 0.13, 0.854243
0.01, 0.145252, 0.13, 0.854748
0.01, 0.141822, 0.13, 0.858178
0.01, 0.143081, 0.13, 0.856919
0.01, 0.147697, 0.13, 0.852303
0.01, 0.146622, 0.13, 0.853378
0.01, 0.14864, 0.13, 0.85136
0.01, 0.154375, 0.13, 0.845625
0.01, 0.142456, 0.13, 0.857544
0.01, 0.1487, 0.13, 0.8513
0.01, 0.13564, 0.13, 0.86436
0.01, 0.148235, 0.13, 0.851765
0.01, 0.148326, 0.13, 0.851674
0.01, 0.145543, 0.13, 0.854457
0.01, 0.150422, 0.13, 0.849578
0.01, 0.149257, 0.13, 0.850743
0.01, 0.162827, 0.13, 0.837173
