Gamma, Publish N Profit, Publish N Hash Rate, Honest Hash Rate
0.75, 0.199277, 0.2, 0.800723
0.75, 0.200264, 0.2, 0.799736
0.75, 0.215622, 0.2, 0.784378
0.75, 0.20852, 0.2, 0.79148
0.75, 0.206365, 0.2, 0.793635
0.75, 0.208926, 0.2, 0.791074
0.75, 0.206591, 0.2, 0.793409
0.75, 0.197655, 0.2, 0.802345
0.75, 0.205048, 0.2, 0.794952
0.75, 0.20591, 0.2, 0.79409
0.75, 0.205096, 0.2, 0.794904
0.75, 0.197347, 0.2, 0.802653
0.75, 0.214634, 0.2, 0.785366
0.75, 0.212494, 0.2, 0.787506
0.75, 0.206781, 0.2, 0.793219
0.75, 0.201062, 0.2, 0.798938
0.75, 0.199439, 0.2, 0.800561
0.75, 0.200991, 0.2, 0.799009
0.75, 0.201269, 0.2, 0.798731
0.75, 0.204407, 0.2, 0.795593
0.75, 0.192152, 0.2, 0.807848
0.75, 0.204457, 0.2, 0.795543
0.75, 0.206532, 0.2, 0.793468
0.75, 0.208992, 0.2, 0.791008
0.75, 0.204594, 0.2, 0.795406
0.75, 0.212728, 0.2, 0.787272
0.75, 0.204847, 0.2, 0.795153
0.75, 0.204445, 0.2, 0.795555
0.75, 0.205196, 0.2, 0.794804
0.75, 0.202474, 0.2, 0.797526
0.75, 0.209166, 0.2, 0.790834
0.75, 0.202201, 0.2, 0.797799
0.75, 0.20206, 0.2, 0.79794
0.75, 0.205853, 0.2, 0.794147
0.75, 0.208515, 0.2, 0.791485
0.75, 0.203648, 0.2, 0.796352
0.75, 0.204421, 0.2, 0.795579
0.75, 0.209655, 0.2, 0.790345
0.75, 0.202989, 0.2, 0.797011
0.75, 0.198116, 0.2, 0.801884
0.75, 0.203706, 0.2, 0.796294
0.75, 0.202421, 0.2, 0.797579
0.75, 0.201516, 0.2, 0.798484
0.75, 0.20258, 0.2, 0.79742
0.75, 0.212016, 0.2, 0.787984
0.75, 0.209646, 0.2, 0.790354
0.75, 0.210268, 0.2, 0.789732
0.75, 0.198532, 0.2, 0.801468
0.75, 0.203057, 0.2, 0.796943
0.75, 0.198002, 0.2, 0.801998
0.75, 0.211206, 0.2, 0.788794
0.75, 0.196838, 0.2, 0.803162
0.75, 0.205024, 0.2, 0.794976
0.75, 0.207206, 0.2, 0.792794
0.75, 0.208327, 0.2, 0.791673
0.75, 0.205606, 0.2, 0.794394
0.75, 0.200102, 0.2, 0.799898
0.75, 0.210719, 0.2, 0.789281
0.75, 0.206065, 0.2, 0.793935
0.75, 0.21604, 0.2, 0.78396
0.75, 0.207063, 0.2, 0.792937
0.75, 0.206977, 0.2, 0.793023
0.75, 0.209398, 0.2, 0.790602
0.75, 0.209214, 0.2, 0.790786
0.75, 0.198736, 0.2, 0.801264
0.75, 0.203746, 0.2, 0.796254
0.75, 0.21676, 0.2, 0.78324
0.75, 0.212628, 0.2, 0.787372
0.75, 0.210833, 0.2, 0.789167
0.75, 0.202555, 0.2, 0.797445
0.75, 0.204245, 0.2, 0.795755
0.75, 0.205007, 0.2, 0.794993
0.75, 0.2073, 0.2, 0.7927
0.75, 0.209825, 0.2, 0.790175
0.75, 0.200427, 0.2, 0.799573
0.75, 0.196083, 0.2, 0.803917
0.75, 0.203208, 0.2, 0.796792
0.75, 0.20794, 0.2, 0.79206
0.75, 0.195284, 0.2, 0.804716
0.75, 0.213487, 0.2, 0.786513
0.75, 0.198065, 0.2, 0.801935
0.75, 0.203241, 0.2, 0.796759
0.75, 0.204362, 0.2, 0.795638
0.75, 0.200553, 0.2, 0.799447
0.75, 0.21114, 0.2, 0.78886
0.75, 0.202476, 0.2, 0.797524
0.75, 0.208706, 0.205, 0.791294
0.75, 0.214319, 0.205, 0.785681
0.75, 0.207269, 0.205, 0.792731
0.75, 0.216106, 0.205, 0.783894
0.75, 0.203721, 0.205, 0.796279
0.75, 0.216676, 0.205, 0.783324
0.75, 0.202976, 0.205, 0.797024
0.75, 0.212588, 0.205, 0.787412
0.75, 0.212155, 0.205, 0.787845
0.75, 0.209665, 0.205, 0.790335
0.75, 0.209259, 0.205, 0.790741
0.75, 0.219487, 0.205, 0.780513
0.75, 0.20701, 0.205, 0.79299
0.75, 0.210334, 0.205, 0.789666
0.75, 0.202559, 0.205, 0.797441
0.75, 0.202588, 0.205, 0.797412
0.75, 0.212954, 0.205, 0.787046
0.75, 0.210774, 0.205, 0.789226
0.75, 0.211586, 0.205, 0.788414
0.75, 0.211422, 0.205, 0.788578
0.75, 0.207003, 0.205, 0.792997
0.75, 0.216975, 0.205, 0.783025
0.75, 0.212356, 0.205, 0.787644
0.75, 0.21306, 0.205, 0.78694
0.75, 0.215592, 0.205, 0.784408
0.75, 0.202843, 0.205, 0.797157
0.75, 0.215347, 0.205, 0.784653
0.75, 0.199586, 0.205, 0.800414
0.75, 0.210889, 0.205, 0.789111
0.75, 0.203551, 0.205, 0.796449
0.75, 0.210003, 0.205, 0.789997
0.75, 0.205086, 0.205, 0.794914
0.75, 0.214646, 0.205, 0.785354
0.75, 0.206349, 0.205, 0.793651
0.75, 0.207852, 0.205, 0.792148
0.75, 0.205476, 0.205, 0.794524
0.75, 0.2105, 0.205, 0.7895
0.75, 0.204479, 0.205, 0.795521
0.75, 0.212513, 0.205, 0.787487
0.75, 0.214848, 0.205, 0.785152
0.75, 0.211236, 0.205, 0.788764
0.75, 0.21017, 0.205, 0.78983
0.75, 0.208703, 0.205, 0.791297
0.75, 0.208234, 0.205, 0.791766
0.75, 0.206895, 0.205, 0.793105
0.75, 0.211218, 0.205, 0.788782
0.75, 0.206454, 0.205, 0.793546
0.75, 0.21631, 0.205, 0.78369
0.75, 0.213278, 0.205, 0.786722
0.75, 0.205592, 0.205, 0.794408
0.75, 0.208105, 0.205, 0.791895
0.75, 0.215305, 0.205, 0.784695
0.75, 0.207162, 0.205, 0.792838
0.75, 0.222404, 0.205, 0.777596
0.75, 0.218702, 0.205, 0.781298
0.75, 0.208214, 0.205, 0.791786
0.75, 0.220584, 0.205, 0.779416
0.75, 0.210809, 0.205, 0.789191
0.75, 0.214041, 0.205, 0.785959
0.75, 0.211943, 0.205, 0.788057
0.75, 0.206254, 0.205, 0.793746
0.75, 0.208973, 0.205, 0.791027
0.75, 0.213105, 0.205, 0.786895
0.75, 0.211023, 0.205, 0.788977
0.75, 0.215452, 0.205, 0.784548
0.75, 0.212665, 0.205, 0.787335
0.75, 0.205315, 0.205, 0.794685
0.75, 0.213293, 0.205, 0.786707
0.75, 0.213273, 0.205, 0.786727
0.75, 0.21009, 0.205, 0.78991
0.75, 0.218204, 0.205, 0.781796
0.75, 0.208013, 0.205, 0.791987
0.75, 0.213874, 0.205, 0.786126
0.75, 0.205267, 0.205, 0.794733
0.75, 0.210571, 0.205, 0.789429
0.75, 0.205861, 0.205, 0.794139
0.75, 0.203262, 0.205, 0.796738
0.75, 0.210965, 0.205, 0.789035
0.75, 0.215563, 0.205, 0.784437
0.75, 0.212852, 0.205, 0.787148
0.75, 0.211085, 0.205, 0.788915
0.75, 0.209574, 0.205, 0.790426
0.75, 0.213913, 0.205, 0.786087
0.75, 0.210101, 0.205, 0.789899
0.75, 0.215976, 0.205, 0.784024
0.75, 0.215406, 0.205, 0.784594
0.75, 0.212318, 0.205, 0.787682
0.75, 0.212525, 0.205, 0.787475
0.75, 0.218948, 0.205, 0.781052
0.75, 0.208499, 0.205, 0.791501
0.75, 0.212602, 0.205, 0.787398
0.75, 0.211656, 0.205, 0.788344
0.75, 0.209274, 0.205, 0.790726
0.75, 0.208635, 0.205, 0.791365
0.75, 0.214743, 0.205, 0.785257
0.75, 0.208938, 0.205, 0.791062
0.75, 0.215492, 0.205, 0.784508
0.75, 0.203756, 0.205, 0.796244
0.75, 0.213011, 0.205, 0.786989
0.75, 0.215516, 0.205, 0.784484
0.75, 0.217814, 0.21, 0.782186
0.75, 0.214038, 0.21, 0.785962
0.75, 0.221702, 0.21, 0.778298
0.75, 0.212341, 0.21, 0.787659
0.75, 0.214475, 0.21, 0.785525
0.75, 0.219671, 0.21, 0.780329
0.75, 0.213018, 0.21, 0.786982
0.75, 0.219836, 0.21, 0.780164
0.75, 0.223274, 0.21, 0.776726
0.75, 0.217961, 0.21, 0.782039
0.75, 0.228035, 0.21, 0.771965
0.75, 0.215573, 0.21, 0.784427
0.75, 0.21829, 0.21, 0.78171
0.75, 0.214212, 0.21, 0.785788
0.75, 0.209261, 0.21, 0.790739
0.75, 0.21821, 0.21, 0.78179
0.75, 0.216125, 0.21, 0.783875
0.75, 0.223657, 0.21, 0.776343
0.75, 0.217754, 0.21, 0.782246
0.75, 0.211913, 0.21, 0.788087
0.75, 0.214434, 0.21, 0.785566
0.75, 0.221639, 0.21, 0.778361
0.75, 0.214443, 0.21, 0.785557
0.75, 0.222777, 0.21, 0.777223
0.75, 0.217679, 0.21, 0.782321
0.75, 0.223346, 0.21, 0.776654
0.75, 0.221519, 0.21, 0.778481
0.75, 0.211151, 0.21, 0.788849
0.75, 0.222481, 0.21, 0.777519
0.75, 0.216974, 0.21, 0.783026
0.75, 0.207503, 0.21, 0.792497
0.75, 0.213593, 0.21, 0.786407
0.75, 0.225189, 0.21, 0.774811
0.75, 0.219062, 0.21, 0.780938
0.75, 0.222417, 0.21, 0.777583
0.75, 0.22013, 0.21, 0.77987
0.75, 0.213913, 0.21, 0.786087
0.75, 0.215056, 0.21, 0.784944
0.75, 0.216968, 0.21, 0.783032
0.75, 0.21646, 0.21, 0.78354
0.75, 0.226956, 0.21, 0.773044
0.75, 0.223824, 0.21, 0.776176
0.75, 0.217039, 0.21, 0.782961
0.75, 0.224661, 0.21, 0.775339
0.75, 0.216619, 0.21, 0.783381
0.75, 0.213001, 0.21, 0.786999
0.75, 0.218164, 0.21, 0.781836
0.75, 0.22201, 0.21, 0.77799
0.75, 0.210608, 0.21, 0.789392
0.75, 0.215302, 0.21, 0.784698
0.75, 0.221286, 0.21, 0.778714
0.75, 0.217506, 0.21, 0.782494
0.75, 0.216621, 0.21, 0.783379
0.75, 0.218785, 0.21, 0.781215
0.75, 0.21166, 0.21, 0.78834
0.75, 0.219956, 0.21, 0.780044
0.75, 0.22555, 0.21, 0.77445
0.75, 0.217159, 0.21, 0.782841
0.75, 0.215231, 0.21, 0.784769
0.75, 0.223933, 0.21, 0.776067
0.75, 0.217886, 0.21, 0.782114
0.75, 0.224885, 0.21, 0.775115
0.75, 0.211215, 0.21, 0.788785
0.75, 0.219032, 0.21, 0.780968
0.75, 0.223632, 0.21, 0.776368
0.75, 0.229015, 0.21, 0.770985
0.75, 0.218671, 0.21, 0.781329
0.75, 0.213386, 0.21, 0.786614
0.75, 0.213183, 0.21, 0.786817
0.75, 0.220324, 0.21, 0.779676
0.75, 0.219428, 0.21, 0.780572
0.75, 0.219395, 0.21, 0.780605
0.75, 0.22946, 0.21, 0.77054
0.75, 0.223269, 0.21, 0.776731
0.75, 0.220535, 0.21, 0.779465
0.75, 0.213751, 0.21, 0.786249
0.75, 0.222493, 0.21, 0.777507
0.75, 0.20703, 0.21, 0.79297
0.75, 0.221658, 0.21, 0.778342
0.75, 0.219671, 0.21, 0.780329
0.75, 0.22045, 0.21, 0.77955
0.75, 0.221036, 0.21, 0.778964
0.75, 0.214138, 0.21, 0.785862
0.75, 0.224432, 0.21, 0.775568
0.75, 0.218914, 0.21, 0.781086
0.75, 0.221632, 0.21, 0.778368
0.75, 0.215511, 0.21, 0.784489
0.75, 0.223595, 0.21, 0.776405
0.75, 0.221195, 0.21, 0.778805
0.75, 0.217778, 0.21, 0.782222
0.75, 0.214453, 0.21, 0.785547
0.75, 0.217536, 0.21, 0.782464
0.75, 0.216033, 0.21, 0.783967
0.75, 0.21587, 0.21, 0.78413
0.75, 0.210414, 0.21, 0.789586
0.75, 0.220251, 0.21, 0.779749
0.75, 0.212905, 0.21, 0.787095
0.75, 0.207193, 0.21, 0.792807
0.75, 0.213917, 0.21, 0.786083
0.75, 0.219992, 0.21, 0.780008
0.75, 0.227851, 0.215, 0.772149
0.75, 0.224537, 0.215, 0.775463
0.75, 0.220639, 0.215, 0.779361
0.75, 0.226327, 0.215, 0.773673
0.75, 0.22187, 0.215, 0.77813
0.75, 0.229607, 0.215, 0.770393
0.75, 0.213133, 0.215, 0.786867
0.75, 0.226125, 0.215, 0.773875
0.75, 0.223126, 0.215, 0.776874
0.75, 0.219331, 0.215, 0.780669
0.75, 0.212574, 0.215, 0.787426
0.75, 0.224314, 0.215, 0.775686
0.75, 0.222251, 0.215, 0.777749
0.75, 0.221941, 0.215, 0.778059
0.75, 0.226256, 0.215, 0.773744
0.75, 0.224629, 0.215, 0.775371
0.75, 0.217966, 0.215, 0.782034
0.75, 0.212046, 0.215, 0.787954
0.75, 0.216733, 0.215, 0.783267
0.75, 0.225046, 0.215, 0.774954
0.75, 0.224236, 0.215, 0.775764
0.75, 0.223829, 0.215, 0.776171
0.75, 0.233393, 0.215, 0.766607
0.75, 0.22327, 0.215, 0.77673
0.75, 0.230095, 0.215, 0.769905
0.75, 0.220779, 0.215, 0.779221
0.75, 0.22104, 0.215, 0.77896
0.75, 0.2251, 0.215, 0.7749
0.75, 0.213273, 0.215, 0.786727
0.75, 0.21874, 0.215, 0.78126
0.75, 0.220053, 0.215, 0.779947
0.75, 0.225561, 0.215, 0.774439
0.75, 0.22579, 0.215, 0.77421
0.75, 0.219146, 0.215, 0.780854
0.75, 0.220463, 0.215, 0.779537
0.75, 0.210286, 0.215, 0.789714
0.75, 0.220538, 0.215, 0.779462
0.75, 0.219568, 0.215, 0.780432
0.75, 0.22455, 0.215, 0.77545
0.75, 0.218579, 0.215, 0.781421
0.75, 0.221684, 0.215, 0.778316
0.75, 0.225662, 0.215, 0.774338
0.75, 0.226564, 0.215, 0.773436
0.75, 0.220131, 0.215, 0.779869
0.75, 0.228393, 0.215, 0.771607
0.75, 0.212261, 0.215, 0.787739
0.75, 0.229079, 0.215, 0.770921
0.75, 0.218292, 0.215, 0.781708
0.75, 0.216176, 0.215, 0.783824
0.75, 0.220604, 0.215, 0.779396
0.75, 0.225228, 0.215, 0.774772
0.75, 0.231561, 0.215, 0.768439
0.75, 0.219324, 0.215, 0.780676
0.75, 0.225684, 0.215, 0.774316
0.75, 0.22877, 0.215, 0.77123
0.75, 0.223602, 0.215, 0.776398
0.75, 0.233162, 0.215, 0.766838
0.75, 0.216456, 0.215, 0.783544
0.75, 0.226595, 0.215, 0.773405
0.75, 0.227069, 0.215, 0.772931
0.75, 0.22456, 0.215, 0.77544
0.75, 0.217791, 0.215, 0.782209
0.75, 0.220956, 0.215, 0.779044
0.75, 0.225277, 0.215, 0.774723
0.75, 0.234898, 0.215, 0.765102
0.75, 0.220504, 0.215, 0.779496
0.75, 0.220597, 0.215, 0.779403
0.75, 0.22173, 0.215, 0.77827
0.75, 0.221571, 0.215, 0.778429
0.75, 0.216916, 0.215, 0.783084
0.75, 0.218463, 0.215, 0.781537
0.75, 0.218063, 0.215, 0.781937
0.75, 0.223436, 0.215, 0.776564
0.75, 0.234514, 0.215, 0.765486
0.75, 0.22333, 0.215, 0.77667
0.75, 0.218912, 0.215, 0.781088
0.75, 0.224735, 0.215, 0.775265
0.75, 0.214416, 0.215, 0.785584
0.75, 0.223954, 0.215, 0.776046
0.75, 0.225322, 0.215, 0.774678
0.75, 0.2103, 0.215, 0.7897
0.75, 0.231056, 0.215, 0.768944
0.75, 0.224298, 0.215, 0.775702
0.75, 0.226779, 0.215, 0.773221
0.75, 0.232107, 0.215, 0.767893
0.75, 0.218173, 0.215, 0.781827
0.75, 0.221154, 0.215, 0.778846
0.75, 0.220836, 0.215, 0.779164
0.75, 0.221741, 0.215, 0.778259
0.75, 0.226808, 0.215, 0.773192
0.75, 0.226777, 0.215, 0.773223
0.75, 0.219618, 0.215, 0.780382
0.75, 0.22508, 0.215, 0.77492
0.75, 0.22324, 0.215, 0.77676
0.75, 0.220871, 0.215, 0.779129
0.75, 0.226611, 0.215, 0.773389
0.75, 0.222706, 0.215, 0.777294
0.75, 0.215753, 0.215, 0.784247
0.75, 0.224125, 0.215, 0.775875
0.75, 0.216561, 0.215, 0.783439
0.75, 0.232776, 0.22, 0.767224
0.75, 0.233378, 0.22, 0.766622
0.75, 0.219756, 0.22, 0.780244
0.75, 0.225744, 0.22, 0.774256
0.75, 0.231531, 0.22, 0.768469
0.75, 0.224351, 0.22, 0.775649
0.75, 0.223706, 0.22, 0.776294
0.75, 0.226508, 0.22, 0.773492
0.75, 0.235912, 0.22, 0.764088
0.75, 0.222426, 0.22, 0.777574
0.75, 0.230074, 0.22, 0.769926
0.75, 0.225973, 0.22, 0.774027
0.75, 0.232469, 0.22, 0.767531
0.75, 0.222229, 0.22, 0.777771
0.75, 0.227918, 0.22, 0.772082
0.75, 0.238684, 0.22, 0.761316
0.75, 0.225353, 0.22, 0.774647
0.75, 0.24347, 0.22, 0.75653
0.75, 0.237595, 0.22, 0.762405
0.75, 0.223829, 0.22, 0.776171
0.75, 0.235124, 0.22, 0.764876
0.75, 0.226157, 0.22, 0.773843
0.75, 0.230245, 0.22, 0.769755
0.75, 0.229424, 0.22, 0.770576
0.75, 0.230271, 0.22, 0.769729
0.75, 0.225268, 0.22, 0.774732
0.75, 0.219571, 0.22, 0.780429
0.75, 0.225054, 0.22, 0.774946
0.75, 0.235267, 0.22, 0.764733
0.75, 0.226294, 0.22, 0.773706
0.75, 0.229289, 0.22, 0.770711
0.75, 0.232357, 0.22, 0.767643
0.75, 0.220167, 0.22, 0.779833
0.75, 0.244777, 0.22, 0.755223
0.75, 0.230665, 0.22, 0.769335
0.75, 0.221627, 0.22, 0.778373
0.75, 0.227033, 0.22, 0.772967
0.75, 0.230888, 0.22, 0.769112
0.75, 0.223896, 0.22, 0.776104
0.75, 0.223514, 0.22, 0.776486
0.75, 0.223334, 0.22, 0.776666
0.75, 0.223067, 0.22, 0.776933
0.75, 0.225896, 0.22, 0.774104
0.75, 0.218212, 0.22, 0.781788
0.75, 0.234288, 0.22, 0.765712
0.75, 0.226975, 0.22, 0.773025
0.75, 0.23585, 0.22, 0.76415
0.75, 0.234206, 0.22, 0.765794
0.75, 0.224295, 0.22, 0.775705
0.75, 0.242131, 0.22, 0.757869
0.75, 0.232903, 0.22, 0.767097
0.75, 0.22683, 0.22, 0.77317
0.75, 0.231219, 0.22, 0.768781
0.75, 0.225252, 0.22, 0.774748
0.75, 0.221558, 0.22, 0.778442
0.75, 0.230202, 0.22, 0.769798
0.75, 0.226399, 0.22, 0.773601
0.75, 0.223439, 0.22, 0.776561
0.75, 0.226153, 0.22, 0.773847
0.75, 0.228584, 0.22, 0.771416
0.75, 0.223657, 0.22, 0.776343
0.75, 0.225529, 0.22, 0.774471
0.75, 0.234754, 0.22, 0.765246
0.75, 0.225203, 0.22, 0.774797
0.75, 0.230833, 0.22, 0.769167
0.75, 0.227048, 0.22, 0.772952
0.75, 0.227134, 0.22, 0.772866
0.75, 0.230841, 0.22, 0.769159
0.75, 0.236686, 0.22, 0.763314
0.75, 0.226725, 0.22, 0.773275
0.75, 0.229351, 0.22, 0.770649
0.75, 0.231475, 0.22, 0.768525
0.75, 0.228598, 0.22, 0.771402
0.75, 0.231697, 0.22, 0.768303
0.75, 0.233954, 0.22, 0.766046
0.75, 0.230075, 0.22, 0.769925
0.75, 0.233373, 0.22, 0.766627
0.75, 0.230454, 0.22, 0.769546
0.75, 0.226014, 0.22, 0.773986
0.75, 0.229005, 0.22, 0.770995
0.75, 0.235657, 0.22, 0.764343
0.75, 0.22494, 0.22, 0.77506
0.75, 0.228166, 0.22, 0.771834
0.75, 0.229812, 0.22, 0.770188
0.75, 0.224742, 0.22, 0.775258
0.75, 0.23478, 0.22, 0.76522
0.75, 0.233628, 0.22, 0.766372
0.75, 0.228715, 0.22, 0.771285
0.75, 0.226582, 0.22, 0.773418
0.75, 0.230111, 0.22, 0.769889
0.75, 0.221663, 0.22, 0.778337
0.75, 0.231409, 0.22, 0.768591
0.75, 0.22239, 0.22, 0.77761
0.75, 0.239688, 0.22, 0.760312
0.75, 0.226838, 0.22, 0.773162
0.75, 0.228073, 0.22, 0.771927
0.75, 0.22539, 0.22, 0.77461
0.75, 0.231699, 0.22, 0.768301
0.75, 0.222234, 0.22, 0.777766
0.75, 0.226203, 0.22, 0.773797
0.75, 0.227221, 0.225, 0.772779
0.75, 0.232728, 0.225, 0.767272
0.75, 0.231006, 0.225, 0.768994
0.75, 0.238796, 0.225, 0.761204
0.75, 0.243826, 0.225, 0.756174
0.75, 0.238291, 0.225, 0.761709
0.75, 0.23047, 0.225, 0.76953
0.75, 0.230533, 0.225, 0.769467
0.75, 0.234196, 0.225, 0.765804
0.75, 0.23007, 0.225, 0.76993
0.75, 0.234502, 0.225, 0.765498
0.75, 0.234375, 0.225, 0.765625
0.75, 0.240721, 0.225, 0.759279
0.75, 0.236906, 0.225, 0.763094
0.75, 0.241504, 0.225, 0.758496
0.75, 0.232187, 0.225, 0.767813
0.75, 0.240592, 0.225, 0.759408
0.75, 0.221765, 0.225, 0.778235
0.75, 0.234998, 0.225, 0.765002
0.75, 0.234307, 0.225, 0.765693
0.75, 0.238966, 0.225, 0.761034
0.75, 0.239384, 0.225, 0.760616
0.75, 0.232548, 0.225, 0.767452
0.75, 0.239499, 0.225, 0.760501
0.75, 0.235874, 0.225, 0.764126
0.75, 0.231497, 0.225, 0.768503
0.75, 0.234025, 0.225, 0.765975
0.75, 0.234046, 0.225, 0.765954
0.75, 0.235177, 0.225, 0.764823
0.75, 0.245936, 0.225, 0.754064
0.75, 0.22863, 0.225, 0.77137
0.75, 0.223068, 0.225, 0.776932
0.75, 0.23429, 0.225, 0.76571
0.75, 0.231335, 0.225, 0.768665
0.75, 0.234682, 0.225, 0.765318
0.75, 0.239692, 0.225, 0.760308
0.75, 0.23742, 0.225, 0.76258
0.75, 0.23629, 0.225, 0.76371
0.75, 0.232512, 0.225, 0.767488
0.75, 0.241223, 0.225, 0.758777
0.75, 0.240346, 0.225, 0.759654
0.75, 0.238571, 0.225, 0.761429
0.75, 0.233101, 0.225, 0.766899
0.75, 0.24261, 0.225, 0.75739
0.75, 0.239009, 0.225, 0.760991
0.75, 0.242895, 0.225, 0.757105
0.75, 0.230767, 0.225, 0.769233
0.75, 0.237312, 0.225, 0.762688
0.75, 0.241669, 0.225, 0.758331
0.75, 0.243466, 0.225, 0.756534
0.75, 0.234756, 0.225, 0.765244
0.75, 0.231649, 0.225, 0.768351
0.75, 0.232792, 0.225, 0.767208
0.75, 0.238144, 0.225, 0.761856
0.75, 0.235074, 0.225, 0.764926
0.75, 0.239739, 0.225, 0.760261
0.75, 0.242387, 0.225, 0.757613
0.75, 0.233687, 0.225, 0.766313
0.75, 0.236084, 0.225, 0.763916
0.75, 0.236891, 0.225, 0.763109
0.75, 0.227163, 0.225, 0.772837
0.75, 0.236356, 0.225, 0.763644
0.75, 0.240525, 0.225, 0.759475
0.75, 0.244391, 0.225, 0.755609
0.75, 0.235939, 0.225, 0.764061
0.75, 0.228843, 0.225, 0.771157
0.75, 0.242938, 0.225, 0.757062
0.75, 0.24072, 0.225, 0.75928
0.75, 0.23801, 0.225, 0.76199
0.75, 0.233894, 0.225, 0.766106
0.75, 0.230482, 0.225, 0.769518
0.75, 0.234347, 0.225, 0.765653
0.75, 0.239067, 0.225, 0.760933
0.75, 0.233642, 0.225, 0.766358
0.75, 0.232394, 0.225, 0.767606
0.75, 0.239374, 0.225, 0.760626
0.75, 0.237679, 0.225, 0.762321
0.75, 0.235878, 0.225, 0.764122
0.75, 0.238391, 0.225, 0.761609
0.75, 0.236166, 0.225, 0.763834
0.75, 0.231206, 0.225, 0.768794
0.75, 0.236364, 0.225, 0.763636
0.75, 0.24324, 0.225, 0.75676
0.75, 0.232146, 0.225, 0.767854
0.75, 0.239064, 0.225, 0.760936
0.75, 0.244847, 0.225, 0.755153
0.75, 0.238246, 0.225, 0.761754
0.75, 0.233754, 0.225, 0.766246
0.75, 0.236632, 0.225, 0.763368
0.75, 0.225483, 0.225, 0.774517
0.75, 0.22865, 0.225, 0.77135
0.75, 0.237337, 0.225, 0.762663
0.75, 0.226386, 0.225, 0.773614
0.75, 0.238125, 0.225, 0.761875
0.75, 0.226934, 0.225, 0.773066
0.75, 0.229357, 0.225, 0.770643
0.75, 0.229109, 0.225, 0.770891
0.75, 0.236559, 0.225, 0.763441
0.75, 0.231477, 0.225, 0.768523
0.75, 0.231707, 0.225, 0.768293
0.75, 0.254121, 0.23, 0.745879
0.75, 0.241173, 0.23, 0.758827
0.75, 0.23988, 0.23, 0.76012
0.75, 0.236783, 0.23, 0.763217
0.75, 0.250174, 0.23, 0.749826
0.75, 0.253369, 0.23, 0.746631
0.75, 0.253826, 0.23, 0.746174
0.75, 0.23755, 0.23, 0.76245
0.75, 0.250164, 0.23, 0.749836
0.75, 0.238187, 0.23, 0.761813
0.75, 0.254162, 0.23, 0.745838
0.75, 0.233053, 0.23, 0.766947
0.75, 0.235887, 0.23, 0.764113
0.75, 0.243344, 0.23, 0.756656
0.75, 0.248712, 0.23, 0.751288
0.75, 0.236528, 0.23, 0.763472
0.75, 0.245004, 0.23, 0.754996
0.75, 0.237771, 0.23, 0.762229
0.75, 0.251267, 0.23, 0.748733
0.75, 0.240312, 0.23, 0.759688
0.75, 0.240575, 0.23, 0.759425
0.75, 0.246189, 0.23, 0.753811
0.75, 0.23921, 0.23, 0.76079
0.75, 0.242839, 0.23, 0.757161
0.75, 0.237328, 0.23, 0.762672
0.75, 0.244454, 0.23, 0.755546
0.75, 0.248362, 0.23, 0.751638
0.75, 0.233052, 0.23, 0.766948
0.75, 0.238341, 0.23, 0.761659
0.75, 0.238096, 0.23, 0.761904
0.75, 0.242912, 0.23, 0.757088
0.75, 0.247714, 0.23, 0.752286
0.75, 0.241446, 0.23, 0.758554
0.75, 0.241311, 0.23, 0.758689
0.75, 0.2411, 0.23, 0.7589
0.75, 0.240427, 0.23, 0.759573
0.75, 0.249411, 0.23, 0.750589
0.75, 0.236385, 0.23, 0.763615
0.75, 0.242232, 0.23, 0.757768
0.75, 0.242168, 0.23, 0.757832
0.75, 0.243896, 0.23, 0.756104
0.75, 0.255238, 0.23, 0.744762
0.75, 0.247038, 0.23, 0.752962
0.75, 0.237963, 0.23, 0.762037
0.75, 0.246608, 0.23, 0.753392
0.75, 0.250891, 0.23, 0.749109
0.75, 0.238714, 0.23, 0.761286
0.75, 0.240076, 0.23, 0.759924
0.75, 0.236364, 0.23, 0.763636
0.75, 0.24249, 0.23, 0.75751
0.75, 0.248278, 0.23, 0.751722
0.75, 0.242101, 0.23, 0.757899
0.75, 0.231356, 0.23, 0.768644
0.75, 0.242159, 0.23, 0.757841
0.75, 0.244596, 0.23, 0.755404
0.75, 0.256274, 0.23, 0.743726
0.75, 0.244066, 0.23, 0.755934
0.75, 0.237884, 0.23, 0.762116
0.75, 0.242957, 0.23, 0.757043
0.75, 0.238607, 0.23, 0.761393
0.75, 0.241924, 0.23, 0.758076
0.75, 0.248739, 0.23, 0.751261
0.75, 0.242291, 0.23, 0.757709
0.75, 0.245579, 0.23, 0.754421
0.75, 0.237729, 0.23, 0.762271
0.75, 0.248609, 0.23, 0.751391
0.75, 0.242725, 0.23, 0.757275
0.75, 0.246918, 0.23, 0.753082
0.75, 0.244264, 0.23, 0.755736
0.75, 0.238894, 0.23, 0.761106
0.75, 0.241773, 0.23, 0.758227
0.75, 0.246294, 0.23, 0.753706
0.75, 0.244544, 0.23, 0.755456
0.75, 0.23816, 0.23, 0.76184
0.75, 0.237615, 0.23, 0.762385
0.75, 0.24321, 0.23, 0.75679
0.75, 0.229062, 0.23, 0.770938
0.75, 0.238177, 0.23, 0.761823
0.75, 0.245236, 0.23, 0.754764
