Gamma, Stubborn Fork Profit, Stubborn Lead Trail Hash Rate, Honest Profit
0.75, 0.582672, 0.39, 0.417328
0.75, 0.597222, 0.39, 0.402778
0.75, 0.570854, 0.39, 0.429146
0.75, 0.596096, 0.4, 0.403904
0.75, 0.611697, 0.4, 0.388303
0.75, 0.611042, 0.4, 0.388958
0.75, 0.629215, 0.4, 0.370785
0.75, 0.618441, 0.4, 0.381559
0.75, 0.625937, 0.4, 0.374063
0.75, 0.633893, 0.4, 0.366107
0.75, 0.607147, 0.4, 0.392853
0.75, 0.605554, 0.4, 0.394446
0.75, 0.611408, 0.4, 0.388592
0.75, 0.608661, 0.4, 0.391339
0.75, 0.62207, 0.4, 0.37793
0.75, 0.634342, 0.4, 0.365658
0.75, 0.614925, 0.4, 0.385075
0.75, 0.607694, 0.4, 0.392306
0.75, 0.635427, 0.4, 0.364573
0.75, 0.623452, 0.4, 0.376548
0.75, 0.63087, 0.4, 0.36913
0.75, 0.603046, 0.4, 0.396954
0.75, 0.624343, 0.4, 0.375657
0.75, 0.637306, 0.4, 0.362694
0.75, 0.627425, 0.4, 0.372575
0.75, 0.608442, 0.4, 0.391558
0.75, 0.612241, 0.4, 0.387759
0.75, 0.614752, 0.4, 0.385248
0.75, 0.608374, 0.4, 0.391626
0.75, 0.613925, 0.4, 0.386075
0.75, 0.627459, 0.4, 0.372541
0.75, 0.598615, 0.4, 0.401385
0.75, 0.619568, 0.4, 0.380432
0.75, 0.603924, 0.4, 0.396076
0.75, 0.629672, 0.4, 0.370328
0.75, 0.605499, 0.4, 0.394501
0.75, 0.613342, 0.4, 0.386658
0.75, 0.6087, 0.4, 0.3913
0.75, 0.606137, 0.4, 0.393863
0.75, 0.613548, 0.4, 0.386452
0.75, 0.625082, 0.4, 0.374918
0.75, 0.600074, 0.4, 0.399926
0.75, 0.603222, 0.4, 0.396778
0.75, 0.607734, 0.4, 0.392266
0.75, 0.608838, 0.4, 0.391162
0.75, 0.605396, 0.4, 0.394604
0.75, 0.608835, 0.4, 0.391165
0.75, 0.6239, 0.4, 0.3761
0.75, 0.613907, 0.4, 0.386093
0.75, 0.625804, 0.4, 0.374196
0.75, 0.602969, 0.4, 0.397031
0.75, 0.596747, 0.4, 0.403253
0.75, 0.61437, 0.4, 0.38563
0.75, 0.624419, 0.4, 0.375581
0.75, 0.606403, 0.4, 0.393597
0.75, 0.600775, 0.4, 0.399225
0.75, 0.604828, 0.4, 0.395172
0.75, 0.604824, 0.4, 0.395176
0.75, 0.607841, 0.4, 0.392159
0.75, 0.620974, 0.4, 0.379026
0.75, 0.621784, 0.4, 0.378216
0.75, 0.606184, 0.4, 0.393816
0.75, 0.616988, 0.4, 0.383012
0.75, 0.621911, 0.4, 0.378089
0.75, 0.600264, 0.4, 0.399736
0.75, 0.589088, 0.4, 0.410912
0.75, 0.631033, 0.4, 0.368967
0.75, 0.6241, 0.4, 0.3759
0.75, 0.61941, 0.4, 0.38059
0.75, 0.628711, 0.4, 0.371289
0.75, 0.612134, 0.4, 0.387866
0.75, 0.622486, 0.4, 0.377514
0.75, 0.624646, 0.4, 0.375354
0.75, 0.596035, 0.4, 0.403965
0.75, 0.604561, 0.4, 0.395439
0.75, 0.626117, 0.4, 0.373883
0.75, 0.637941, 0.4, 0.362059
0.75, 0.600656, 0.4, 0.399344
0.75, 0.620914, 0.4, 0.379086
0.75, 0.618417, 0.4, 0.381583
0.75, 0.613764, 0.4, 0.386236
0.75, 0.610128, 0.4, 0.389872
0.75, 0.613847, 0.4, 0.386153
0.75, 0.613363, 0.4, 0.386637
0.75, 0.623777, 0.4, 0.376223
0.75, 0.605593, 0.4, 0.394407
0.75, 0.617496, 0.4, 0.382504
0.75, 0.596756, 0.4, 0.403244
0.75, 0.607827, 0.4, 0.392173
0.75, 0.600358, 0.4, 0.399642
0.75, 0.63094, 0.4, 0.36906
0.75, 0.624354, 0.4, 0.375646
0.75, 0.607499, 0.4, 0.392501
0.75, 0.615744, 0.4, 0.384256
0.75, 0.613308, 0.4, 0.386692
0.75, 0.608936, 0.4, 0.391064
0.75, 0.609815, 0.4, 0.390185
0.75, 0.605735, 0.4, 0.394265
0.75, 0.614166, 0.4, 0.385834
0.75, 0.615336, 0.4, 0.384664
0.75, 0.610009, 0.4, 0.389991
0.75, 0.634088, 0.4, 0.365912
0.75, 0.61712, 0.4, 0.38288
0.75, 0.654615, 0.41, 0.345385
0.75, 0.659467, 0.41, 0.340533
0.75, 0.648329, 0.41, 0.351671
0.75, 0.646107, 0.41, 0.353893
0.75, 0.650794, 0.41, 0.349206
0.75, 0.649239, 0.41, 0.350761
0.75, 0.636686, 0.41, 0.363314
0.75, 0.666835, 0.41, 0.333165
0.75, 0.636635, 0.41, 0.363365
0.75, 0.657947, 0.41, 0.342053
0.75, 0.636939, 0.41, 0.363061
0.75, 0.64212, 0.41, 0.35788
0.75, 0.608053, 0.41, 0.391947
0.75, 0.639823, 0.41, 0.360177
0.75, 0.640192, 0.41, 0.359808
0.75, 0.650225, 0.41, 0.349775
0.75, 0.635008, 0.41, 0.364992
0.75, 0.656367, 0.41, 0.343633
0.75, 0.645918, 0.41, 0.354082
0.75, 0.622938, 0.41, 0.377062
0.75, 0.649525, 0.41, 0.350475
0.75, 0.651061, 0.41, 0.348939
0.75, 0.653582, 0.41, 0.346418
0.75, 0.631251, 0.41, 0.368749
0.75, 0.654042, 0.41, 0.345958
0.75, 0.669104, 0.41, 0.330896
0.75, 0.637736, 0.41, 0.362264
0.75, 0.647597, 0.41, 0.352403
0.75, 0.636067, 0.41, 0.363933
0.75, 0.647882, 0.41, 0.352118
0.75, 0.647532, 0.41, 0.352468
0.75, 0.64626, 0.41, 0.35374
0.75, 0.640306, 0.41, 0.359694
0.75, 0.636406, 0.41, 0.363594
0.75, 0.636156, 0.41, 0.363844
0.75, 0.653458, 0.41, 0.346542
0.75, 0.659142, 0.41, 0.340858
0.75, 0.654811, 0.41, 0.345189
0.75, 0.633938, 0.41, 0.366062
0.75, 0.639171, 0.41, 0.360829
0.75, 0.639997, 0.41, 0.360003
0.75, 0.64977, 0.41, 0.35023
0.75, 0.629695, 0.41, 0.370305
0.75, 0.652144, 0.41, 0.347856
0.75, 0.617087, 0.41, 0.382913
0.75, 0.639687, 0.41, 0.360313
0.75, 0.648575, 0.41, 0.351425
0.75, 0.653211, 0.41, 0.346789
0.75, 0.651011, 0.41, 0.348989
0.75, 0.623614, 0.41, 0.376386
0.75, 0.644389, 0.41, 0.355611
0.75, 0.636174, 0.41, 0.363826
0.75, 0.636767, 0.41, 0.363233
0.75, 0.648128, 0.41, 0.351872
0.75, 0.643498, 0.41, 0.356502
0.75, 0.657917, 0.41, 0.342083
0.75, 0.647338, 0.41, 0.352662
0.75, 0.637294, 0.41, 0.362706
0.75, 0.638708, 0.41, 0.361292
0.75, 0.668357, 0.41, 0.331643
0.75, 0.646239, 0.41, 0.353761
0.75, 0.629791, 0.41, 0.370209
0.75, 0.637578, 0.41, 0.362422
0.75, 0.636594, 0.41, 0.363406
0.75, 0.647046, 0.41, 0.352954
0.75, 0.628384, 0.41, 0.371616
0.75, 0.632268, 0.41, 0.367732
0.75, 0.629758, 0.41, 0.370242
0.75, 0.647812, 0.41, 0.352188
0.75, 0.635624, 0.41, 0.364376
0.75, 0.6559, 0.41, 0.3441
0.75, 0.634864, 0.41, 0.365136
0.75, 0.62913, 0.41, 0.37087
0.75, 0.652673, 0.41, 0.347327
0.75, 0.653904, 0.41, 0.346096
0.75, 0.653091, 0.41, 0.346909
0.75, 0.630369, 0.41, 0.369631
0.75, 0.651145, 0.41, 0.348855
0.75, 0.663027, 0.41, 0.336973
0.75, 0.647392, 0.41, 0.352608
0.75, 0.641928, 0.41, 0.358072
0.75, 0.648552, 0.41, 0.351448
0.75, 0.639162, 0.41, 0.360838
0.75, 0.644322, 0.41, 0.355678
0.75, 0.629496, 0.41, 0.370504
0.75, 0.640152, 0.41, 0.359848
0.75, 0.652419, 0.41, 0.347581
0.75, 0.642441, 0.41, 0.357559
0.75, 0.628785, 0.41, 0.371215
0.75, 0.632626, 0.41, 0.367374
0.75, 0.627283, 0.41, 0.372717
0.75, 0.640145, 0.41, 0.359855
0.75, 0.641123, 0.41, 0.358877
0.75, 0.633112, 0.41, 0.366888
0.75, 0.628111, 0.41, 0.371889
0.75, 0.653697, 0.41, 0.346303
0.75, 0.650455, 0.41, 0.349545
0.75, 0.623117, 0.41, 0.376883
0.75, 0.634214, 0.41, 0.365786
0.75, 0.629814, 0.41, 0.370186
0.75, 0.65692, 0.42, 0.34308
0.75, 0.673834, 0.42, 0.326166
0.75, 0.678514, 0.42, 0.321486
0.75, 0.663677, 0.42, 0.336323
0.75, 0.678508, 0.42, 0.321492
0.75, 0.658478, 0.42, 0.341522
0.75, 0.665941, 0.42, 0.334059
0.75, 0.696751, 0.42, 0.303249
0.75, 0.681575, 0.42, 0.318425
0.75, 0.682763, 0.42, 0.317237
0.75, 0.667858, 0.42, 0.332142
0.75, 0.682753, 0.42, 0.317247
0.75, 0.682153, 0.42, 0.317847
0.75, 0.689842, 0.42, 0.310158
0.75, 0.679187, 0.42, 0.320813
0.75, 0.67086, 0.42, 0.32914
0.75, 0.692905, 0.42, 0.307095
0.75, 0.66553, 0.42, 0.33447
0.75, 0.693824, 0.42, 0.306176
0.75, 0.680442, 0.42, 0.319558
0.75, 0.660231, 0.42, 0.339769
0.75, 0.66262, 0.42, 0.33738
0.75, 0.652819, 0.42, 0.347181
0.75, 0.667001, 0.42, 0.332999
0.75, 0.688381, 0.42, 0.311619
0.75, 0.673307, 0.42, 0.326693
0.75, 0.679569, 0.42, 0.320431
0.75, 0.660886, 0.42, 0.339114
0.75, 0.687326, 0.42, 0.312674
0.75, 0.683939, 0.42, 0.316061
0.75, 0.679181, 0.42, 0.320819
0.75, 0.657163, 0.42, 0.342837
0.75, 0.660452, 0.42, 0.339548
0.75, 0.671669, 0.42, 0.328331
0.75, 0.657695, 0.42, 0.342305
0.75, 0.685747, 0.42, 0.314253
0.75, 0.676853, 0.42, 0.323147
0.75, 0.682174, 0.42, 0.317826
0.75, 0.692445, 0.42, 0.307555
0.75, 0.666324, 0.42, 0.333676
0.75, 0.673725, 0.42, 0.326275
0.75, 0.696446, 0.42, 0.303554
0.75, 0.674208, 0.42, 0.325792
0.75, 0.671881, 0.42, 0.328119
0.75, 0.690153, 0.42, 0.309847
0.75, 0.665325, 0.42, 0.334675
0.75, 0.680187, 0.42, 0.319813
0.75, 0.662421, 0.42, 0.337579
0.75, 0.692062, 0.42, 0.307938
0.75, 0.658316, 0.42, 0.341684
0.75, 0.677602, 0.42, 0.322398
0.75, 0.662691, 0.42, 0.337309
0.75, 0.688847, 0.42, 0.311153
0.75, 0.665041, 0.42, 0.334959
0.75, 0.694431, 0.42, 0.305569
0.75, 0.65519, 0.42, 0.34481
0.75, 0.695632, 0.42, 0.304368
0.75, 0.666507, 0.42, 0.333493
0.75, 0.692741, 0.42, 0.307259
0.75, 0.653872, 0.42, 0.346128
0.75, 0.663937, 0.42, 0.336063
0.75, 0.675757, 0.42, 0.324243
0.75, 0.690568, 0.42, 0.309432
0.75, 0.677994, 0.42, 0.322006
0.75, 0.687026, 0.42, 0.312974
0.75, 0.676069, 0.42, 0.323931
0.75, 0.65984, 0.42, 0.34016
0.75, 0.662399, 0.42, 0.337601
0.75, 0.670505, 0.42, 0.329495
0.75, 0.672889, 0.42, 0.327111
0.75, 0.699966, 0.42, 0.300034
0.75, 0.656405, 0.42, 0.343595
0.75, 0.673765, 0.42, 0.326235
0.75, 0.679979, 0.42, 0.320021
0.75, 0.693546, 0.42, 0.306454
0.75, 0.659862, 0.42, 0.340138
0.75, 0.672607, 0.42, 0.327393
0.75, 0.676983, 0.42, 0.323017
0.75, 0.665182, 0.42, 0.334818
0.75, 0.70006, 0.42, 0.29994
0.75, 0.653941, 0.42, 0.346059
0.75, 0.690749, 0.42, 0.309251
0.75, 0.659532, 0.42, 0.340468
0.75, 0.660185, 0.42, 0.339815
0.75, 0.663767, 0.42, 0.336233
0.75, 0.686155, 0.42, 0.313845
0.75, 0.686909, 0.42, 0.313091
0.75, 0.671347, 0.42, 0.328653
0.75, 0.671993, 0.42, 0.328007
0.75, 0.68855, 0.42, 0.31145
0.75, 0.681783, 0.42, 0.318217
0.75, 0.669124, 0.42, 0.330876
0.75, 0.689895, 0.42, 0.310105
0.75, 0.692888, 0.42, 0.307112
0.75, 0.676114, 0.42, 0.323886
0.75, 0.680918, 0.42, 0.319082
0.75, 0.659332, 0.42, 0.340668
0.75, 0.680471, 0.42, 0.319529
0.75, 0.684603, 0.42, 0.315397
0.75, 0.678919, 0.42, 0.321081
0.75, 0.710541, 0.43, 0.289459
0.75, 0.695239, 0.43, 0.304761
0.75, 0.715864, 0.43, 0.284136
0.75, 0.711763, 0.43, 0.288237
0.75, 0.686095, 0.43, 0.313905
0.75, 0.706388, 0.43, 0.293612
0.75, 0.707815, 0.43, 0.292185
0.75, 0.702951, 0.43, 0.297049
0.75, 0.689499, 0.43, 0.310501
0.75, 0.706255, 0.43, 0.293745
0.75, 0.719957, 0.43, 0.280043
0.75, 0.710373, 0.43, 0.289627
0.75, 0.708381, 0.43, 0.291619
0.75, 0.708151, 0.43, 0.291849
0.75, 0.715341, 0.43, 0.284659
0.75, 0.697847, 0.43, 0.302153
0.75, 0.723256, 0.43, 0.276744
0.75, 0.701851, 0.43, 0.298149
0.75, 0.716943, 0.43, 0.283057
0.75, 0.705044, 0.43, 0.294956
0.75, 0.696884, 0.43, 0.303116
0.75, 0.700472, 0.43, 0.299528
0.75, 0.697162, 0.43, 0.302838
0.75, 0.714876, 0.43, 0.285124
0.75, 0.715442, 0.43, 0.284558
0.75, 0.699519, 0.43, 0.300481
0.75, 0.716768, 0.43, 0.283232
0.75, 0.696087, 0.43, 0.303913
0.75, 0.715447, 0.43, 0.284553
0.75, 0.700795, 0.43, 0.299205
0.75, 0.714075, 0.43, 0.285925
0.75, 0.707485, 0.43, 0.292515
0.75, 0.694394, 0.43, 0.305606
0.75, 0.712251, 0.43, 0.287749
0.75, 0.697927, 0.43, 0.302073
0.75, 0.721223, 0.43, 0.278777
0.75, 0.691603, 0.43, 0.308397
0.75, 0.724541, 0.43, 0.275459
0.75, 0.684065, 0.43, 0.315935
0.75, 0.725513, 0.43, 0.274487
0.75, 0.706171, 0.43, 0.293829
0.75, 0.714668, 0.43, 0.285332
0.75, 0.715402, 0.43, 0.284598
0.75, 0.694432, 0.43, 0.305568
0.75, 0.72541, 0.43, 0.27459
0.75, 0.700427, 0.43, 0.299573
0.75, 0.713002, 0.43, 0.286998
0.75, 0.70733, 0.43, 0.29267
0.75, 0.713211, 0.43, 0.286789
0.75, 0.706049, 0.43, 0.293951
0.75, 0.711194, 0.43, 0.288806
0.75, 0.706939, 0.43, 0.293061
0.75, 0.722692, 0.43, 0.277308
0.75, 0.705721, 0.43, 0.294279
0.75, 0.719359, 0.43, 0.280641
0.75, 0.706463, 0.43, 0.293537
0.75, 0.685219, 0.43, 0.314781
0.75, 0.701663, 0.43, 0.298337
0.75, 0.716896, 0.43, 0.283104
0.75, 0.671529, 0.43, 0.328471
0.75, 0.731385, 0.43, 0.268615
0.75, 0.719541, 0.43, 0.280459
0.75, 0.70329, 0.43, 0.29671
0.75, 0.700228, 0.43, 0.299772
0.75, 0.713081, 0.43, 0.286919
0.75, 0.724628, 0.43, 0.275372
0.75, 0.7124, 0.43, 0.2876
0.75, 0.702724, 0.43, 0.297276
0.75, 0.724376, 0.43, 0.275624
0.75, 0.713692, 0.43, 0.286308
0.75, 0.701192, 0.43, 0.298808
0.75, 0.738181, 0.43, 0.261819
0.75, 0.709395, 0.43, 0.290605
0.75, 0.684634, 0.43, 0.315366
0.75, 0.691893, 0.43, 0.308107
0.75, 0.690788, 0.43, 0.309212
0.75, 0.708555, 0.43, 0.291445
0.75, 0.7061, 0.43, 0.2939
0.75, 0.722466, 0.43, 0.277534
0.75, 0.720492, 0.43, 0.279508
0.75, 0.697071, 0.43, 0.302929
0.75, 0.675893, 0.43, 0.324107
0.75, 0.690268, 0.43, 0.309732
0.75, 0.698779, 0.43, 0.301221
0.75, 0.718719, 0.43, 0.281281
0.75, 0.708132, 0.43, 0.291868
0.75, 0.712003, 0.43, 0.287997
0.75, 0.692765, 0.43, 0.307235
0.75, 0.716019, 0.43, 0.283981
0.75, 0.711123, 0.43, 0.288877
0.75, 0.688064, 0.43, 0.311936
0.75, 0.705483, 0.43, 0.294517
0.75, 0.742862, 0.43, 0.257138
0.75, 0.697899, 0.43, 0.302101
0.75, 0.714302, 0.43, 0.285698
0.75, 0.709707, 0.43, 0.290293
0.75, 0.71554, 0.43, 0.28446
0.75, 0.684225, 0.43, 0.315775
0.75, 0.721934, 0.43, 0.278066
0.75, 0.724861, 0.43, 0.275139
0.75, 0.75832, 0.44, 0.24168
0.75, 0.750008, 0.44, 0.249992
0.75, 0.74277, 0.44, 0.25723
0.75, 0.729208, 0.44, 0.270792
0.75, 0.750148, 0.44, 0.249852
0.75, 0.723565, 0.44, 0.276435
0.75, 0.77171, 0.44, 0.22829
0.75, 0.73152, 0.44, 0.26848
0.75, 0.756597, 0.44, 0.243403
0.75, 0.74879, 0.44, 0.25121
0.75, 0.730729, 0.44, 0.269271
0.75, 0.725592, 0.44, 0.274408
0.75, 0.742627, 0.44, 0.257373
0.75, 0.744984, 0.44, 0.255016
0.75, 0.710355, 0.44, 0.289645
0.75, 0.721886, 0.44, 0.278114
0.75, 0.760432, 0.44, 0.239568
0.75, 0.736632, 0.44, 0.263368
0.75, 0.742442, 0.44, 0.257558
0.75, 0.759385, 0.44, 0.240615
0.75, 0.759747, 0.44, 0.240253
0.75, 0.733787, 0.44, 0.266213
0.75, 0.731923, 0.44, 0.268077
0.75, 0.718796, 0.44, 0.281204
0.75, 0.723762, 0.44, 0.276238
0.75, 0.741813, 0.44, 0.258187
0.75, 0.7239, 0.44, 0.2761
0.75, 0.757986, 0.44, 0.242014
0.75, 0.756092, 0.44, 0.243908
0.75, 0.752702, 0.44, 0.247298
0.75, 0.736976, 0.44, 0.263024
0.75, 0.717622, 0.44, 0.282378
0.75, 0.757596, 0.44, 0.242404
0.75, 0.75062, 0.44, 0.24938
0.75, 0.74925, 0.44, 0.25075
0.75, 0.738491, 0.44, 0.261509
0.75, 0.740896, 0.44, 0.259104
0.75, 0.754946, 0.44, 0.245054
0.75, 0.724143, 0.44, 0.275857
0.75, 0.725244, 0.44, 0.274756
0.75, 0.706104, 0.44, 0.293896
0.75, 0.730521, 0.44, 0.269479
0.75, 0.729061, 0.44, 0.270939
0.75, 0.731797, 0.44, 0.268203
0.75, 0.70421, 0.44, 0.29579
0.75, 0.740844, 0.44, 0.259156
0.75, 0.721626, 0.44, 0.278374
0.75, 0.739227, 0.44, 0.260773
0.75, 0.754278, 0.44, 0.245722
0.75, 0.734817, 0.44, 0.265183
0.75, 0.764508, 0.44, 0.235492
0.75, 0.723721, 0.44, 0.276279
0.75, 0.763208, 0.44, 0.236792
0.75, 0.757082, 0.44, 0.242918
0.75, 0.746263, 0.44, 0.253737
0.75, 0.748677, 0.44, 0.251323
0.75, 0.744303, 0.44, 0.255697
0.75, 0.726799, 0.44, 0.273201
0.75, 0.747995, 0.44, 0.252005
0.75, 0.724327, 0.44, 0.275673
0.75, 0.753398, 0.44, 0.246602
0.75, 0.729623, 0.44, 0.270377
0.75, 0.716067, 0.44, 0.283933
0.75, 0.771276, 0.44, 0.228724
0.75, 0.745467, 0.44, 0.254533
0.75, 0.732142, 0.44, 0.267858
0.75, 0.741635, 0.44, 0.258365
0.75, 0.758952, 0.44, 0.241048
0.75, 0.761132, 0.44, 0.238868
0.75, 0.722675, 0.44, 0.277325
0.75, 0.752962, 0.44, 0.247038
0.75, 0.723679, 0.44, 0.276321
0.75, 0.72269, 0.44, 0.27731
0.75, 0.751777, 0.44, 0.248223
0.75, 0.739442, 0.44, 0.260558
0.75, 0.732286, 0.44, 0.267714
0.75, 0.758483, 0.44, 0.241517
0.75, 0.728793, 0.44, 0.271207
0.75, 0.741914, 0.44, 0.258086
0.75, 0.735141, 0.44, 0.264859
0.75, 0.751824, 0.44, 0.248176
0.75, 0.775266, 0.44, 0.224734
0.75, 0.728917, 0.44, 0.271083
0.75, 0.738892, 0.44, 0.261108
0.75, 0.740023, 0.44, 0.259977
0.75, 0.728369, 0.44, 0.271631
0.75, 0.765905, 0.44, 0.234095
0.75, 0.7348, 0.44, 0.2652
0.75, 0.751864, 0.44, 0.248136
0.75, 0.730307, 0.44, 0.269693
0.75, 0.767684, 0.44, 0.232316
0.75, 0.742788, 0.44, 0.257212
0.75, 0.740232, 0.44, 0.259768
0.75, 0.742325, 0.44, 0.257675
0.75, 0.748735, 0.44, 0.251265
0.75, 0.764184, 0.44, 0.235816
0.75, 0.731227, 0.44, 0.268773
0.75, 0.749791, 0.44, 0.250209
0.75, 0.759755, 0.44, 0.240245
0.75, 0.755022, 0.44, 0.244978
0.75, 0.770558, 0.45, 0.229442
0.75, 0.773092, 0.45, 0.226908
0.75, 0.794365, 0.45, 0.205635
0.75, 0.77789, 0.45, 0.22211
0.75, 0.761342, 0.45, 0.238658
0.75, 0.751482, 0.45, 0.248518
0.75, 0.77827, 0.45, 0.22173
0.75, 0.77811, 0.45, 0.22189
0.75, 0.798279, 0.45, 0.201721
0.75, 0.764528, 0.45, 0.235472
0.75, 0.760673, 0.45, 0.239327
0.75, 0.792839, 0.45, 0.207161
0.75, 0.768462, 0.45, 0.231538
0.75, 0.778896, 0.45, 0.221104
0.75, 0.797479, 0.45, 0.202521
0.75, 0.805063, 0.45, 0.194937
0.75, 0.779938, 0.45, 0.220062
0.75, 0.76957, 0.45, 0.23043
0.75, 0.800379, 0.45, 0.199621
0.75, 0.782264, 0.45, 0.217736
0.75, 0.767809, 0.45, 0.232191
0.75, 0.77472, 0.45, 0.22528
0.75, 0.774487, 0.45, 0.225513
0.75, 0.78568, 0.45, 0.21432
0.75, 0.759766, 0.45, 0.240234
0.75, 0.758364, 0.45, 0.241636
0.75, 0.790644, 0.45, 0.209356
0.75, 0.76174, 0.45, 0.23826
0.75, 0.79425, 0.45, 0.20575
0.75, 0.757773, 0.45, 0.242227
0.75, 0.783297, 0.45, 0.216703
0.75, 0.768432, 0.45, 0.231568
0.75, 0.765062, 0.45, 0.234938
0.75, 0.766967, 0.45, 0.233033
0.75, 0.797115, 0.45, 0.202885
0.75, 0.801526, 0.45, 0.198474
0.75, 0.780541, 0.45, 0.219459
0.75, 0.792219, 0.45, 0.207781
0.75, 0.792233, 0.45, 0.207767
0.75, 0.788154, 0.45, 0.211846
0.75, 0.770619, 0.45, 0.229381
0.75, 0.787402, 0.45, 0.212598
0.75, 0.769421, 0.45, 0.230579
0.75, 0.78228, 0.45, 0.21772
0.75, 0.777909, 0.45, 0.222091
0.75, 0.779357, 0.45, 0.220643
0.75, 0.771029, 0.45, 0.228971
0.75, 0.774528, 0.45, 0.225472
0.75, 0.766424, 0.45, 0.233576
0.75, 0.798767, 0.45, 0.201233
0.75, 0.760317, 0.45, 0.239683
0.75, 0.772482, 0.45, 0.227518
0.75, 0.784342, 0.45, 0.215658
0.75, 0.735416, 0.45, 0.264584
0.75, 0.789304, 0.45, 0.210696
0.75, 0.784274, 0.45, 0.215726
0.75, 0.767577, 0.45, 0.232423
0.75, 0.774424, 0.45, 0.225576
0.75, 0.773647, 0.45, 0.226353
0.75, 0.758744, 0.45, 0.241256
0.75, 0.815306, 0.45, 0.184694
0.75, 0.792243, 0.45, 0.207757
0.75, 0.752236, 0.45, 0.247764
0.75, 0.778523, 0.45, 0.221477
0.75, 0.760138, 0.45, 0.239862
0.75, 0.775041, 0.45, 0.224959
0.75, 0.76129, 0.45, 0.23871
0.75, 0.740811, 0.45, 0.259189
0.75, 0.784141, 0.45, 0.215859
0.75, 0.792247, 0.45, 0.207753
0.75, 0.787253, 0.45, 0.212747
0.75, 0.789262, 0.45, 0.210738
0.75, 0.772327, 0.45, 0.227673
0.75, 0.774808, 0.45, 0.225192
0.75, 0.74951, 0.45, 0.25049
0.75, 0.786867, 0.45, 0.213133
0.75, 0.798853, 0.45, 0.201147
0.75, 0.772436, 0.45, 0.227564
0.75, 0.767325, 0.45, 0.232675
0.75, 0.763436, 0.45, 0.236564
0.75, 0.77807, 0.45, 0.22193
0.75, 0.78391, 0.45, 0.21609
0.75, 0.770678, 0.45, 0.229322
0.75, 0.77303, 0.45, 0.22697
0.75, 0.777467, 0.45, 0.222533
0.75, 0.772808, 0.45, 0.227192
0.75, 0.778907, 0.45, 0.221093
0.75, 0.785179, 0.45, 0.214821
0.75, 0.778692, 0.45, 0.221308
0.75, 0.795396, 0.45, 0.204604
0.75, 0.814759, 0.45, 0.185241
0.75, 0.7831, 0.45, 0.2169
0.75, 0.76393, 0.45, 0.23607
0.75, 0.782177, 0.45, 0.217823
0.75, 0.762273, 0.45, 0.237727
0.75, 0.791182, 0.45, 0.208818
0.75, 0.777767, 0.45, 0.222233
0.75, 0.775762, 0.45, 0.224238
0.75, 0.774974, 0.45, 0.225026
0.75, 0.784866, 0.45, 0.215134
0.75, 0.818523, 0.46, 0.181477
0.75, 0.815829, 0.46, 0.184171
0.75, 0.803617, 0.46, 0.196383
0.75, 0.822761, 0.46, 0.177239
0.75, 0.785021, 0.46, 0.214979
0.75, 0.808253, 0.46, 0.191747
0.75, 0.821854, 0.46, 0.178146
0.75, 0.8125, 0.46, 0.1875
0.75, 0.817718, 0.46, 0.182282
0.75, 0.831315, 0.46, 0.168684
0.75, 0.837026, 0.46, 0.162974
0.75, 0.835359, 0.46, 0.164641
0.75, 0.826649, 0.46, 0.173351
0.75, 0.809479, 0.46, 0.190521
0.75, 0.809412, 0.46, 0.190588
0.75, 0.79803, 0.46, 0.20197
0.75, 0.819586, 0.46, 0.180414
0.75, 0.81263, 0.46, 0.18737
0.75, 0.814248, 0.46, 0.185752
0.75, 0.832447, 0.46, 0.167553
0.75, 0.817159, 0.46, 0.182841
0.75, 0.832223, 0.46, 0.167777
0.75, 0.788938, 0.46, 0.211062
0.75, 0.797529, 0.46, 0.202471
0.75, 0.815999, 0.46, 0.184001
0.75, 0.818816, 0.46, 0.181184
0.75, 0.813217, 0.46, 0.186783
0.75, 0.819686, 0.46, 0.180314
0.75, 0.795446, 0.46, 0.204554
0.75, 0.802007, 0.46, 0.197993
0.75, 0.795251, 0.46, 0.204749
0.75, 0.8308, 0.46, 0.1692
0.75, 0.830683, 0.46, 0.169317
0.75, 0.816819, 0.46, 0.183181
0.75, 0.814722, 0.46, 0.185278
0.75, 0.792711, 0.46, 0.207289
0.75, 0.817088, 0.46, 0.182912
0.75, 0.830735, 0.46, 0.169265
0.75, 0.821498, 0.46, 0.178502
0.75, 0.838821, 0.46, 0.161179
0.75, 0.824985, 0.46, 0.175015
0.75, 0.836987, 0.46, 0.163013
0.75, 0.824061, 0.46, 0.175939
0.75, 0.820121, 0.46, 0.179879
0.75, 0.79211, 0.46, 0.20789
0.75, 0.809639, 0.46, 0.190361
0.75, 0.821922, 0.46, 0.178078
0.75, 0.819736, 0.46, 0.180264
0.75, 0.80528, 0.46, 0.19472
0.75, 0.781369, 0.46, 0.218631
0.75, 0.845262, 0.46, 0.154738
0.75, 0.804809, 0.46, 0.195191
0.75, 0.809386, 0.46, 0.190614
0.75, 0.839822, 0.46, 0.160178
0.75, 0.815974, 0.46, 0.184026
0.75, 0.816799, 0.46, 0.183201
0.75, 0.798198, 0.46, 0.201802
0.75, 0.815827, 0.46, 0.184173
0.75, 0.823345, 0.46, 0.176655
0.75, 0.796182, 0.46, 0.203818
0.75, 0.807292, 0.46, 0.192708
