Gamma, Stubborn Fork Profit, Stubborn Lead Trail Fork Hash Rate, Honest Profit
0.75, 0.706435, 0.42, 0.293565
0.75, 0.706147, 0.42, 0.293853
0.75, 0.696367, 0.42, 0.303633
0.75, 0.696098, 0.42, 0.303902
0.75, 0.677201, 0.42, 0.322799
0.75, 0.676178, 0.42, 0.323822
0.75, 0.689161, 0.42, 0.310839
0.75, 0.720703, 0.42, 0.279297
0.75, 0.689421, 0.42, 0.310579
0.75, 0.69131, 0.42, 0.30869
0.75, 0.726433, 0.42, 0.273567
0.75, 0.703552, 0.42, 0.296448
0.75, 0.714478, 0.42, 0.285522
0.75, 0.709795, 0.42, 0.290205
0.75, 0.691883, 0.42, 0.308117
0.75, 0.699459, 0.42, 0.300541
0.75, 0.695028, 0.42, 0.304972
0.75, 0.762313, 0.43, 0.237687
0.75, 0.723046, 0.43, 0.276954
0.75, 0.732211, 0.43, 0.267789
0.75, 0.750191, 0.43, 0.249809
0.75, 0.732129, 0.43, 0.267871
0.75, 0.748285, 0.43, 0.251715
0.75, 0.700613, 0.43, 0.299387
0.75, 0.756574, 0.43, 0.243426
0.75, 0.721623, 0.43, 0.278377
0.75, 0.699105, 0.43, 0.300895
0.75, 0.740096, 0.43, 0.259904
0.75, 0.724423, 0.43, 0.275577
0.75, 0.720704, 0.43, 0.279296
0.75, 0.711592, 0.43, 0.288408
0.75, 0.722493, 0.43, 0.277507
0.75, 0.721777, 0.43, 0.278223
0.75, 0.719658, 0.43, 0.280342
0.75, 0.732869, 0.43, 0.267131
0.75, 0.733188, 0.43, 0.266812
0.75, 0.739331, 0.43, 0.260669
0.75, 0.708479, 0.43, 0.291521
0.75, 0.730972, 0.43, 0.269028
0.75, 0.707235, 0.43, 0.292765
0.75, 0.718025, 0.43, 0.281975
0.75, 0.727197, 0.43, 0.272803
0.75, 0.733456, 0.43, 0.266544
0.75, 0.750821, 0.43, 0.249179
0.75, 0.721347, 0.43, 0.278653
0.75, 0.738684, 0.43, 0.261316
0.75, 0.722982, 0.43, 0.277018
0.75, 0.726986, 0.43, 0.273014
0.75, 0.739864, 0.43, 0.260136
0.75, 0.722369, 0.43, 0.277631
0.75, 0.713911, 0.43, 0.286089
0.75, 0.733452, 0.43, 0.266548
0.75, 0.71485, 0.43, 0.28515
0.75, 0.738966, 0.43, 0.261034
0.75, 0.720951, 0.43, 0.279049
0.75, 0.717835, 0.43, 0.282165
0.75, 0.758745, 0.43, 0.241255
0.75, 0.700458, 0.43, 0.299542
0.75, 0.752901, 0.43, 0.247099
0.75, 0.716189, 0.43, 0.283811
0.75, 0.749675, 0.43, 0.250325
0.75, 0.721679, 0.43, 0.278321
0.75, 0.70684, 0.43, 0.29316
0.75, 0.745194, 0.43, 0.254806
0.75, 0.7276, 0.43, 0.2724
0.75, 0.732873, 0.43, 0.267127
0.75, 0.725914, 0.43, 0.274086
0.75, 0.721382, 0.43, 0.278618
0.75, 0.724048, 0.43, 0.275952
0.75, 0.735799, 0.43, 0.264201
0.75, 0.74676, 0.43, 0.25324
0.75, 0.725014, 0.43, 0.274986
0.75, 0.730612, 0.43, 0.269388
0.75, 0.718964, 0.43, 0.281036
0.75, 0.742961, 0.43, 0.257039
0.75, 0.730425, 0.43, 0.269575
0.75, 0.738527, 0.43, 0.261473
0.75, 0.733192, 0.43, 0.266808
0.75, 0.71746, 0.43, 0.28254
0.75, 0.730108, 0.43, 0.269892
0.75, 0.746993, 0.43, 0.253007
0.75, 0.717043, 0.43, 0.282957
0.75, 0.758872, 0.43, 0.241128
0.75, 0.743138, 0.43, 0.256862
0.75, 0.7104, 0.43, 0.2896
0.75, 0.747805, 0.43, 0.252195
0.75, 0.727688, 0.43, 0.272312
0.75, 0.7066, 0.43, 0.2934
0.75, 0.716123, 0.43, 0.283877
0.75, 0.717251, 0.43, 0.282749
0.75, 0.744546, 0.43, 0.255454
0.75, 0.732747, 0.43, 0.267253
0.75, 0.735876, 0.43, 0.264124
0.75, 0.723372, 0.43, 0.276628
0.75, 0.742259, 0.43, 0.257741
0.75, 0.735581, 0.43, 0.264419
0.75, 0.736723, 0.43, 0.263277
0.75, 0.747478, 0.43, 0.252522
0.75, 0.710201, 0.43, 0.289799
0.75, 0.707712, 0.43, 0.292288
0.75, 0.731833, 0.43, 0.268167
0.75, 0.727599, 0.43, 0.272401
0.75, 0.730761, 0.43, 0.269239
0.75, 0.72305, 0.43, 0.27695
0.75, 0.740248, 0.43, 0.259752
0.75, 0.69895, 0.43, 0.30105
0.75, 0.756701, 0.43, 0.243299
0.75, 0.728086, 0.43, 0.271914
0.75, 0.756726, 0.43, 0.243274
0.75, 0.720957, 0.43, 0.279043
0.75, 0.739062, 0.43, 0.260938
0.75, 0.721232, 0.43, 0.278768
0.75, 0.744952, 0.43, 0.255048
0.75, 0.72234, 0.43, 0.27766
0.75, 0.714374, 0.43, 0.285626
0.75, 0.733096, 0.43, 0.266904
0.75, 0.723383, 0.43, 0.276617
0.75, 0.781553, 0.44, 0.218447
0.75, 0.768269, 0.44, 0.231731
0.75, 0.777974, 0.44, 0.222026
0.75, 0.755182, 0.44, 0.244818
0.75, 0.774537, 0.44, 0.225463
0.75, 0.773287, 0.44, 0.226713
0.75, 0.755249, 0.44, 0.244751
0.75, 0.774679, 0.44, 0.225321
0.75, 0.768902, 0.44, 0.231098
0.75, 0.77158, 0.44, 0.22842
0.75, 0.780376, 0.44, 0.219624
0.75, 0.775793, 0.44, 0.224207
0.75, 0.760263, 0.44, 0.239737
0.75, 0.760035, 0.44, 0.239965
0.75, 0.771847, 0.44, 0.228153
0.75, 0.74748, 0.44, 0.25252
0.75, 0.760125, 0.44, 0.239875
0.75, 0.76429, 0.44, 0.23571
0.75, 0.764054, 0.44, 0.235946
0.75, 0.76302, 0.44, 0.23698
0.75, 0.762038, 0.44, 0.237962
0.75, 0.78956, 0.44, 0.21044
0.75, 0.769085, 0.44, 0.230915
0.75, 0.76004, 0.44, 0.23996
0.75, 0.76709, 0.44, 0.23291
0.75, 0.754284, 0.44, 0.245716
0.75, 0.788407, 0.44, 0.211593
0.75, 0.773777, 0.44, 0.226223
0.75, 0.770573, 0.44, 0.229427
0.75, 0.76765, 0.44, 0.23235
0.75, 0.772074, 0.44, 0.227926
0.75, 0.742774, 0.44, 0.257226
0.75, 0.756328, 0.44, 0.243672
0.75, 0.753503, 0.44, 0.246497
0.75, 0.737136, 0.44, 0.262864
0.75, 0.764537, 0.44, 0.235463
0.75, 0.777817, 0.44, 0.222183
0.75, 0.762135, 0.44, 0.237865
0.75, 0.787696, 0.44, 0.212304
0.75, 0.767709, 0.44, 0.232291
0.75, 0.781487, 0.44, 0.218513
0.75, 0.754834, 0.44, 0.245166
0.75, 0.764921, 0.44, 0.235079
0.75, 0.752799, 0.44, 0.247201
0.75, 0.746934, 0.44, 0.253066
0.75, 0.789812, 0.44, 0.210188
0.75, 0.743816, 0.44, 0.256184
0.75, 0.765056, 0.44, 0.234944
0.75, 0.785724, 0.44, 0.214276
0.75, 0.768989, 0.44, 0.231011
0.75, 0.779827, 0.44, 0.220173
0.75, 0.762344, 0.44, 0.237656
0.75, 0.736725, 0.44, 0.263275
0.75, 0.761286, 0.44, 0.238714
0.75, 0.780413, 0.44, 0.219587
0.75, 0.758901, 0.44, 0.241099
0.75, 0.766391, 0.44, 0.233609
0.75, 0.77403, 0.44, 0.22597
0.75, 0.747224, 0.44, 0.252776
0.75, 0.747009, 0.44, 0.252991
0.75, 0.757309, 0.44, 0.242691
0.75, 0.77433, 0.44, 0.22567
0.75, 0.772489, 0.44, 0.227511
0.75, 0.769247, 0.44, 0.230753
0.75, 0.72938, 0.44, 0.27062
0.75, 0.772087, 0.44, 0.227913
0.75, 0.760541, 0.44, 0.239459
0.75, 0.756707, 0.44, 0.243293
0.75, 0.776909, 0.44, 0.223091
0.75, 0.766969, 0.44, 0.233031
0.75, 0.765377, 0.44, 0.234623
0.75, 0.780771, 0.44, 0.219229
0.75, 0.77561, 0.44, 0.22439
0.75, 0.748289, 0.44, 0.251711
0.75, 0.752371, 0.44, 0.247629
0.75, 0.752201, 0.44, 0.247799
0.75, 0.763173, 0.44, 0.236827
0.75, 0.762667, 0.44, 0.237333
0.75, 0.757708, 0.44, 0.242292
0.75, 0.766922, 0.44, 0.233078
0.75, 0.771729, 0.44, 0.228271
0.75, 0.78206, 0.44, 0.21794
0.75, 0.762782, 0.44, 0.237218
0.75, 0.751339, 0.44, 0.248661
0.75, 0.790956, 0.44, 0.209044
0.75, 0.763694, 0.44, 0.236306
0.75, 0.771114, 0.44, 0.228886
0.75, 0.781376, 0.44, 0.218624
0.75, 0.765616, 0.44, 0.234384
0.75, 0.762418, 0.44, 0.237582
0.75, 0.75419, 0.44, 0.24581
0.75, 0.754006, 0.44, 0.245994
0.75, 0.772496, 0.44, 0.227504
0.75, 0.763164, 0.44, 0.236836
0.75, 0.769088, 0.44, 0.230912
0.75, 0.76077, 0.44, 0.23923
0.75, 0.752609, 0.44, 0.247391
0.75, 0.764043, 0.44, 0.235957
0.75, 0.773681, 0.44, 0.226319
0.75, 0.757344, 0.44, 0.242656
0.75, 0.792724, 0.45, 0.207276
0.75, 0.791164, 0.45, 0.208836
0.75, 0.803483, 0.45, 0.196517
0.75, 0.798618, 0.45, 0.201382
0.75, 0.80364, 0.45, 0.19636
0.75, 0.819625, 0.45, 0.180375
0.75, 0.766505, 0.45, 0.233495
0.75, 0.772802, 0.45, 0.227198
0.75, 0.813386, 0.45, 0.186614
0.75, 0.807909, 0.45, 0.192091
0.75, 0.80656, 0.45, 0.19344
0.75, 0.781607, 0.45, 0.218393
0.75, 0.791365, 0.45, 0.208635
0.75, 0.801525, 0.45, 0.198475
0.75, 0.806182, 0.45, 0.193818
0.75, 0.779381, 0.45, 0.220619
0.75, 0.763733, 0.45, 0.236267
0.75, 0.804687, 0.45, 0.195313
0.75, 0.804917, 0.45, 0.195083
0.75, 0.784193, 0.45, 0.215807
0.75, 0.803174, 0.45, 0.196826
0.75, 0.80286, 0.45, 0.19714
0.75, 0.794556, 0.45, 0.205444
0.75, 0.82063, 0.45, 0.17937
0.75, 0.787618, 0.45, 0.212382
0.75, 0.780943, 0.45, 0.219057
0.75, 0.780602, 0.45, 0.219398
0.75, 0.802901, 0.45, 0.197099
0.75, 0.77536, 0.45, 0.22464
0.75, 0.813095, 0.45, 0.186905
0.75, 0.791344, 0.45, 0.208656
0.75, 0.806009, 0.45, 0.193991
0.75, 0.791635, 0.45, 0.208365
0.75, 0.767724, 0.45, 0.232276
0.75, 0.791393, 0.45, 0.208607
0.75, 0.791514, 0.45, 0.208486
0.75, 0.816742, 0.45, 0.183258
0.75, 0.795912, 0.45, 0.204088
0.75, 0.808122, 0.45, 0.191878
0.75, 0.805296, 0.45, 0.194704
0.75, 0.776325, 0.45, 0.223675
0.75, 0.819062, 0.45, 0.180938
0.75, 0.815755, 0.45, 0.184245
0.75, 0.791894, 0.45, 0.208106
0.75, 0.792756, 0.45, 0.207244
0.75, 0.811675, 0.45, 0.188325
0.75, 0.79164, 0.45, 0.20836
0.75, 0.809017, 0.45, 0.190983
0.75, 0.781845, 0.45, 0.218155
0.75, 0.828327, 0.45, 0.171673
0.75, 0.819499, 0.45, 0.180501
0.75, 0.788205, 0.45, 0.211795
0.75, 0.79728, 0.45, 0.20272
0.75, 0.768518, 0.45, 0.231482
0.75, 0.805147, 0.45, 0.194853
0.75, 0.797157, 0.45, 0.202843
0.75, 0.805791, 0.45, 0.194209
0.75, 0.800125, 0.45, 0.199875
0.75, 0.786547, 0.45, 0.213453
0.75, 0.812289, 0.45, 0.187711
0.75, 0.790008, 0.45, 0.209992
0.75, 0.80836, 0.45, 0.19164
0.75, 0.823082, 0.45, 0.176918
0.75, 0.793231, 0.45, 0.206769
0.75, 0.796144, 0.45, 0.203856
0.75, 0.798377, 0.45, 0.201623
0.75, 0.793934, 0.45, 0.206066
0.75, 0.775663, 0.45, 0.224337
0.75, 0.816552, 0.45, 0.183448
0.75, 0.803222, 0.45, 0.196778
0.75, 0.776623, 0.45, 0.223377
0.75, 0.786457, 0.45, 0.213543
0.75, 0.796212, 0.45, 0.203788
0.75, 0.796923, 0.45, 0.203077
0.75, 0.786937, 0.45, 0.213063
0.75, 0.806268, 0.45, 0.193732
0.75, 0.819552, 0.45, 0.180448
0.75, 0.814848, 0.45, 0.185152
0.75, 0.810905, 0.45, 0.189095
0.75, 0.792217, 0.45, 0.207783
0.75, 0.793135, 0.45, 0.206865
0.75, 0.78324, 0.45, 0.21676
0.75, 0.810291, 0.45, 0.189709
0.75, 0.812181, 0.45, 0.187819
0.75, 0.813467, 0.45, 0.186533
0.75, 0.797504, 0.45, 0.202496
0.75, 0.803698, 0.45, 0.196302
0.75, 0.770204, 0.45, 0.229796
0.75, 0.788934, 0.45, 0.211066
0.75, 0.784654, 0.45, 0.215346
0.75, 0.785398, 0.45, 0.214602
0.75, 0.811029, 0.45, 0.188971
0.75, 0.79294, 0.45, 0.20706
0.75, 0.819177, 0.45, 0.180823
0.75, 0.769826, 0.45, 0.230174
0.75, 0.801, 0.45, 0.199
0.75, 0.79868, 0.45, 0.20132
0.75, 0.810513, 0.45, 0.189487
0.75, 0.790784, 0.45, 0.209216
0.75, 0.783019, 0.45, 0.216981
0.75, 0.850172, 0.46, 0.149828
0.75, 0.853728, 0.46, 0.146272
0.75, 0.859154, 0.46, 0.140846
0.75, 0.834769, 0.46, 0.165231
0.75, 0.86297, 0.46, 0.13703
0.75, 0.844704, 0.46, 0.155296
0.75, 0.847359, 0.46, 0.152641
0.75, 0.832304, 0.46, 0.167696
0.75, 0.838765, 0.46, 0.161235
0.75, 0.821298, 0.46, 0.178702
0.75, 0.83607, 0.46, 0.16393
0.75, 0.843571, 0.46, 0.156429
0.75, 0.845491, 0.46, 0.154509
0.75, 0.841293, 0.46, 0.158707
0.75, 0.847196, 0.46, 0.152804
0.75, 0.846661, 0.46, 0.153339
0.75, 0.83929, 0.46, 0.16071
0.75, 0.81135, 0.46, 0.18865
0.75, 0.836703, 0.46, 0.163297
0.75, 0.839245, 0.46, 0.160755
0.75, 0.837479, 0.46, 0.162521
0.75, 0.845186, 0.46, 0.154814
0.75, 0.842173, 0.46, 0.157827
0.75, 0.831004, 0.46, 0.168996
0.75, 0.823699, 0.46, 0.176301
0.75, 0.842876, 0.46, 0.157124
0.75, 0.853059, 0.46, 0.146941
0.75, 0.826751, 0.46, 0.173249
0.75, 0.835549, 0.46, 0.164451
0.75, 0.843721, 0.46, 0.156279
0.75, 0.843409, 0.46, 0.156591
0.75, 0.826316, 0.46, 0.173684
0.75, 0.843054, 0.46, 0.156946
0.75, 0.80185, 0.46, 0.19815
0.75, 0.82371, 0.46, 0.17629
0.75, 0.844519, 0.46, 0.155481
0.75, 0.848609, 0.46, 0.151391
0.75, 0.852194, 0.46, 0.147806
0.75, 0.832535, 0.46, 0.167465
0.75, 0.828956, 0.46, 0.171044
0.75, 0.864502, 0.46, 0.135498
0.75, 0.84165, 0.46, 0.15835
0.75, 0.833991, 0.46, 0.166009
0.75, 0.82746, 0.46, 0.17254
0.75, 0.851507, 0.46, 0.148493
0.75, 0.87069, 0.46, 0.12931
0.75, 0.838385, 0.46, 0.161615
0.75, 0.836569, 0.46, 0.163431
0.75, 0.845787, 0.46, 0.154213
0.75, 0.840889, 0.46, 0.159111
0.75, 0.835683, 0.46, 0.164317
0.75, 0.840275, 0.46, 0.159725
0.75, 0.830613, 0.46, 0.169387
0.75, 0.822742, 0.46, 0.177258
0.75, 0.856983, 0.46, 0.143017
0.75, 0.822895, 0.46, 0.177105
0.75, 0.855946, 0.46, 0.144054
0.75, 0.82915, 0.46, 0.17085
0.75, 0.825664, 0.46, 0.174336
0.75, 0.857896, 0.46, 0.142104
0.75, 0.849717, 0.46, 0.150283
0.75, 0.85488, 0.46, 0.14512
0.75, 0.818324, 0.46, 0.181676
0.75, 0.828537, 0.46, 0.171463
0.75, 0.849738, 0.46, 0.150262
0.75, 0.832264, 0.46, 0.167736
0.75, 0.832379, 0.46, 0.167621
0.75, 0.858797, 0.46, 0.141203
0.75, 0.834948, 0.46, 0.165052
0.75, 0.828923, 0.46, 0.171077
0.75, 0.843013, 0.46, 0.156987
0.75, 0.840072, 0.46, 0.159928
0.75, 0.830383, 0.46, 0.169617
0.75, 0.813344, 0.46, 0.186656
0.75, 0.843828, 0.46, 0.156172
0.75, 0.849741, 0.46, 0.150259
0.75, 0.827951, 0.46, 0.172049
0.75, 0.831437, 0.46, 0.168563
0.75, 0.838655, 0.46, 0.161345
0.75, 0.838945, 0.46, 0.161055
0.75, 0.819228, 0.46, 0.180772
0.75, 0.820558, 0.46, 0.179442
0.75, 0.826053, 0.46, 0.173947
0.75, 0.846939, 0.46, 0.153061
0.75, 0.830427, 0.46, 0.169573
0.75, 0.837458, 0.46, 0.162542
0.75, 0.865057, 0.46, 0.134943
0.75, 0.829216, 0.46, 0.170784
0.75, 0.837111, 0.46, 0.162889
0.75, 0.850013, 0.46, 0.149987
0.75, 0.830546, 0.46, 0.169454
0.75, 0.829117, 0.46, 0.170883
0.75, 0.81771, 0.46, 0.18229
0.75, 0.842521, 0.46, 0.157479
0.75, 0.851685, 0.46, 0.148315
0.75, 0.839192, 0.46, 0.160808
0.75, 0.833675, 0.46, 0.166325
0.75, 0.84005, 0.46, 0.15995
0.75, 0.851215, 0.46, 0.148785
0.75, 0.8508, 0.46, 0.1492
0.75, 0.887003, 0.47, 0.112997
0.75, 0.878296, 0.47, 0.121704
0.75, 0.880459, 0.47, 0.119541
0.75, 0.86132, 0.47, 0.13868
0.75, 0.874433, 0.47, 0.125567
0.75, 0.88384, 0.47, 0.11616
0.75, 0.865367, 0.47, 0.134633
0.75, 0.891233, 0.47, 0.108767
0.75, 0.877004, 0.47, 0.122996
0.75, 0.873712, 0.47, 0.126288
0.75, 0.89704, 0.47, 0.10296
0.75, 0.894459, 0.47, 0.105541
0.75, 0.889023, 0.47, 0.110977
0.75, 0.86288, 0.47, 0.13712
0.75, 0.885601, 0.47, 0.114399
0.75, 0.873981, 0.47, 0.126019
0.75, 0.864457, 0.47, 0.135543
0.75, 0.86631, 0.47, 0.13369
0.75, 0.89826, 0.47, 0.10174
0.75, 0.852224, 0.47, 0.147776
0.75, 0.874238, 0.47, 0.125762
0.75, 0.874977, 0.47, 0.125023
0.75, 0.848479, 0.47, 0.151521
0.75, 0.890006, 0.47, 0.109994
0.75, 0.869696, 0.47, 0.130304
0.75, 0.884974, 0.47, 0.115026
0.75, 0.873694, 0.47, 0.126306
0.75, 0.866901, 0.47, 0.133099
0.75, 0.867066, 0.47, 0.132934
0.75, 0.873103, 0.47, 0.126897
0.75, 0.877088, 0.47, 0.122912
0.75, 0.888615, 0.47, 0.111385
0.75, 0.89661, 0.47, 0.10339
0.75, 0.877291, 0.47, 0.122709
0.75, 0.878187, 0.47, 0.121813
0.75, 0.873056, 0.47, 0.126944
0.75, 0.865858, 0.47, 0.134142
0.75, 0.861904, 0.47, 0.138096
0.75, 0.859986, 0.47, 0.140014
0.75, 0.881456, 0.47, 0.118544
0.75, 0.878314, 0.47, 0.121686
0.75, 0.873499, 0.47, 0.126501
0.75, 0.88149, 0.47, 0.11851
0.75, 0.87161, 0.47, 0.12839
0.75, 0.897043, 0.47, 0.102957
0.75, 0.849272, 0.47, 0.150728
0.75, 0.871021, 0.47, 0.128979
0.75, 0.90332, 0.47, 0.09668
0.75, 0.889612, 0.47, 0.110388
0.75, 0.900197, 0.47, 0.0998029
0.75, 0.864081, 0.47, 0.135919
0.75, 0.902821, 0.47, 0.0971792
0.75, 0.89761, 0.47, 0.10239
0.75, 0.879598, 0.47, 0.120402
0.75, 0.899902, 0.47, 0.100098
0.75, 0.8687, 0.47, 0.1313
0.75, 0.901295, 0.47, 0.0987054
0.75, 0.856615, 0.47, 0.143385
0.75, 0.867912, 0.47, 0.132088
0.75, 0.866185, 0.47, 0.133815
0.75, 0.874874, 0.47, 0.125126
0.75, 0.893797, 0.47, 0.106203
0.75, 0.863299, 0.47, 0.136701
0.75, 0.883981, 0.47, 0.116019
0.75, 0.870224, 0.47, 0.129776
0.75, 0.881343, 0.47, 0.118657
0.75, 0.884657, 0.47, 0.115343
0.75, 0.883462, 0.47, 0.116538
0.75, 0.889004, 0.47, 0.110996
0.75, 0.87892, 0.47, 0.12108
0.75, 0.850483, 0.47, 0.149517
0.75, 0.870193, 0.47, 0.129807
0.75, 0.877605, 0.47, 0.122395
0.75, 0.876487, 0.47, 0.123513
0.75, 0.867992, 0.47, 0.132008
0.75, 0.880431, 0.47, 0.119569
0.75, 0.879973, 0.47, 0.120027
0.75, 0.883555, 0.47, 0.116445
0.75, 0.867085, 0.47, 0.132915
0.75, 0.892651, 0.47, 0.107349
0.75, 0.86208, 0.47, 0.13792
0.75, 0.857197, 0.47, 0.142803
0.75, 0.901028, 0.47, 0.0989723
0.75, 0.887266, 0.47, 0.112734
0.75, 0.85167, 0.47, 0.14833
0.75, 0.871312, 0.47, 0.128688
0.75, 0.873426, 0.47, 0.126574
0.75, 0.877895, 0.47, 0.122105
0.75, 0.879555, 0.47, 0.120445
0.75, 0.867615, 0.47, 0.132385
0.75, 0.876907, 0.47, 0.123093
0.75, 0.919556, 0.47, 0.0804444
0.75, 0.877367, 0.47, 0.122633
0.75, 0.883498, 0.47, 0.116502
0.75, 0.866092, 0.47, 0.133908
0.75, 0.857048, 0.47, 0.142952
0.75, 0.870355, 0.47, 0.129645
0.75, 0.886871, 0.47, 0.113129
0.75, 0.892753, 0.47, 0.107247
0.75, 0.855714, 0.47, 0.144286
0.75, 0.908399, 0.48, 0.0916011
0.75, 0.911143, 0.48, 0.0888566
0.75, 0.927524, 0.48, 0.0724763
0.75, 0.895735, 0.48, 0.104265
0.75, 0.92005, 0.48, 0.0799503
0.75, 0.929868, 0.48, 0.0701318
0.75, 0.931105, 0.48, 0.0688951
0.75, 0.865186, 0.48, 0.134814
0.75, 0.925805, 0.48, 0.0741949
0.75, 0.913351, 0.48, 0.0866492
0.75, 0.921414, 0.48, 0.0785859
0.75, 0.922221, 0.48, 0.0777785
0.75, 0.89614, 0.48, 0.10386
0.75, 0.913554, 0.48, 0.0864455
0.75, 0.900261, 0.48, 0.0997392
0.75, 0.874432, 0.48, 0.125568
0.75, 0.94556, 0.48, 0.0544402
0.75, 0.91432, 0.48, 0.0856798
0.75, 0.901701, 0.48, 0.0982993
0.75, 0.900337, 0.48, 0.0996634
0.75, 0.885235, 0.48, 0.114765
0.75, 0.919783, 0.48, 0.0802168
0.75, 0.894121, 0.48, 0.105879
0.75, 0.905488, 0.48, 0.0945124
0.75, 0.896152, 0.48, 0.103848
0.75, 0.903515, 0.48, 0.0964847
0.75, 0.910745, 0.48, 0.0892554
0.75, 0.905685, 0.48, 0.0943146
0.75, 0.908208, 0.48, 0.091792
0.75, 0.926911, 0.48, 0.0730886
0.75, 0.940458, 0.48, 0.0595416
0.75, 0.905858, 0.48, 0.0941424
0.75, 0.90845, 0.48, 0.0915501
0.75, 0.916597, 0.48, 0.0834031
0.75, 0.92001, 0.48, 0.0799901
0.75, 0.906492, 0.48, 0.0935081
0.75, 0.904769, 0.48, 0.0952307
0.75, 0.91154, 0.48, 0.0884599
0.75, 0.91531, 0.48, 0.0846904
0.75, 0.908535, 0.48, 0.0914648
0.75, 0.917188, 0.48, 0.0828124
0.75, 0.900553, 0.48, 0.099447
0.75, 0.917669, 0.48, 0.0823308
0.75, 0.936908, 0.48, 0.0630915
0.75, 0.905586, 0.48, 0.0944143
0.75, 0.930149, 0.48, 0.0698509
0.75, 0.891414, 0.48, 0.108586
0.75, 0.912833, 0.48, 0.087167
0.75, 0.889083, 0.48, 0.110917
0.75, 0.902679, 0.48, 0.0973213
0.75, 0.931542, 0.48, 0.068458
0.75, 0.91475, 0.48, 0.08525
0.75, 0.923835, 0.48, 0.0761647
0.75, 0.942638, 0.48, 0.0573616
0.75, 0.894143, 0.48, 0.105857
0.75, 0.912302, 0.48, 0.0876979
0.75, 0.927725, 0.48, 0.0722747
0.75, 0.920171, 0.48, 0.0798291
0.75, 0.908506, 0.48, 0.0914943
0.75, 0.885321, 0.48, 0.114679
0.75, 0.920047, 0.48, 0.0799525
0.75, 0.903061, 0.48, 0.0969385
0.75, 0.920214, 0.48, 0.0797858
0.75, 0.919895, 0.48, 0.0801054
0.75, 0.933346, 0.48, 0.0666537
0.75, 0.932952, 0.48, 0.0670483
0.75, 0.888192, 0.48, 0.111808
0.75, 0.913184, 0.48, 0.0868165
0.75, 0.934999, 0.48, 0.0650006
0.75, 0.922741, 0.48, 0.0772592
0.75, 0.928277, 0.48, 0.0717232
0.75, 0.911524, 0.48, 0.0884761
0.75, 0.917186, 0.48, 0.0828137
0.75, 0.907109, 0.48, 0.0928907
0.75, 0.893036, 0.48, 0.106964
0.75, 0.915961, 0.48, 0.0840394
0.75, 0.927922, 0.48, 0.0720776
0.75, 0.922382, 0.48, 0.0776176
0.75, 0.942916, 0.48, 0.0570845
0.75, 0.934608, 0.48, 0.0653922
0.75, 0.920097, 0.48, 0.079903
0.75, 0.907646, 0.48, 0.0923539
0.75, 0.920559, 0.48, 0.079441
0.75, 0.908386, 0.48, 0.0916136
0.75, 0.922288, 0.48, 0.0777119
0.75, 0.915251, 0.48, 0.0847493
0.75, 0.905165, 0.48, 0.0948351
0.75, 0.926722, 0.48, 0.0732781
0.75, 0.905053, 0.48, 0.0949467
0.75, 0.898352, 0.48, 0.101648
0.75, 0.920481, 0.48, 0.0795194
0.75, 0.917804, 0.48, 0.0821963
0.75, 0.915185, 0.48, 0.084815
0.75, 0.902807, 0.48, 0.0971928
0.75, 0.909423, 0.48, 0.090577
0.75, 0.910744, 0.48, 0.0892555
0.75, 0.912585, 0.48, 0.087415
0.75, 0.946446, 0.48, 0.0535543
0.75, 0.923161, 0.48, 0.0768392
0.75, 0.910774, 0.48, 0.0892257
0.75, 0.952298, 0.49, 0.0477019
0.75, 0.919908, 0.49, 0.0800924
0.75, 0.949494, 0.49, 0.0505057
0.75, 0.939224, 0.49, 0.0607758
0.75, 0.945771, 0.49, 0.054229
0.75, 0.974423, 0.49, 0.0255769
0.75, 0.950798, 0.49, 0.0492019
0.75, 0.964334, 0.49, 0.0356656
0.75, 0.9809, 0.49, 0.0191005
0.75, 0.920755, 0.49, 0.0792448
0.75, 0.956392, 0.49, 0.043608
0.75, 0.957389, 0.49, 0.0426113
0.75, 0.934291, 0.49, 0.0657087
0.75, 0.959185, 0.49, 0.0408148
0.75, 0.965158, 0.49, 0.034842
0.75, 0.939373, 0.49, 0.0606269
0.75, 0.960575, 0.49, 0.0394249
0.75, 0.964462, 0.49, 0.0355382
0.75, 0.950828, 0.49, 0.0491722
0.75, 0.943435, 0.49, 0.0565652
0.75, 0.953154, 0.49, 0.0468463
0.75, 0.956296, 0.49, 0.0437037
0.75, 0.958709, 0.49, 0.0412914
0.75, 0.951002, 0.49, 0.0489982
0.75, 0.949369, 0.49, 0.0506312
0.75, 0.927072, 0.49, 0.0729282
0.75, 0.950652, 0.49, 0.0493483
0.75, 0.94541, 0.49, 0.0545897
0.75, 0.981204, 0.49, 0.0187964
0.75, 0.937443, 0.49, 0.0625568
0.75, 0.970791, 0.49, 0.0292095
0.75, 0.944044, 0.49, 0.0559556
0.75, 0.939286, 0.49, 0.0607142
0.75, 0.934892, 0.49, 0.0651085
0.75, 0.967427, 0.49, 0.0325731
0.75, 0.943827, 0.49, 0.0561731
0.75, 0.929992, 0.49, 0.0700084
0.75, 0.956216, 0.49, 0.0437841
0.75, 0.9441, 0.49, 0.0559004
0.75, 0.969969, 0.49, 0.0300313
0.75, 0.925979, 0.49, 0.0740208
