# B5 Focused Dynamic Strategy Switching Simulation Results
# Schedule file: schedule_b5_honest_selfish_2500.txt
# Gamma (connectivity) range: 0.8 - 1.0 in 0.05 increments
# Hash rate range: 0.15 - 0.3 (15% - 30%) in 0.01 increments
Gamma, Miner0_ProfitFraction, Miner0_HashRate, Miner1_HashRate, Miner0_BlockFraction
0.8, 0.325013, 0.3, 0.7, 0.324065
0.8, 0.32307, 0.3, 0.7, 0.322235
0.8, 0.319686, 0.3, 0.7, 0.322967
0.8, 0.331412, 0.3, 0.7, 0.327389
0.8, 0.324145, 0.3, 0.7, 0.32249
0.8, 0.338122, 0.3, 0.7, 0.329447
0.85, 0.153615, 0.15, 0.85, 0.152657
0.85, 0.152373, 0.15, 0.85, 0.150271
0.85, 0.152873, 0.15, 0.85, 0.153677
0.85, 0.157215, 0.15, 0.85, 0.157552
0.85, 0.146641, 0.15, 0.85, 0.149003
0.85, 0.155838, 0.15, 0.85, 0.156598
0.85, 0.149625, 0.15, 0.85, 0.151648
0.85, 0.149387, 0.15, 0.85, 0.152585
0.85, 0.151233, 0.15, 0.85, 0.155445
0.85, 0.154889, 0.15, 0.85, 0.156019
0.85, 0.152458, 0.15, 0.85, 0.150091
0.85, 0.161451, 0.15, 0.85, 0.159001
0.85, 0.153907, 0.15, 0.85, 0.151629
0.85, 0.156395, 0.15, 0.85, 0.155866
0.85, 0.155786, 0.15, 0.85, 0.150734
0.85, 0.16052, 0.15, 0.85, 0.158307
0.85, 0.15088, 0.15, 0.85, 0.150981
0.85, 0.152712, 0.15, 0.85, 0.153499
0.85, 0.151395, 0.15, 0.85, 0.149353
0.85, 0.152946, 0.15, 0.85, 0.152442
0.85, 0.152605, 0.15, 0.85, 0.154071
0.85, 0.14864, 0.15, 0.85, 0.15094
0.85, 0.145745, 0.15, 0.85, 0.145191
0.85, 0.150205, 0.15, 0.85, 0.151997
0.85, 0.153095, 0.15, 0.85, 0.152536
0.85, 0.162225, 0.16, 0.84, 0.163334
0.85, 0.163688, 0.16, 0.84, 0.164528
0.85, 0.164437, 0.16, 0.84, 0.164255
0.85, 0.162238, 0.16, 0.84, 0.163017
0.85, 0.161474, 0.16, 0.84, 0.163127
0.85, 0.160153, 0.16, 0.84, 0.163863
0.85, 0.163618, 0.16, 0.84, 0.163573
0.85, 0.160424, 0.16, 0.84, 0.162713
0.85, 0.163478, 0.16, 0.84, 0.166118
0.85, 0.15923, 0.16, 0.84, 0.162453
0.85, 0.164697, 0.16, 0.84, 0.164229
0.85, 0.157515, 0.16, 0.84, 0.160681
0.85, 0.164945, 0.16, 0.84, 0.1636
0.85, 0.16393, 0.16, 0.84, 0.16471
0.85, 0.161369, 0.16, 0.84, 0.162443
0.85, 0.167875, 0.16, 0.84, 0.166054
0.85, 0.167691, 0.16, 0.84, 0.166694
0.85, 0.161866, 0.16, 0.84, 0.161635
0.85, 0.163777, 0.16, 0.84, 0.163431
0.85, 0.165817, 0.16, 0.84, 0.166189
0.85, 0.164773, 0.16, 0.84, 0.163042
0.85, 0.169658, 0.16, 0.84, 0.166818
0.85, 0.166341, 0.16, 0.84, 0.162293
0.85, 0.171841, 0.16, 0.84, 0.168472
0.85, 0.164418, 0.16, 0.84, 0.162114
0.85, 0.168099, 0.17, 0.83, 0.171585
0.85, 0.177163, 0.17, 0.83, 0.178263
0.85, 0.169638, 0.17, 0.83, 0.173871
0.85, 0.168534, 0.17, 0.83, 0.170848
0.85, 0.17648, 0.17, 0.83, 0.177147
0.85, 0.170573, 0.17, 0.83, 0.176136
0.85, 0.176265, 0.17, 0.83, 0.17659
0.85, 0.172928, 0.17, 0.83, 0.175412
0.85, 0.167906, 0.17, 0.83, 0.17097
0.85, 0.170002, 0.17, 0.83, 0.176781
0.85, 0.178252, 0.17, 0.83, 0.179438
0.85, 0.168136, 0.17, 0.83, 0.16917
0.85, 0.169609, 0.17, 0.83, 0.172364
0.85, 0.179761, 0.17, 0.83, 0.176173
0.85, 0.175809, 0.17, 0.83, 0.16992
0.85, 0.177716, 0.17, 0.83, 0.175346
0.85, 0.17707, 0.17, 0.83, 0.176891
0.85, 0.168483, 0.17, 0.83, 0.173908
0.85, 0.178518, 0.17, 0.83, 0.177125
0.85, 0.178568, 0.17, 0.83, 0.173516
0.85, 0.174686, 0.17, 0.83, 0.177168
0.85, 0.164915, 0.17, 0.83, 0.171066
0.85, 0.176635, 0.17, 0.83, 0.177279
0.85, 0.177093, 0.17, 0.83, 0.179146
0.85, 0.175829, 0.17, 0.83, 0.176709
0.85, 0.190675, 0.18, 0.82, 0.18624
0.85, 0.191756, 0.18, 0.82, 0.19015
0.85, 0.190844, 0.18, 0.82, 0.193184
0.85, 0.186666, 0.18, 0.82, 0.184423
0.85, 0.180971, 0.18, 0.82, 0.185005
0.85, 0.188358, 0.18, 0.82, 0.186232
0.85, 0.182871, 0.18, 0.82, 0.181397
0.85, 0.19073, 0.18, 0.82, 0.189901
0.85, 0.182689, 0.18, 0.82, 0.180194
0.85, 0.198128, 0.18, 0.82, 0.192767
0.85, 0.188859, 0.18, 0.82, 0.184717
0.85, 0.179505, 0.18, 0.82, 0.181481
0.85, 0.180487, 0.18, 0.82, 0.184311
0.85, 0.187957, 0.18, 0.82, 0.185106
0.85, 0.191578, 0.18, 0.82, 0.190466
0.85, 0.185819, 0.18, 0.82, 0.185922
0.85, 0.181598, 0.18, 0.82, 0.182807
0.85, 0.190653, 0.18, 0.82, 0.190783
0.85, 0.179017, 0.18, 0.82, 0.182741
0.85, 0.187861, 0.18, 0.82, 0.187182
0.85, 0.187663, 0.18, 0.82, 0.18558
0.85, 0.188019, 0.18, 0.82, 0.191612
0.85, 0.180493, 0.18, 0.82, 0.185952
0.85, 0.186616, 0.18, 0.82, 0.187997
0.85, 0.190843, 0.18, 0.82, 0.191462
0.85, 0.200241, 0.19, 0.81, 0.200714
0.85, 0.193742, 0.19, 0.81, 0.193322
0.85, 0.199253, 0.19, 0.81, 0.199656
0.85, 0.190744, 0.19, 0.81, 0.192381
0.85, 0.198439, 0.19, 0.81, 0.199225
