# B5 Gamma Dynamic Simulation Results
# Strategy schedule: schedules/schedule_b5_gamma_publish.txt
# Gamma schedule: schedules/gamma_schedule_volatile.txt
# Hash rate range: 0.15 - 0.3 (15% - 30%) in 0.01 increments
InitialGamma, Miner0_ProfitFraction, Miner0_HashRate, Miner1_HashRate, Miner0_BlockFraction
0.95, 0.326586, 0.27, 0.73, 0.329456
0.95, 0.318521, 0.27, 0.73, 0.327001
0.95, 0.322641, 0.27, 0.73, 0.32814
0.95, 0.316296, 0.27, 0.73, 0.322935
0.95, 0.309992, 0.27, 0.73, 0.31402
0.95, 0.331508, 0.28, 0.72, 0.337845
0.95, 0.335292, 0.28, 0.72, 0.337394
0.95, 0.327543, 0.28, 0.72, 0.335269
0.95, 0.324928, 0.28, 0.72, 0.325163
0.95, 0.338276, 0.28, 0.72, 0.341899
0.95, 0.328361, 0.28, 0.72, 0.331364
0.95, 0.331344, 0.28, 0.72, 0.338883
0.95, 0.329276, 0.28, 0.72, 0.333251
0.95, 0.338601, 0.28, 0.72, 0.343359
0.95, 0.313621, 0.28, 0.72, 0.326175
0.95, 0.334032, 0.28, 0.72, 0.338528
0.95, 0.332453, 0.28, 0.72, 0.334343
0.95, 0.330716, 0.28, 0.72, 0.33204
0.95, 0.33904, 0.28, 0.72, 0.340673
0.95, 0.329687, 0.28, 0.72, 0.334171
0.95, 0.345201, 0.28, 0.72, 0.342495
0.95, 0.335899, 0.28, 0.72, 0.340065
0.95, 0.32906, 0.28, 0.72, 0.329896
0.95, 0.335106, 0.28, 0.72, 0.338613
0.95, 0.329962, 0.28, 0.72, 0.331825
0.95, 0.3383, 0.28, 0.72, 0.338805
0.95, 0.326454, 0.28, 0.72, 0.333292
0.95, 0.329995, 0.28, 0.72, 0.33435
0.95, 0.337838, 0.28, 0.72, 0.342788
0.95, 0.324818, 0.28, 0.72, 0.332513
0.95, 0.353117, 0.29, 0.71, 0.358676
0.95, 0.352453, 0.29, 0.71, 0.353814
0.95, 0.348544, 0.29, 0.71, 0.354922
0.95, 0.358712, 0.29, 0.71, 0.355911
0.95, 0.347038, 0.29, 0.71, 0.352338
0.95, 0.354938, 0.29, 0.71, 0.348702
0.95, 0.36177, 0.29, 0.71, 0.361115
0.95, 0.348639, 0.29, 0.71, 0.350009
0.95, 0.345888, 0.29, 0.71, 0.353635
0.95, 0.354551, 0.29, 0.71, 0.352177
0.95, 0.353785, 0.29, 0.71, 0.355863
0.95, 0.345092, 0.29, 0.71, 0.351125
0.95, 0.345276, 0.29, 0.71, 0.358256
0.95, 0.349123, 0.29, 0.71, 0.347968
0.95, 0.346129, 0.29, 0.71, 0.350138
0.95, 0.353275, 0.29, 0.71, 0.353206
0.95, 0.350716, 0.29, 0.71, 0.357071
0.95, 0.345051, 0.29, 0.71, 0.351496
0.95, 0.365232, 0.29, 0.71, 0.364555
0.95, 0.339575, 0.29, 0.71, 0.353455
0.95, 0.34924, 0.29, 0.71, 0.352009
0.95, 0.339555, 0.29, 0.71, 0.348463
0.95, 0.343871, 0.29, 0.71, 0.348313
0.95, 0.339821, 0.29, 0.71, 0.344736
0.95, 0.346039, 0.29, 0.71, 0.355272
0.95, 0.351472, 0.3, 0.7, 0.357971
0.95, 0.362549, 0.3, 0.7, 0.366506
0.95, 0.364432, 0.3, 0.7, 0.369058
0.95, 0.372631, 0.3, 0.7, 0.371721
0.95, 0.364571, 0.3, 0.7, 0.3643
0.95, 0.36027, 0.3, 0.7, 0.373577
0.95, 0.361932, 0.3, 0.7, 0.366112
0.95, 0.379945, 0.3, 0.7, 0.376505
0.95, 0.362914, 0.3, 0.7, 0.36973
0.95, 0.351708, 0.3, 0.7, 0.358183
0.95, 0.360497, 0.3, 0.7, 0.366662
0.95, 0.374471, 0.3, 0.7, 0.373661
0.95, 0.359815, 0.3, 0.7, 0.367788
0.95, 0.356301, 0.3, 0.7, 0.35956
0.95, 0.357825, 0.3, 0.7, 0.366798
0.95, 0.360099, 0.3, 0.7, 0.366335
0.95, 0.369637, 0.3, 0.7, 0.36868
0.95, 0.366299, 0.3, 0.7, 0.370206
0.95, 0.36214, 0.3, 0.7, 0.364997
0.95, 0.360247, 0.3, 0.7, 0.364802
0.95, 0.359462, 0.3, 0.7, 0.365846
0.95, 0.369161, 0.3, 0.7, 0.374317
0.95, 0.37089, 0.3, 0.7, 0.375807
0.95, 0.363696, 0.3, 0.7, 0.368351
0.95, 0.35941, 0.3, 0.7, 0.365313
