# B5 Gamma Dynamic Simulation Results
# Strategy schedule: schedules/schedule_b5_pure_selfish.txt
# Gamma schedule: schedules/gamma_schedule_volatile.txt
# Hash rate range: 0.15 - 0.3 (15% - 30%) in 0.01 increments
InitialGamma, Miner0_ProfitFraction, Miner0_HashRate, Miner1_HashRate, Miner0_BlockFraction
0.95, 0.310236, 0.26, 0.74, 0.311671
0.95, 0.292828, 0.26, 0.74, 0.297552
0.95, 0.295642, 0.26, 0.74, 0.304496
0.95, 0.305199, 0.26, 0.74, 0.309326
0.95, 0.302007, 0.26, 0.74, 0.308024
0.95, 0.307776, 0.26, 0.74, 0.309772
0.95, 0.306499, 0.26, 0.74, 0.305888
0.95, 0.292748, 0.26, 0.74, 0.304108
0.95, 0.301727, 0.26, 0.74, 0.306589
0.95, 0.302829, 0.26, 0.74, 0.309768
0.95, 0.316932, 0.27, 0.73, 0.320877
0.95, 0.315761, 0.27, 0.73, 0.32839
0.95, 0.322811, 0.27, 0.73, 0.326122
0.95, 0.316133, 0.27, 0.73, 0.317786
0.95, 0.313776, 0.27, 0.73, 0.323539
0.95, 0.311435, 0.27, 0.73, 0.31882
0.95, 0.318679, 0.27, 0.73, 0.324053
0.95, 0.327906, 0.27, 0.73, 0.329664
0.95, 0.316105, 0.27, 0.73, 0.323632
0.95, 0.3136, 0.27, 0.73, 0.324008
0.95, 0.314691, 0.27, 0.73, 0.317562
0.95, 0.313575, 0.27, 0.73, 0.313129
0.95, 0.323928, 0.27, 0.73, 0.325489
0.95, 0.317484, 0.27, 0.73, 0.319327
0.95, 0.306533, 0.27, 0.73, 0.316068
0.95, 0.31615, 0.27, 0.73, 0.317792
0.95, 0.317187, 0.27, 0.73, 0.322316
0.95, 0.317671, 0.27, 0.73, 0.324534
0.95, 0.32706, 0.27, 0.73, 0.323086
0.95, 0.316398, 0.27, 0.73, 0.322273
0.95, 0.314931, 0.27, 0.73, 0.318906
0.95, 0.330847, 0.27, 0.73, 0.322874
0.95, 0.313163, 0.27, 0.73, 0.320628
0.95, 0.308316, 0.27, 0.73, 0.308692
0.95, 0.322013, 0.27, 0.73, 0.325643
0.95, 0.333606, 0.28, 0.72, 0.340114
0.95, 0.331279, 0.28, 0.72, 0.33482
0.95, 0.338148, 0.28, 0.72, 0.334867
0.95, 0.326883, 0.28, 0.72, 0.335638
0.95, 0.334085, 0.28, 0.72, 0.33646
0.95, 0.33238, 0.28, 0.72, 0.334625
0.95, 0.331512, 0.28, 0.72, 0.338641
0.95, 0.325855, 0.28, 0.72, 0.331896
0.95, 0.329971, 0.28, 0.72, 0.331294
0.95, 0.331489, 0.28, 0.72, 0.334412
0.95, 0.33433, 0.28, 0.72, 0.338874
0.95, 0.323623, 0.28, 0.72, 0.328611
0.95, 0.325653, 0.28, 0.72, 0.333022
0.95, 0.320113, 0.28, 0.72, 0.33644
0.95, 0.319505, 0.28, 0.72, 0.327907
0.95, 0.327834, 0.28, 0.72, 0.332667
0.95, 0.332108, 0.28, 0.72, 0.336921
0.95, 0.322824, 0.28, 0.72, 0.326049
0.95, 0.338678, 0.28, 0.72, 0.33881
0.95, 0.325113, 0.28, 0.72, 0.33064
0.95, 0.330745, 0.28, 0.72, 0.329965
0.95, 0.335027, 0.28, 0.72, 0.334165
0.95, 0.330093, 0.28, 0.72, 0.335355
0.95, 0.338481, 0.28, 0.72, 0.338073
0.95, 0.340294, 0.28, 0.72, 0.339361
0.95, 0.355389, 0.29, 0.71, 0.356955
0.95, 0.35135, 0.29, 0.71, 0.35513
0.95, 0.356269, 0.29, 0.71, 0.357188
0.95, 0.355245, 0.29, 0.71, 0.350263
0.95, 0.342653, 0.29, 0.71, 0.347206
0.95, 0.348497, 0.29, 0.71, 0.355769
0.95, 0.35267, 0.29, 0.71, 0.352316
0.95, 0.355049, 0.29, 0.71, 0.354541
0.95, 0.335568, 0.29, 0.71, 0.347397
0.95, 0.341298, 0.29, 0.71, 0.346175
0.95, 0.354909, 0.29, 0.71, 0.351686
0.95, 0.346507, 0.29, 0.71, 0.349708
0.95, 0.355619, 0.29, 0.71, 0.35873
0.95, 0.344654, 0.29, 0.71, 0.34554
0.95, 0.344008, 0.29, 0.71, 0.344305
0.95, 0.341437, 0.29, 0.71, 0.350521
0.95, 0.348974, 0.29, 0.71, 0.355127
0.95, 0.347841, 0.29, 0.71, 0.351377
0.95, 0.341388, 0.29, 0.71, 0.348674
0.95, 0.34115, 0.29, 0.71, 0.347339
0.95, 0.350463, 0.29, 0.71, 0.354448
0.95, 0.339774, 0.29, 0.71, 0.346193
0.95, 0.34955, 0.29, 0.71, 0.354104
0.95, 0.342956, 0.29, 0.71, 0.346991
0.95, 0.349886, 0.29, 0.71, 0.354654
0.95, 0.35928, 0.3, 0.7, 0.365692
0.95, 0.359046, 0.3, 0.7, 0.362637
0.95, 0.37038, 0.3, 0.7, 0.373931
0.95, 0.359035, 0.3, 0.7, 0.362184
0.95, 0.372352, 0.3, 0.7, 0.375
0.95, 0.369361, 0.3, 0.7, 0.368441
0.95, 0.356881, 0.3, 0.7, 0.366819
0.95, 0.367814, 0.3, 0.7, 0.373583
0.95, 0.361442, 0.3, 0.7, 0.364309
0.95, 0.367624, 0.3, 0.7, 0.367399
0.95, 0.361553, 0.3, 0.7, 0.363814
0.95, 0.365799, 0.3, 0.7, 0.369417
0.95, 0.361261, 0.3, 0.7, 0.362493
0.95, 0.370316, 0.3, 0.7, 0.37831
0.95, 0.367184, 0.3, 0.7, 0.368484
0.95, 0.360708, 0.3, 0.7, 0.367409
0.95, 0.371882, 0.3, 0.7, 0.378071
