# B5 Gamma Dynamic Simulation Results
# Strategy schedule: schedules/schedule_b5_gamma_adaptive_gap.txt
# Gamma schedule: schedules/gamma_schedule_volatile.txt
# Hash rate range: 0.15 - 0.3 (15% - 30%) in 0.01 increments
InitialGamma, Miner0_ProfitFraction, Miner0_HashRate, Miner1_HashRate, Miner0_BlockFraction
0.95, 0.165075, 0.16, 0.84, 0.169785
0.95, 0.167311, 0.16, 0.84, 0.168986
0.95, 0.169031, 0.16, 0.84, 0.168492
0.95, 0.164258, 0.16, 0.84, 0.168123
0.95, 0.175971, 0.16, 0.84, 0.170225
0.95, 0.174545, 0.16, 0.84, 0.170978
0.95, 0.181195, 0.17, 0.83, 0.181761
0.95, 0.18336, 0.17, 0.83, 0.181751
0.95, 0.178285, 0.17, 0.83, 0.181466
0.95, 0.185769, 0.17, 0.83, 0.18704
0.95, 0.185527, 0.17, 0.83, 0.195
0.95, 0.179303, 0.17, 0.83, 0.184614
0.95, 0.185656, 0.17, 0.83, 0.187773
0.95, 0.183712, 0.17, 0.83, 0.183138
0.95, 0.174915, 0.17, 0.83, 0.179614
0.95, 0.180194, 0.17, 0.83, 0.183532
0.95, 0.188694, 0.17, 0.83, 0.188272
0.95, 0.182826, 0.17, 0.83, 0.188272
0.95, 0.180559, 0.17, 0.83, 0.182319
0.95, 0.180363, 0.17, 0.83, 0.17949
0.95, 0.187966, 0.17, 0.83, 0.184591
0.95, 0.180435, 0.17, 0.83, 0.182198
0.95, 0.190587, 0.17, 0.83, 0.19154
0.95, 0.189489, 0.17, 0.83, 0.189045
0.95, 0.17875, 0.17, 0.83, 0.180178
0.95, 0.183111, 0.17, 0.83, 0.185331
0.95, 0.172638, 0.17, 0.83, 0.180545
0.95, 0.175603, 0.17, 0.83, 0.179695
0.95, 0.182884, 0.17, 0.83, 0.186044
0.95, 0.176053, 0.17, 0.83, 0.180042
0.95, 0.180685, 0.17, 0.83, 0.180998
0.95, 0.191468, 0.18, 0.82, 0.198365
0.95, 0.193411, 0.18, 0.82, 0.198183
0.95, 0.200909, 0.18, 0.82, 0.202788
0.95, 0.196265, 0.18, 0.82, 0.204791
0.95, 0.197001, 0.18, 0.82, 0.192707
0.95, 0.200206, 0.18, 0.82, 0.199579
0.95, 0.20146, 0.18, 0.82, 0.200982
0.95, 0.200876, 0.18, 0.82, 0.197083
0.95, 0.197454, 0.18, 0.82, 0.197583
0.95, 0.205048, 0.18, 0.82, 0.203787
0.95, 0.196074, 0.18, 0.82, 0.19807
0.95, 0.195759, 0.18, 0.82, 0.201104
0.95, 0.191203, 0.18, 0.82, 0.199244
0.95, 0.197006, 0.18, 0.82, 0.199779
0.95, 0.191335, 0.18, 0.82, 0.195584
0.95, 0.190833, 0.18, 0.82, 0.196272
0.95, 0.193402, 0.18, 0.82, 0.19678
0.95, 0.190779, 0.18, 0.82, 0.192197
0.95, 0.190947, 0.18, 0.82, 0.194096
0.95, 0.194735, 0.18, 0.82, 0.196447
0.95, 0.199444, 0.18, 0.82, 0.202268
0.95, 0.19917, 0.18, 0.82, 0.198082
0.95, 0.197489, 0.18, 0.82, 0.204577
0.95, 0.198851, 0.18, 0.82, 0.199102
0.95, 0.192037, 0.18, 0.82, 0.198102
0.95, 0.208924, 0.19, 0.81, 0.212817
0.95, 0.205428, 0.19, 0.81, 0.207256
0.95, 0.201326, 0.19, 0.81, 0.204986
0.95, 0.205692, 0.19, 0.81, 0.211724
