# B5 Gamma Dynamic Simulation Results
# Strategy schedule: schedules/schedule_b5_gamma_rational.txt
# Gamma schedule: schedules/gamma_schedule_volatile.txt
# Hash rate range: 0.15 - 0.3 (15% - 30%) in 0.01 increments
InitialGamma, Miner0_ProfitFraction, Miner0_HashRate, Miner1_HashRate, Miner0_BlockFraction
0.95, 0.342044, 0.28, 0.72, 0.345638
0.95, 0.325227, 0.28, 0.72, 0.336961
0.95, 0.33064, 0.28, 0.72, 0.339186
0.95, 0.32726, 0.28, 0.72, 0.332777
0.95, 0.333053, 0.28, 0.72, 0.335006
0.95, 0.329567, 0.28, 0.72, 0.331802
0.95, 0.334781, 0.28, 0.72, 0.339933
0.95, 0.329203, 0.28, 0.72, 0.336246
0.95, 0.330105, 0.28, 0.72, 0.337053
0.95, 0.334077, 0.28, 0.72, 0.33468
0.95, 0.334005, 0.28, 0.72, 0.339688
0.95, 0.319659, 0.28, 0.72, 0.323086
0.95, 0.337864, 0.28, 0.72, 0.336639
0.95, 0.324289, 0.28, 0.72, 0.3319
0.95, 0.331462, 0.28, 0.72, 0.336218
0.95, 0.336452, 0.28, 0.72, 0.342107
0.95, 0.341957, 0.28, 0.72, 0.341917
0.95, 0.331009, 0.28, 0.72, 0.334961
0.95, 0.328626, 0.28, 0.72, 0.330048
0.95, 0.343859, 0.28, 0.72, 0.342617
0.95, 0.321427, 0.28, 0.72, 0.326389
0.95, 0.346092, 0.28, 0.72, 0.344051
0.95, 0.342626, 0.29, 0.71, 0.350824
0.95, 0.345404, 0.29, 0.71, 0.354373
0.95, 0.341622, 0.29, 0.71, 0.348465
0.95, 0.358682, 0.29, 0.71, 0.358175
0.95, 0.346902, 0.29, 0.71, 0.350179
0.95, 0.359168, 0.29, 0.71, 0.360377
0.95, 0.350596, 0.29, 0.71, 0.348399
0.95, 0.350058, 0.29, 0.71, 0.353327
0.95, 0.359216, 0.29, 0.71, 0.365478
0.95, 0.338582, 0.29, 0.71, 0.345677
0.95, 0.342281, 0.29, 0.71, 0.349215
0.95, 0.344407, 0.29, 0.71, 0.343825
0.95, 0.350167, 0.29, 0.71, 0.351434
0.95, 0.354478, 0.29, 0.71, 0.353584
0.95, 0.335613, 0.29, 0.71, 0.339326
0.95, 0.3442, 0.29, 0.71, 0.353282
0.95, 0.351885, 0.29, 0.71, 0.353527
0.95, 0.34661, 0.29, 0.71, 0.354547
0.95, 0.344521, 0.29, 0.71, 0.34634
0.95, 0.339101, 0.29, 0.71, 0.350897
0.95, 0.345, 0.29, 0.71, 0.345252
0.95, 0.343383, 0.29, 0.71, 0.348066
0.95, 0.35716, 0.29, 0.71, 0.358047
0.95, 0.344339, 0.29, 0.71, 0.354626
0.95, 0.347949, 0.29, 0.71, 0.350812
0.95, 0.358912, 0.3, 0.7, 0.368025
0.95, 0.369919, 0.3, 0.7, 0.367743
0.95, 0.365037, 0.3, 0.7, 0.368602
0.95, 0.363621, 0.3, 0.7, 0.36727
0.95, 0.366165, 0.3, 0.7, 0.368762
0.95, 0.373938, 0.3, 0.7, 0.374897
0.95, 0.366749, 0.3, 0.7, 0.369777
0.95, 0.364848, 0.3, 0.7, 0.369953
0.95, 0.36319, 0.3, 0.7, 0.367355
0.95, 0.359393, 0.3, 0.7, 0.365537
0.95, 0.366168, 0.3, 0.7, 0.36963
0.95, 0.36901, 0.3, 0.7, 0.371124
0.95, 0.368819, 0.3, 0.7, 0.372168
0.95, 0.372136, 0.3, 0.7, 0.37766
0.95, 0.369633, 0.3, 0.7, 0.374568
0.95, 0.366307, 0.3, 0.7, 0.373356
0.95, 0.36492, 0.3, 0.7, 0.367089
0.95, 0.364427, 0.3, 0.7, 0.369392
0.95, 0.358883, 0.3, 0.7, 0.369834
0.95, 0.380436, 0.3, 0.7, 0.38084
0.95, 0.362118, 0.3, 0.7, 0.369702
0.95, 0.360724, 0.3, 0.7, 0.366273
0.95, 0.354423, 0.3, 0.7, 0.363995
0.95, 0.37247, 0.3, 0.7, 0.375008
0.95, 0.363129, 0.3, 0.7, 0.359588
