# B5 Gamma Dynamic Simulation Results
# Strategy schedule: schedules/schedule_b5_gamma_adaptive_lead_fork.txt
# Gamma schedule: schedules/gamma_schedule_volatile.txt
# Hash rate range: 0.15 - 0.3 (15% - 30%) in 0.01 increments
InitialGamma, Miner0_ProfitFraction, Miner0_HashRate, Miner1_HashRate, Miner0_BlockFraction
0.95, 0.275451, 0.24, 0.76, 0.275558
0.95, 0.27474, 0.24, 0.76, 0.278378
0.95, 0.276805, 0.24, 0.76, 0.280387
0.95, 0.277974, 0.24, 0.76, 0.282764
0.95, 0.276826, 0.24, 0.76, 0.278834
0.95, 0.274422, 0.24, 0.76, 0.28072
0.95, 0.266479, 0.24, 0.76, 0.274837
0.95, 0.295791, 0.25, 0.75, 0.296573
0.95, 0.289718, 0.25, 0.75, 0.296378
0.95, 0.289183, 0.25, 0.75, 0.295986
0.95, 0.286326, 0.25, 0.75, 0.285256
0.95, 0.287408, 0.25, 0.75, 0.292192
0.95, 0.282856, 0.25, 0.75, 0.292733
0.95, 0.288689, 0.25, 0.75, 0.293887
0.95, 0.290906, 0.25, 0.75, 0.289052
0.95, 0.291214, 0.25, 0.75, 0.293877
0.95, 0.286451, 0.25, 0.75, 0.29678
0.95, 0.288002, 0.25, 0.75, 0.290295
0.95, 0.296357, 0.25, 0.75, 0.294822
0.95, 0.285659, 0.25, 0.75, 0.293393
0.95, 0.293551, 0.25, 0.75, 0.29397
0.95, 0.280649, 0.25, 0.75, 0.288712
0.95, 0.288889, 0.25, 0.75, 0.296077
0.95, 0.280707, 0.25, 0.75, 0.28648
0.95, 0.294703, 0.25, 0.75, 0.293963
0.95, 0.298968, 0.25, 0.75, 0.298773
0.95, 0.299091, 0.25, 0.75, 0.300893
0.95, 0.287512, 0.25, 0.75, 0.28743
0.95, 0.282253, 0.25, 0.75, 0.286697
0.95, 0.29102, 0.25, 0.75, 0.295207
0.95, 0.288154, 0.25, 0.75, 0.298065
0.95, 0.279929, 0.25, 0.75, 0.28704
