# B5 Gamma Dynamic Simulation Results
# Strategy schedule: schedules/schedule_b5_pure_selfish_gamma.txt
# Gamma schedule: schedules/gamma_schedule_rapid.txt
# Hash rate range: 0.15 - 0.3 (15% - 30%) in 0.01 increments
InitialGamma, Miner0_ProfitFraction, Miner0_HashRate, Miner1_HashRate, Miner0_BlockFraction
0.95, 0.291648, 0.25, 0.75, 0.292745
0.95, 0.30375, 0.26, 0.74, 0.307933
0.95, 0.301644, 0.26, 0.74, 0.302679
0.95, 0.302846, 0.26, 0.74, 0.30454
0.95, 0.307697, 0.26, 0.74, 0.309213
0.95, 0.298377, 0.26, 0.74, 0.30333
0.95, 0.30143, 0.26, 0.74, 0.306498
0.95, 0.294661, 0.26, 0.74, 0.305943
0.95, 0.304848, 0.26, 0.74, 0.309957
0.95, 0.299464, 0.26, 0.74, 0.308398
0.95, 0.304762, 0.26, 0.74, 0.31144
0.95, 0.304249, 0.26, 0.74, 0.309452
0.95, 0.313294, 0.26, 0.74, 0.313887
0.95, 0.307659, 0.26, 0.74, 0.309008
0.95, 0.29361, 0.26, 0.74, 0.299858
0.95, 0.301898, 0.26, 0.74, 0.299963
0.95, 0.301844, 0.26, 0.74, 0.30543
0.95, 0.294316, 0.26, 0.74, 0.294198
0.95, 0.304999, 0.26, 0.74, 0.307108
0.95, 0.296619, 0.26, 0.74, 0.306492
0.95, 0.294388, 0.26, 0.74, 0.297688
0.95, 0.301819, 0.26, 0.74, 0.303164
0.95, 0.305747, 0.26, 0.74, 0.301187
0.95, 0.307708, 0.26, 0.74, 0.305338
0.95, 0.304728, 0.26, 0.74, 0.309196
0.95, 0.297783, 0.26, 0.74, 0.306073
0.95, 0.317501, 0.27, 0.73, 0.324289
0.95, 0.325928, 0.27, 0.73, 0.322734
0.95, 0.319342, 0.27, 0.73, 0.321064
0.95, 0.315517, 0.27, 0.73, 0.319123
0.95, 0.3213, 0.27, 0.73, 0.322065
0.95, 0.328164, 0.27, 0.73, 0.328677
0.95, 0.314627, 0.27, 0.73, 0.322358
0.95, 0.308612, 0.27, 0.73, 0.317167
0.95, 0.321096, 0.27, 0.73, 0.323923
0.95, 0.314596, 0.27, 0.73, 0.324301
0.95, 0.321737, 0.27, 0.73, 0.32071
0.95, 0.317929, 0.27, 0.73, 0.325159
0.95, 0.317691, 0.27, 0.73, 0.32004
0.95, 0.313546, 0.27, 0.73, 0.318199
0.95, 0.320454, 0.27, 0.73, 0.322812
0.95, 0.313481, 0.27, 0.73, 0.321643
0.95, 0.31515, 0.27, 0.73, 0.321298
0.95, 0.307169, 0.27, 0.73, 0.313472
0.95, 0.316853, 0.27, 0.73, 0.319338
0.95, 0.323079, 0.27, 0.73, 0.324235
0.95, 0.307181, 0.27, 0.73, 0.312684
0.95, 0.304116, 0.27, 0.73, 0.311366
0.95, 0.313818, 0.27, 0.73, 0.32144
0.95, 0.324497, 0.27, 0.73, 0.321444
0.95, 0.323416, 0.27, 0.73, 0.322808
0.95, 0.326438, 0.28, 0.72, 0.331767
0.95, 0.339903, 0.28, 0.72, 0.335713
0.95, 0.325799, 0.28, 0.72, 0.333752
0.95, 0.336126, 0.28, 0.72, 0.335551
0.95, 0.331175, 0.28, 0.72, 0.33547
0.95, 0.33177, 0.28, 0.72, 0.335561
0.95, 0.339009, 0.28, 0.72, 0.340695
0.95, 0.320278, 0.28, 0.72, 0.33031
0.95, 0.328991, 0.28, 0.72, 0.338603
0.95, 0.329713, 0.28, 0.72, 0.336921
0.95, 0.338953, 0.28, 0.72, 0.340964
0.95, 0.331842, 0.28, 0.72, 0.337245
0.95, 0.333212, 0.28, 0.72, 0.334345
0.95, 0.32877, 0.28, 0.72, 0.337473
0.95, 0.339417, 0.28, 0.72, 0.337121
0.95, 0.332816, 0.28, 0.72, 0.336517
0.95, 0.330509, 0.28, 0.72, 0.336652
0.95, 0.326838, 0.28, 0.72, 0.335151
0.95, 0.32631, 0.28, 0.72, 0.333167
0.95, 0.328128, 0.28, 0.72, 0.330522
