# B5 Gamma Dynamic Simulation Results
# Strategy schedule: schedules/schedule_b5_gamma_reverse_aggressive.txt
# Gamma schedule: schedules/gamma_schedule_volatile.txt
# Hash rate range: 0.15 - 0.3 (15% - 30%) in 0.01 increments
InitialGamma, Miner0_ProfitFraction, Miner0_HashRate, Miner1_HashRate, Miner0_BlockFraction
0.95, 0.282378, 0.24, 0.76, 0.284536
0.95, 0.266382, 0.24, 0.76, 0.271568
0.95, 0.271258, 0.24, 0.76, 0.278775
0.95, 0.275258, 0.24, 0.76, 0.278504
0.95, 0.28785, 0.24, 0.76, 0.282421
0.95, 0.284329, 0.24, 0.76, 0.283823
0.95, 0.277494, 0.24, 0.76, 0.279555
0.95, 0.281162, 0.24, 0.76, 0.285531
0.95, 0.275704, 0.24, 0.76, 0.283227
0.95, 0.282976, 0.24, 0.76, 0.280277
0.95, 0.275032, 0.24, 0.76, 0.280466
0.95, 0.286047, 0.24, 0.76, 0.2865
0.95, 0.297522, 0.25, 0.75, 0.298687
0.95, 0.291852, 0.25, 0.75, 0.295998
0.95, 0.279886, 0.25, 0.75, 0.290607
0.95, 0.294182, 0.25, 0.75, 0.298197
0.95, 0.296463, 0.25, 0.75, 0.297098
0.95, 0.288213, 0.25, 0.75, 0.288567
0.95, 0.30092, 0.25, 0.75, 0.300859
0.95, 0.291971, 0.25, 0.75, 0.29312
0.95, 0.283387, 0.25, 0.75, 0.292382
0.95, 0.290289, 0.25, 0.75, 0.2886
0.95, 0.288196, 0.25, 0.75, 0.288142
0.95, 0.289898, 0.25, 0.75, 0.292403
0.95, 0.298037, 0.25, 0.75, 0.293724
0.95, 0.291646, 0.25, 0.75, 0.292488
0.95, 0.293779, 0.25, 0.75, 0.297109
0.95, 0.294577, 0.25, 0.75, 0.292908
0.95, 0.283128, 0.25, 0.75, 0.289609
0.95, 0.287315, 0.25, 0.75, 0.29022
0.95, 0.28881, 0.25, 0.75, 0.288646
0.95, 0.288571, 0.25, 0.75, 0.28806
0.95, 0.296807, 0.25, 0.75, 0.291832
0.95, 0.285154, 0.25, 0.75, 0.292271
0.95, 0.295567, 0.25, 0.75, 0.297407
0.95, 0.294042, 0.25, 0.75, 0.298378
0.95, 0.279836, 0.25, 0.75, 0.282926
0.95, 0.303688, 0.26, 0.74, 0.310826
0.95, 0.301578, 0.26, 0.74, 0.305059
0.95, 0.308521, 0.26, 0.74, 0.310867
0.95, 0.298864, 0.26, 0.74, 0.304324
0.95, 0.314603, 0.26, 0.74, 0.313585
0.95, 0.301103, 0.26, 0.74, 0.304308
0.95, 0.304869, 0.26, 0.74, 0.307965
0.95, 0.309143, 0.26, 0.74, 0.309467
0.95, 0.29617, 0.26, 0.74, 0.304647
0.95, 0.30388, 0.26, 0.74, 0.309322
0.95, 0.308572, 0.26, 0.74, 0.31491
0.95, 0.302603, 0.26, 0.74, 0.31106
0.95, 0.308134, 0.26, 0.74, 0.311269
0.95, 0.306414, 0.26, 0.74, 0.31019
0.95, 0.302456, 0.26, 0.74, 0.311114
0.95, 0.315916, 0.26, 0.74, 0.310722
0.95, 0.299673, 0.26, 0.74, 0.301633
0.95, 0.29972, 0.26, 0.74, 0.301138
0.95, 0.298049, 0.26, 0.74, 0.301258
0.95, 0.29993, 0.26, 0.74, 0.302366
0.95, 0.302351, 0.26, 0.74, 0.307289
0.95, 0.299194, 0.26, 0.74, 0.307188
0.95, 0.302128, 0.26, 0.74, 0.302527
0.95, 0.301839, 0.26, 0.74, 0.302999
0.95, 0.300664, 0.26, 0.74, 0.301324
0.95, 0.321613, 0.27, 0.73, 0.333605
0.95, 0.310843, 0.27, 0.73, 0.317704
0.95, 0.315919, 0.27, 0.73, 0.315414
0.95, 0.328179, 0.27, 0.73, 0.327219
0.95, 0.305919, 0.27, 0.73, 0.313023
0.95, 0.31598, 0.27, 0.73, 0.322873
0.95, 0.323724, 0.27, 0.73, 0.324838
