Gamma, Selfish Profit 1, Rational Profit 2,  Individual Miner Hash Rate, Honest Profit
0.25, 0, 0.0085671, 0.248695, 0.015, 0.742738
0.25, 0, 0.00806143, 0.246947, 0.015, 0.744992
0.25, 0, 0.00544186, 0.248803, 0.015, 0.745755
0.25, 0, 0.0081253, 0.251978, 0.015, 0.739897
0.25, 0, 0.00631864, 0.243873, 0.015, 0.749809
0.25, 0, 0.00547876, 0.239693, 0.015, 0.754828
0.25, 0, 0.00867285, 0.250322, 0.015, 0.741006
0.25, 0, 0.00677963, 0.240404, 0.015, 0.752816
0.25, 0, 0.00713481, 0.24695, 0.015, 0.745915
0.25, 0, 0.00704066, 0.251725, 0.015, 0.741234
0.25, 0, 0.00730831, 0.237533, 0.015, 0.755159
0.25, 0, 0.00623136, 0.253293, 0.015, 0.740476
0.25, 0, 0.005124, 0.254335, 0.015, 0.740541
0.25, 0, 0.00675921, 0.248333, 0.015, 0.744908
0.25, 0, 0.00755192, 0.257893, 0.015, 0.734555
0.25, 0, 0.00829097, 0.256181, 0.015, 0.735528
0.25, 0, 0.00802055, 0.247156, 0.015, 0.744823
0.25, 0, 0.00625266, 0.255031, 0.015, 0.738716
0.25, 0, 0.00639745, 0.249441, 0.015, 0.744161
0.25, 0, 0.00695029, 0.254834, 0.015, 0.738215
0.25, 0, 0.00682696, 0.250601, 0.015, 0.742572
0.25, 0, 0.00715089, 0.242399, 0.015, 0.75045
0.25, 0, 0.00640955, 0.248061, 0.015, 0.745529
0.25, 0, 0.00649352, 0.248162, 0.015, 0.745345
0.25, 0, 0.00828052, 0.249977, 0.015, 0.741742
0.25, 0, 0.00813647, 0.248156, 0.015, 0.743708
0.25, 0, 0.00388242, 0.246005, 0.015, 0.750112
0.25, 0, 0.00635321, 0.256846, 0.015, 0.736801
0.25, 0, 0.00547323, 0.262187, 0.015, 0.73234
0.25, 0, 0.00621986, 0.248799, 0.015, 0.744981
0.25, 0, 0.00729139, 0.235722, 0.015, 0.756987
0.25, 0, 0.00804235, 0.251262, 0.015, 0.740696
0.25, 0, 0.00709091, 0.251307, 0.015, 0.741602
0.25, 0, 0.00700003, 0.243688, 0.015, 0.749312
0.25, 0, 0.00610127, 0.264002, 0.015, 0.729896
0.25, 0, 0.00514715, 0.254839, 0.015, 0.740014
0.25, 0, 0.00549925, 0.252592, 0.015, 0.741909
0.25, 0, 0.00917891, 0.254164, 0.015, 0.736657
0.25, 0, 0.00727008, 0.245052, 0.015, 0.747678
0.25, 0, 0.00777917, 0.246184, 0.015, 0.746036
0.25, 0, 0.00667301, 0.251417, 0.015, 0.74191
0.25, 0, 0.00592694, 0.247611, 0.015, 0.746462
0.25, 0, 0.00675339, 0.258562, 0.015, 0.734684
0.25, 0, 0.00489615, 0.251269, 0.015, 0.743835
0.25, 0, 0.00646697, 0.244215, 0.015, 0.749318
0.25, 0, 0.00742427, 0.248784, 0.015, 0.743791
0.25, 0, 0.00541912, 0.233234, 0.015, 0.761347
0.25, 0, 0.00706729, 0.25619, 0.015, 0.736743
0.25, 0, 0.00953833, 0.251261, 0.015, 0.7392
0.25, 0, 0.00747451, 0.254086, 0.015, 0.73844
0.25, 0, 0.0095551, 0.245795, 0.015, 0.74465
0.25, 0, 0.00520875, 0.251535, 0.015, 0.743256
0.25, 0, 0.00725546, 0.242853, 0.015, 0.749891
0.25, 0, 0.00585114, 0.252867, 0.015, 0.741282
0.25, 0, 0.00686969, 0.237949, 0.015, 0.755181
0.25, 0, 0.00589481, 0.251259, 0.015, 0.742846
0.25, 0, 0.00559792, 0.248647, 0.015, 0.745755
0.25, 0, 0.00801545, 0.25628, 0.015, 0.735705
0.25, 0, 0.00765028, 0.248541, 0.015, 0.743809
0.25, 0, 0.00660781, 0.248686, 0.015, 0.744706
0.25, 0, 0.00770231, 0.24589, 0.015, 0.746407
0.25, 0, 0.00927011, 0.245731, 0.015, 0.744999
0.25, 0, 0.00490452, 0.241825, 0.015, 0.753271
0.25, 0, 0.00612321, 0.246946, 0.015, 0.746931
0.25, 0, 0.00776869, 0.254353, 0.015, 0.737878
0.25, 0, 0.00616326, 0.253944, 0.015, 0.739893
0.25, 0, 0.00653067, 0.247619, 0.015, 0.745851
0.25, 0, 0.00576308, 0.257586, 0.015, 0.736651
0.25, 0, 0.00924196, 0.245343, 0.015, 0.745415
0.25, 0, 0.00675983, 0.249253, 0.015, 0.743988
0.25, 0, 0.00696747, 0.251766, 0.015, 0.741266
0.25, 0, 0.0049898, 0.24866, 0.015, 0.74635
0.25, 0, 0.00691494, 0.251726, 0.015, 0.741359
0.25, 0, 0.00927521, 0.246173, 0.015, 0.744552
0.25, 0, 0.006144, 0.243945, 0.015, 0.749911
0.25, 0, 0.00856103, 0.254757, 0.015, 0.736682
0.25, 0, 0.0070187, 0.246416, 0.015, 0.746566
0.25, 0, 0.00655493, 0.252826, 0.015, 0.740619
0.25, 0, 0.00895292, 0.249037, 0.02, 0.74201
