Gamma, Selfish Profit 1, Rational Profit 2,  Individual Miner Hash Rate, Honest Profit
0.25, 0, 0.00815788, 0.254327, 0.015, 0.737515
0.25, 0, 0.0070694, 0.252702, 0.015, 0.740228
0.25, 0, 0.00586229, 0.243558, 0.015, 0.75058
0.25, 0, 0.0052525, 0.244275, 0.015, 0.750473
0.25, 0, 0.00704527, 0.238813, 0.015, 0.754142
0.25, 0, 0.00741637, 0.249116, 0.015, 0.743467
0.25, 0, 0.00563112, 0.255874, 0.015, 0.738495
0.25, 0, 0.00731162, 0.246861, 0.015, 0.745827
0.25, 0, 0.00744254, 0.247322, 0.015, 0.745235
0.25, 0, 0.00762856, 0.240538, 0.015, 0.751833
0.25, 0, 0.00619616, 0.25586, 0.015, 0.737944
0.25, 0, 0.00820318, 0.247019, 0.015, 0.744778
0.25, 0, 0.00721344, 0.244298, 0.015, 0.748489
0.25, 0, 0.00677685, 0.257616, 0.015, 0.735607
0.25, 0, 0.00570848, 0.244676, 0.015, 0.749616
0.25, 0, 0.00836297, 0.24291, 0.015, 0.748727
0.25, 0, 0.00621791, 0.240471, 0.015, 0.753311
0.25, 0, 0.00826648, 0.238156, 0.015, 0.753577
0.25, 0, 0.00698604, 0.251975, 0.015, 0.741039
0.25, 0, 0.00678477, 0.242539, 0.015, 0.750677
0.25, 0, 0.00545992, 0.25559, 0.015, 0.73895
0.25, 0, 0.00634657, 0.246477, 0.015, 0.747176
0.25, 0, 0.00628101, 0.252533, 0.015, 0.741186
0.25, 0, 0.0100056, 0.24007, 0.015, 0.749925
0.25, 0, 0.00576881, 0.260692, 0.015, 0.733539
0.25, 0, 0.00667404, 0.253066, 0.015, 0.74026
0.25, 0, 0.00649509, 0.248618, 0.015, 0.744887
0.25, 0, 0.00546353, 0.245898, 0.015, 0.748638
0.25, 0, 0.00823542, 0.250866, 0.015, 0.740899
0.25, 0, 0.00735422, 0.25128, 0.015, 0.741366
0.25, 0, 0.00692613, 0.256377, 0.015, 0.736696
0.25, 0, 0.0093522, 0.249403, 0.015, 0.741244
0.25, 0, 0.00557157, 0.250886, 0.015, 0.743543
0.25, 0, 0.00835198, 0.247925, 0.015, 0.743723
0.25, 0, 0.00660328, 0.251997, 0.015, 0.7414
0.25, 0, 0.00532876, 0.245382, 0.015, 0.749289
0.25, 0, 0.00726735, 0.240106, 0.015, 0.752627
0.25, 0, 0.00712629, 0.242072, 0.015, 0.750802
0.25, 0, 0.00755634, 0.243459, 0.015, 0.748985
0.25, 0, 0.00652204, 0.24615, 0.015, 0.747328
0.25, 0, 0.00870595, 0.251106, 0.015, 0.740188
0.25, 0, 0.00788323, 0.249391, 0.015, 0.742726
0.25, 0, 0.00714832, 0.244088, 0.015, 0.748764
0.25, 0, 0.00685572, 0.250448, 0.015, 0.742696
0.25, 0, 0.00752753, 0.252144, 0.015, 0.740328
0.25, 0, 0.00838914, 0.242754, 0.015, 0.748856
0.25, 0, 0.00602115, 0.244654, 0.015, 0.749325
0.25, 0, 0.00624906, 0.25234, 0.015, 0.741411
0.25, 0, 0.00612482, 0.242886, 0.015, 0.75099
0.25, 0, 0.00718054, 0.256654, 0.015, 0.736165
0.25, 0, 0.00640728, 0.245931, 0.015, 0.747662
0.25, 0, 0.00659023, 0.253181, 0.015, 0.740228
0.25, 0, 0.00440159, 0.239797, 0.015, 0.755802
0.25, 0, 0.00663762, 0.240256, 0.015, 0.753107
0.25, 0, 0.0062738, 0.246728, 0.015, 0.746999
0.25, 0, 0.00914602, 0.255393, 0.015, 0.735461
0.25, 0, 0.00716495, 0.259809, 0.015, 0.733026
0.25, 0, 0.00576343, 0.251055, 0.015, 0.743181
0.25, 0, 0.00690697, 0.25605, 0.015, 0.737043
0.25, 0, 0.00663035, 0.256112, 0.015, 0.737258
0.25, 0, 0.00634491, 0.261064, 0.015, 0.732592
0.25, 0, 0.00658066, 0.243522, 0.015, 0.749898
0.25, 0, 0.00551112, 0.256852, 0.015, 0.737637
0.25, 0, 0.00781719, 0.261972, 0.015, 0.730211
0.25, 0, 0.00684962, 0.258792, 0.015, 0.734359
0.25, 0, 0.00865792, 0.258061, 0.02, 0.733281
0.25, 0, 0.00750665, 0.241821, 0.02, 0.750673
0.25, 0, 0.00886199, 0.238395, 0.02, 0.752743
0.25, 0, 0.0111192, 0.241805, 0.02, 0.747075
0.25, 0, 0.00760575, 0.247795, 0.02, 0.744599
0.25, 0, 0.00886144, 0.259132, 0.02, 0.732007
0.25, 0, 0.0106419, 0.248252, 0.02, 0.741106
0.25, 0, 0.0109885, 0.249982, 0.02, 0.73903
0.25, 0, 0.00702593, 0.245123, 0.02, 0.747851
0.25, 0, 0.00944443, 0.254009, 0.02, 0.736547
0.25, 0, 0.0109477, 0.263438, 0.02, 0.725615
0.25, 0, 0.00780004, 0.258193, 0.02, 0.734007
0.25, 0, 0.0121278, 0.250175, 0.02, 0.737697
0.25, 0, 0.00830048, 0.248907, 0.02, 0.742793
0.25, 0, 0.00817827, 0.255639, 0.02, 0.736183
0.25, 0, 0.00939968, 0.261409, 0.02, 0.729191
0.25, 0, 0.00868387, 0.243865, 0.02, 0.747451
0.25, 0, 0.00897298, 0.255857, 0.02, 0.73517
0.25, 0, 0.0087554, 0.249537, 0.02, 0.741708
0.25, 0, 0.0099393, 0.250684, 0.02, 0.739377
0.25, 0, 0.0103803, 0.242113, 0.02, 0.747507
0.25, 0, 0.00971292, 0.245659, 0.02, 0.744628
0.25, 0, 0.010657, 0.249708, 0.02, 0.739635
0.25, 0, 0.0106268, 0.245275, 0.02, 0.744098
0.25, 0, 0.0073723, 0.239776, 0.02, 0.752851
0.25, 0, 0.0105897, 0.252116, 0.02, 0.737294
0.25, 0, 0.009383, 0.247459, 0.02, 0.743158
0.25, 0, 0.0096762, 0.246522, 0.02, 0.743801
0.25, 0, 0.00890841, 0.257957, 0.02, 0.733135
0.25, 0, 0.0101117, 0.247931, 0.02, 0.741957
0.25, 0, 0.0100113, 0.251788, 0.02, 0.7382
0.25, 0, 0.0115631, 0.256884, 0.02, 0.731553
0.25, 0, 0.0101294, 0.243736, 0.02, 0.746135
0.25, 0, 0.00901896, 0.242467, 0.02, 0.748514
0.25, 0, 0.00763605, 0.252929, 0.02, 0.739435
0.25, 0, 0.00949694, 0.258881, 0.02, 0.731622
0.25, 0, 0.00721435, 0.251556, 0.02, 0.74123
0.25, 0, 0.00911025, 0.247774, 0.02, 0.743115
0.25, 0, 0.00863964, 0.247364, 0.02, 0.743997
0.25, 0, 0.00623009, 0.251172, 0.02, 0.742597
0.25, 0, 0.00800388, 0.249751, 0.02, 0.742245
0.25, 0, 0.00997557, 0.23683, 0.02, 0.753194
0.25, 0, 0.0112447, 0.253753, 0.02, 0.735002
0.25, 0, 0.010852, 0.250332, 0.02, 0.738816
0.25, 0, 0.0114727, 0.253456, 0.02, 0.735072
0.25, 0, 0.0088943, 0.25099, 0.02, 0.740116
0.25, 0, 0.00876518, 0.256319, 0.02, 0.734916
0.25, 0, 0.00853644, 0.244589, 0.02, 0.746875
0.25, 0, 0.00600081, 0.249358, 0.02, 0.744641
0.25, 0, 0.0100679, 0.247353, 0.02, 0.742579
0.25, 0, 0.00811882, 0.247562, 0.02, 0.744319
0.25, 0, 0.00858301, 0.254962, 0.02, 0.736455
0.25, 0, 0.00908302, 0.256431, 0.02, 0.734486
0.25, 0, 0.00977528, 0.243565, 0.02, 0.74666
0.25, 0, 0.00991907, 0.25091, 0.02, 0.739171
0.25, 0, 0.00938363, 0.253764, 0.02, 0.736852
0.25, 0, 0.00815743, 0.252124, 0.02, 0.739719
0.25, 0, 0.00672781, 0.239365, 0.02, 0.753908
0.25, 0, 0.00960559, 0.245876, 0.02, 0.744519
0.25, 0, 0.0104925, 0.247878, 0.02, 0.74163
0.25, 0, 0.0101493, 0.25386, 0.02, 0.735991
0.25, 0, 0.00860045, 0.250272, 0.02, 0.741128
0.25, 0, 0.00871635, 0.245386, 0.02, 0.745898
0.25, 0, 0.00987684, 0.255174, 0.02, 0.734949
0.25, 0, 0.0104136, 0.241205, 0.02, 0.748381
0.25, 0, 0.00675151, 0.256191, 0.02, 0.737058
0.25, 0, 0.0100384, 0.257138, 0.02, 0.732823
0.25, 0, 0.00995303, 0.247968, 0.02, 0.742079
0.25, 0, 0.00768075, 0.245432, 0.02, 0.746887
0.25, 0, 0.00763312, 0.249912, 0.02, 0.742455
0.25, 0, 0.00877179, 0.238722, 0.02, 0.752507
0.25, 0, 0.0106847, 0.248215, 0.02, 0.7411
0.25, 0, 0.0101104, 0.242053, 0.02, 0.747836
0.25, 0, 0.0107431, 0.250559, 0.02, 0.738698
0.25, 0, 0.00947495, 0.259315, 0.02, 0.73121
0.25, 0, 0.00959502, 0.250161, 0.02, 0.740244
0.25, 0, 0.0105889, 0.254975, 0.02, 0.734436
0.25, 0, 0.00800436, 0.256113, 0.02, 0.735882
0.25, 0, 0.0124668, 0.246306, 0.02, 0.741227
0.25, 0, 0.00820801, 0.247779, 0.02, 0.744013
0.25, 0, 0.00898001, 0.251147, 0.02, 0.739873
0.25, 0, 0.0104982, 0.241006, 0.02, 0.748496
0.25, 0, 0.00930517, 0.24441, 0.02, 0.746285
0.25, 0, 0.00945728, 0.252466, 0.02, 0.738077
0.25, 0, 0.00824724, 0.249055, 0.02, 0.742698
0.25, 0, 0.011375, 0.254631, 0.02, 0.733994
0.25, 0, 0.00810422, 0.255927, 0.02, 0.735969
0.25, 0, 0.0104298, 0.249, 0.02, 0.74057
0.25, 0, 0.00784228, 0.242036, 0.02, 0.750122
0.25, 0, 0.00989161, 0.258835, 0.02, 0.731274
0.25, 0, 0.00929001, 0.249333, 0.02, 0.741377
0.25, 0, 0.0109975, 0.245076, 0.02, 0.743926
0.25, 0, 0.00913326, 0.239554, 0.02, 0.751313
0.25, 0, 0.0104986, 0.25332, 0.02, 0.736181
0.25, 0, 0.011432, 0.245961, 0.02, 0.742607
0.25, 0, 0.00907972, 0.246636, 0.02, 0.744284
0.25, 0, 0.00824289, 0.243393, 0.02, 0.748364
0.25, 0, 0.0101916, 0.247286, 0.02, 0.742523
0.25, 0, 0.00660396, 0.249583, 0.02, 0.743813
0.25, 0, 0.00635403, 0.253353, 0.02, 0.740293
0.25, 0, 0.0126967, 0.251354, 0.025, 0.735949
0.25, 0, 0.0106529, 0.243355, 0.025, 0.745992
0.25, 0, 0.01446, 0.241977, 0.025, 0.743563
0.25, 0, 0.0151791, 0.247684, 0.025, 0.737136
0.25, 0, 0.010988, 0.255075, 0.025, 0.733937
0.25, 0, 0.0115324, 0.25083, 0.025, 0.737637
0.25, 0, 0.0126531, 0.24265, 0.025, 0.744697
0.25, 0, 0.0111157, 0.246781, 0.025, 0.742104
0.25, 0, 0.0125458, 0.241891, 0.025, 0.745564
0.25, 0, 0.0117063, 0.263539, 0.025, 0.724755
0.25, 0, 0.0108711, 0.251335, 0.025, 0.737794
0.25, 0, 0.0136706, 0.235748, 0.025, 0.750581
0.25, 0, 0.00989285, 0.246571, 0.025, 0.743536
0.25, 0, 0.0128435, 0.251875, 0.025, 0.735282
0.25, 0, 0.00994003, 0.245853, 0.025, 0.744207
