Gamma, Selfish Profit 1, Rational Profit 2,  Individual Miner Hash Rate, Honest Profit
0.25, 0, 0.00541512, 0.240452, 0.015, 0.754133
0.25, 0, 0.00690719, 0.25373, 0.015, 0.739363
0.25, 0, 0.00660978, 0.244099, 0.015, 0.749291
0.25, 0, 0.00888204, 0.257164, 0.015, 0.733954
0.25, 0, 0.00698337, 0.259974, 0.015, 0.733043
0.25, 0, 0.00642818, 0.250778, 0.015, 0.742794
0.25, 0, 0.00567594, 0.247889, 0.015, 0.746435
0.25, 0, 0.00716938, 0.24438, 0.015, 0.74845
0.25, 0, 0.00642103, 0.251258, 0.015, 0.742321
0.25, 0, 0.00712803, 0.253665, 0.015, 0.739207
0.25, 0, 0.00558099, 0.263574, 0.015, 0.730845
0.25, 0, 0.00594082, 0.248383, 0.015, 0.745676
0.25, 0, 0.00619364, 0.247313, 0.015, 0.746493
0.25, 0, 0.00499917, 0.2529, 0.015, 0.742101
0.25, 0, 0.00573873, 0.251225, 0.015, 0.743037
0.25, 0, 0.00718686, 0.240608, 0.015, 0.752205
0.25, 0, 0.00713269, 0.242632, 0.015, 0.750235
0.25, 0, 0.00627858, 0.257346, 0.015, 0.736375
0.25, 0, 0.00551227, 0.250708, 0.015, 0.743779
0.25, 0, 0.00832998, 0.244431, 0.015, 0.747239
0.25, 0, 0.00585324, 0.24459, 0.015, 0.749557
0.25, 0, 0.00866299, 0.246293, 0.015, 0.745044
0.25, 0, 0.00563967, 0.248406, 0.015, 0.745954
0.25, 0, 0.00658552, 0.258321, 0.015, 0.735093
0.25, 0, 0.0056529, 0.258185, 0.015, 0.736162
0.25, 0, 0.00626094, 0.252768, 0.015, 0.740971
0.25, 0, 0.00528493, 0.252939, 0.015, 0.741776
0.25, 0, 0.00703048, 0.244529, 0.015, 0.74844
0.25, 0, 0.00670803, 0.251539, 0.015, 0.741753
0.25, 0, 0.00624444, 0.248249, 0.015, 0.745506
0.25, 0, 0.0064357, 0.242008, 0.015, 0.751557
0.25, 0, 0.0067689, 0.247974, 0.015, 0.745257
0.25, 0, 0.0048383, 0.252767, 0.015, 0.742395
0.25, 0, 0.00597172, 0.265364, 0.015, 0.728664
0.25, 0, 0.0053523, 0.243887, 0.015, 0.75076
0.25, 0, 0.00756067, 0.241786, 0.015, 0.750653
0.25, 0, 0.00763506, 0.253847, 0.015, 0.738518
0.25, 0, 0.00897202, 0.255959, 0.02, 0.735069
0.25, 0, 0.00906091, 0.254005, 0.02, 0.736934
0.25, 0, 0.00934593, 0.243973, 0.02, 0.746681
0.25, 0, 0.0097225, 0.258411, 0.02, 0.731867
0.25, 0, 0.00723795, 0.250931, 0.02, 0.741831
0.25, 0, 0.010766, 0.244743, 0.02, 0.744491
0.25, 0, 0.00886474, 0.24511, 0.02, 0.746026
0.25, 0, 0.00910652, 0.253744, 0.02, 0.737149
0.25, 0, 0.011739, 0.250419, 0.02, 0.737842
0.25, 0, 0.00799583, 0.244498, 0.02, 0.747506
0.25, 0, 0.00726398, 0.235268, 0.02, 0.757468
0.25, 0, 0.0101147, 0.241625, 0.02, 0.748261
0.25, 0, 0.00872413, 0.253767, 0.02, 0.737509
0.25, 0, 0.00869751, 0.252917, 0.02, 0.738385
0.25, 0, 0.00978611, 0.239112, 0.02, 0.751102
0.25, 0, 0.0115584, 0.248842, 0.02, 0.7396
0.25, 0, 0.0116379, 0.252572, 0.02, 0.73579
